"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","allZero"
"Module_39669","Module_39669",0.000344113251738722,0.00268755453506357,-37.8148339703728,-49.2930114719095,7,2,9.42202206426309,0,0,FALSE
"Module_7011","Module_7011",0.000495259937753799,0.00367010129834451,-50.4769115881628,-61.5404484874952,7,2,30.7620287427828,0,0,FALSE
"Module_34428","Module_34428",1.94178322398539e-05,0.00022184487622269,-59.8042456656491,-74.5005070301027,7,2,142.746298101801,0,0,FALSE
"Module_8781","Module_8781",3.01086502904109e-05,0.000326387821578415,-44.6900011709247,-58.9005917175116,7,2,13.8022597136477,0,0,FALSE
"Module_34429","Module_34429",0.00131072162545991,0.00825582432431663,-51.5928670595492,-61.5377063935959,7,2,31.5463202459949,0,0,FALSE
"Module_34433","Module_34433",0.000941334973976785,0.0062997153236834,-48.7665203269319,-59.0936999766455,7,2,36.7372702922409,0,0,FALSE
"Module_26136","Module_26136",2.38832402644443e-07,4.36478954283609e-06,-48.8716964212328,-68.3655865472451,7,2,41.1994036741213,0,0,FALSE
"Module_34436","Module_34436",2.15413135233998e-09,5.9483869942771e-08,-34.2316493718438,-58.7632906097814,7,2,8.71926472249782,0,0,FALSE
"Module_1792","Module_1792",1.22783362151257e-05,0.00014840531202557,-55.0899063872282,-70.2920101236604,7,2,45.0034258916698,0,0,FALSE
"Module_26138","Module_26138",7.11038533622688e-11,2.58834741430226e-09,-40.9169193148314,-69.0577639278474,7,2,14.1064037244101,0,0,FALSE
"Module_26139","Module_26139",1.51714033506386e-11,6.19488712271866e-10,-40.4332717686094,-70.200252825115,7,2,14.4066047132478,0,0,FALSE
"Module_8787","Module_8787",5.29560588773869e-06,7.05047581502141e-05,-37.8470638277623,-53.9731755955118,7,2,11.5460553119624,0,0,FALSE
"Module_14259","Module_14259",3.00772700628965e-05,0.000326135461891268,-31.5766145331163,-45.7883616706249,7,2,6.82514813369635,0,0,FALSE
"Module_28305","Module_28305",8.96029694666864e-07,1.44763449185323e-05,-39.1689996638849,-57.2322689532616,7,2,12.7025229385039,0,0,FALSE
"Module_28306","Module_28306",0.000265715556998886,0.00215424366498835,-46.4597926440663,-58.2312572161454,7,2,38.8140808026929,0,0,FALSE
"Module_36447","Module_36447",8.66081671954859e-08,1.73479175097386e-06,-51.2711443605311,-71.8571972443507,7,2,40.8952790466553,0,0,FALSE
"Module_28307","Module_28307",0.00034969562526768,0.00272322931700233,-46.6610837044654,-58.1209760421599,7,2,38.7473003607695,0,0,FALSE
"Module_34437","Module_34437",7.42464734934116e-13,3.7695299739196e-11,-45.646662470847,-78.5775937733859,7,2,29.4933528049168,0,0,FALSE
"Module_28309","Module_28309",5.79787729958882e-21,9.45053999832977e-19,-34.4446896369783,-86.7201468027393,7,2,13.3858749272013,0,0,FALSE
"Module_29925","Module_29925",6.6533343175421e-13,3.4210714298667e-11,-45.4369207816967,-78.4826011887883,7,2,28.6445145561472,0,0,FALSE
"Module_34439","Module_34439",1.14445825289962e-05,0.000139796825606771,-52.5136711332564,-67.7932359462866,7,2,47.8062375102372,0,0,FALSE
"Module_1796","Module_1796",1.96084137581099e-06,2.91850035606381e-05,-43.3451091739887,-60.5567671625262,7,2,16.9351925064471,0,0,FALSE
"Module_1797","Module_1797",0.000436524166737248,0.00329673597392766,-44.7650860716749,-55.9726001956626,7,2,20.1076600289519,0,0,FALSE
"Module_1800","Module_1800",0.000234993171275536,0.00193834461559605,-45.9324395292091,-57.8429716374877,7,2,31.238673390896,0,0,FALSE
"Module_1801","Module_1801",3.67886276605248e-09,9.63034420182309e-08,-48.5434797363807,-72.5061238163283,7,2,32.367365837122,0,0,FALSE
"Module_34441","Module_34441",6.71169866048174e-05,0.000659233227054539,-53.3363665716025,-66.6548759170063,7,2,31.5970815619877,0,0,FALSE
"Module_7014","Module_7014",1.56099644014966e-07,2.95751894949955e-06,-37.2306385186053,-57.1829410117333,7,2,15.4368707290509,0,0,FALSE
"Module_28315","Module_28315",0.000309117672205452,0.00245325972810244,-47.4551104626258,-59.0550592697906,7,2,41.5095104357481,0,0,FALSE
"Module_28318","Module_28318",0.000152901371018441,0.00134292366897326,-52.8176179284369,-65.2130663695969,7,2,71.0896585852267,0,0,FALSE
"Module_14290","Module_14290",5.95034097076474e-05,0.000593721630294818,-35.6370220395189,-49.0899144065957,7,2,11.7435883168711,0,0,FALSE
"Module_32360","Module_32360",2.91313436204411e-08,6.44073050797682e-07,-53.2466691975514,-75.0013049111206,7,2,53.2246943903982,0,0,FALSE
"Module_14297","Module_14297",0.000591513314065632,0.00425494327989931,-42.1675710652855,-53.0281400108179,7,2,20.8836291207212,0,0,FALSE
"Module_7017","Module_7017",4.55127943930659e-08,9.67471285670131e-07,-53.6172915614283,-74.8939339607425,7,2,71.200067651643,0,0,FALSE
"Module_32363","Module_32363",0.000863099224975381,0.00586386059681637,-32.6604934181832,-43.0875636073366,7,2,6.96769334043005,0,0,FALSE
"Module_29931","Module_29931",4.87457921259053e-07,8.3300268963543e-06,-45.5813304163024,-64.3043366048757,7,2,13.5992328921385,0,0,FALSE
"Module_29932","Module_29932",1.6651412811924e-06,2.52791301365336e-05,-45.4828723930555,-62.8725654462346,7,2,13.1971616714785,0,0,FALSE
"Module_7022","Module_7022",1.78006897331132e-05,0.000205881519490052,-64.4446235864995,-79.2369765730754,7,2,80.4828621857156,0,0,FALSE
"Module_20486","Module_20486",0.000446189719602479,0.00335902099867528,-51.9009328044676,-63.083486165922,7,2,61.8196806747123,0,0,FALSE
"Module_28332","Module_28332",1.67141840054678e-06,2.53575873147126e-05,-39.3495631544489,-56.7351598919053,7,2,12.9713731274677,0,0,FALSE
"Module_20496","Module_20496",9.25143041024145e-23,1.84391999874619e-20,-56.9746992722303,-113.503229531542,7,2,63.1139174166486,0,0,FALSE
"Module_20497","Module_20497",0.000597382396571146,0.00428736084479901,-49.9965293364892,-60.8458004100542,7,2,62.4844956888154,0,0,FALSE
"Module_14306","Module_14306",0.000868819828477864,0.00589774997712819,-51.3617525627903,-61.7812222907984,7,2,64.2731662589008,0,0,FALSE
"Module_4735","Module_4735",5.97035415852406e-05,0.000595423405440518,-49.4604854715185,-62.9096322244556,7,2,52.3810362009454,0,0,FALSE
"Module_20498","Module_20498",4.18274968925786e-05,0.000435934986381596,-47.7817500233155,-61.6272329308597,7,2,34.3307887182553,0,0,FALSE
