"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Module_22231",123.821788724528,-0.88989705422447,0.239460639142574,-3.71625607202455,0.000202196661502153,0.0255926211865902
"Module_17371",94.2198007535807,-1.05347343021521,0.286253971888495,-3.68020545973619,0.000233046105094278,0.0270158745577537
"Module_17389",53.1581121310279,-1.26858752125803,0.377761938654605,-3.35816658972075,0.000784613112112226,0.0499153608653176
"Module_17391",50.6147664488648,-1.33691161556935,0.39298012499316,-3.40198277353752,0.000668988545209958,0.0464507417876926
"Module_17392",54.0131568345995,-1.25942699559072,0.368377264940433,-3.41885104064272,0.000628861426211552,0.0447728832642906
"Module_17413",101.485861672791,-1.13957104258366,0.269312174658871,-4.23141302106792,2.32227796055244e-05,0.00855090893899174
"Module_12952",135.903453204038,-0.824874104790812,0.228487783032757,-3.61014533837267,0.000306025482343301,0.0309876302996121
"Module_29240",70.6835629551003,1.27771381520542,0.326058323390969,3.91866645794329,8.90402280705415e-05,0.0156801132070312
"Module_17512",29.8604095434347,-2.64548601196455,0.547955966967489,-4.82791715291516,1.37968464683622e-06,0.00152404983124608
"Module_17557",86.2117516974402,-0.996637770351494,0.287158432143152,-3.47068955249991,0.000519123800023886,0.0404280346558521
"Module_14543",80.0992402382448,-1.27797138498147,0.298526712018133,-4.28092808292426,1.86115501658283e-05,0.0072951272924187
"Module_17604",26.5674622672351,-2.99273152421532,0.63013842093273,-4.74932399739327,2.04097733370198e-06,0.00190050857174399
"Module_13070",104.577945840188,-1.13914670662468,0.27094673323333,-4.2043197680619,2.61868506037379e-05,0.00935871828488294
"Module_17605",256.605493151143,-0.704055398546106,0.175483685972196,-4.01208462567658,6.01849159362559e-05,0.0135427206211379
"Module_17622",55.6745319564356,-1.43514972257622,0.369494069195777,-3.88409406868125,0.00010271213846696,0.0170966465001648
"Module_13120",26.9249853858986,-1.9633609370222,0.563856735416419,-3.48202089946168,0.000497644850708945,0.0400455800063867
"Module_7777",140.754038258148,-0.899379370074001,0.227585062851572,-3.95183830961949,7.75531358512488e-05,0.0149579072020401
"Module_17704",142.580178156459,-0.884799820497217,0.234877304889893,-3.76707243346478,0.000165173089578248,0.0225507664209584
"Module_14632",31.4704599092363,-2.01882253105186,0.509657904800483,-3.96113257939592,7.45950979127738e-05,0.0149579072020401
"Module_14650",51.367160063678,-1.48370966290864,0.417848300829739,-3.55083330472416,0.000384013554360414,0.0340594795549882
"Module_17725",46.2891558839839,-2.28360593074643,0.433789428145945,-5.26431900497614,1.40709943363792e-07,0.000284961086968906
"Module_17741",155.357866101728,-0.927247030438292,0.252719194239299,-3.66908035311431,0.000243424565776058,0.0273875175809711
"Module_17746",71.6699710063246,-1.09394310956211,0.322849964735039,-3.3883947004916,0.000703030170822776,0.0475927476864393
"Module_14691",60.5178260543858,-1.16795780793822,0.342872524223153,-3.40639078790132,0.000658278811609467,0.0459698036773945
"Module_14696",87.9703494889071,-1.02004460525649,0.301593774350194,-3.38218057535919,0.000719128564711979,0.0480117098341497
"Module_312",30.8117340529183,1.68443655642169,0.499534622442716,3.3720116299143,0.000746212973068085,0.0489102154175194
"Module_17869",137.72472367698,-0.805896036470437,0.229997309709139,-3.50393679599816,0.000458434149516173,0.0384167817294553
"Module_411",56.036229722052,1.49387344917361,0.362423486306686,4.12190022340187,3.7575995593903e-05,0.0111362420112565
"Module_19629",26.9121657501623,2.12910790712967,0.592488149192132,3.59350294184406,0.000326261963516794,0.0322541938569716
"Module_17974",86.6462676394779,-1.02233199977122,0.29411935470705,-3.4759086180829,0.000509125734827421,0.0403176888904341
"Module_22479",41.392646564016,1.41955066362576,0.418084605348944,3.3953669794681,0.000685366685573111,0.0473175602068117
"Module_3930",36.6427723415751,-1.67165314425577,0.457941806020702,-3.65036151379505,0.00026187147198708,0.0284676647617023
"Module_17991",161.509281314008,-0.73448522782564,0.21006951588169,-3.49639130048407,0.000471596587938053,0.0389821097961584
"Module_37195",30.9634813040943,1.93181089208101,0.510447799003491,3.78454152579821,0.0001539921950546,0.0217576646756796
