Module,12hrs.ATACSeq_REPLICANT.1,12hrs.ATACSeq_REPLICANT.2,48hrs.ATACSeq_REPLICANT.1,48hrs.ATACSeq_REPLICANT.2
Module_22438,16,16,4,12
Module_39003,14,6,14,12
Module_22439,16,14,4,12
Module_39004,14,6,16,18
Module_22440,8,4,3,2
Module_25121,6,8,9,6
Module_7852,10,2,20,13
Module_14718,10,14,33,20
Module_14719,10,17,17,18
Module_16642,11,16,8,13
Module_7853,5,0,4,4
Module_39005,4,6,24,25
Module_25122,3,10,9,15
Module_327,22,21,21,30
Module_39006,0,0,4,4
Module_7854,21,6,7,9
Module_14720,7,4,2,1
Module_7855,22,6,6,8
Module_25123,8,4,10,18
Module_328,2,13,6,12
Module_329,46,58,92,92
Module_330,27,23,37,23
Module_14721,10,12,4,6
Module_331,18,31,42,70
Module_25124,0,0,13,14
Module_332,18,30,41,63
Module_25125,2,0,13,13
Module_17796,22,12,26,36
Module_39007,14,38,42,49
Module_17797,45,50,76,101
Module_16643,6,8,2,8
Module_17798,20,22,26,24
Module_17799,14,14,12,22
Module_333,7,2,30,18
Module_17800,24,38,57,51
Module_25126,33,54,58,38
Module_334,21,28,40,41
Module_35581,29,29,26,27
Module_16644,24,27,36,55
Module_335,6,28,47,48
Module_35582,2,5,11,6
Module_16645,1,2,11,16
Module_336,33,50,44,39
Module_7856,5,11,5,9
Module_337,6,6,16,17
Module_338,6,7,16,6
Module_339,6,8,50,46
Module_16646,6,16,20,17
Module_340,8,8,37,27
Module_19526,28,22,36,36
Module_25127,44,46,53,49
Module_17801,10,22,24,8
Module_17802,10,14,16,31
Module_25128,4,0,3,2
Module_19527,10,11,9,0
Module_341,6,7,2,8
Module_19528,10,8,9,0
Module_19529,8,4,13,10
Module_35583,10,4,29,33
Module_342,0,0,13,14
Module_7857,49,50,57,56
Module_19530,2,6,9,10
Module_25129,57,56,66,67
Module_39008,6,6,11,10
Module_343,12,2,47,20
Module_39009,16,43,28,55
Module_344,13,11,9,8
Module_25130,60,73,142,100
Module_345,24,21,28,33
Module_25131,53,37,8,18
Module_39010,4,1,2,4
Module_39011,24,10,25,18
Module_346,38,18,52,44
Module_39012,19,20,12,17
Module_27749,28,60,38,61
Module_347,23,18,27,52
Module_17803,26,35,38,38
Module_19531,4,4,30,31
Module_17804,25,52,66,33
Module_17805,6,12,20,28
Module_16647,36,36,70,62
Module_17806,25,12,18,18
Module_22441,8,2,24,23
Module_17807,50,57,37,69
Module_25132,29,36,44,56
Module_17808,10,10,22,6
Module_17809,20,17,2,1
Module_27750,16,22,57,76
Module_17810,24,42,19,33
Module_39013,9,10,12,8
Module_14722,59,66,76,96
Module_27751,9,7,16,24
Module_348,6,6,10,7
Module_27752,6,7,7,12
Module_19532,2,0,18,15
Module_17811,6,14,13,17
Module_22442,26,34,48,37
Module_27753,17,26,4,2
Module_27754,7,8,15,20
Module_27755,7,4,4,3
Module_39014,10,14,11,24
Module_13183,36,49,83,56
Module_17812,48,63,29,66
Module_39015,26,48,63,55
Module_27756,30,18,32,36
Module_22443,42,40,38,43
Module_39016,9,15,4,33
Module_27757,20,34,34,32
Module_19533,12,19,36,52
Module_17813,6,8,9,8
Module_19534,4,28,24,28
Module_19535,20,37,33,43
Module_19536,53,91,65,54
Module_19537,2,4,10,6
Module_29305,8,7,26,24
Module_19538,4,4,16,21
Module_17814,47,92,119,75
Module_17815,10,4,22,16
Module_19539,21,36,34,30
Module_17816,18,36,22,23
Module_17817,14,11,14,12
Module_349,12,16,100,81
Module_350,6,8,16,26
Module_19540,55,82,60,68
Module_351,2,0,12,10
Module_25133,13,17,18,18
Module_25134,47,53,26,14
Module_19541,2,2,9,3
Module_19542,21,16,14,26
Module_13184,11,22,27,44
Module_13185,40,27,31,45
Module_29306,8,4,2,6
Module_25135,14,16,20,28
Module_19543,6,4,14,9
Module_25136,10,10,3,6
Module_19544,4,16,19,21
Module_29307,28,15,23,8
Module_25137,26,10,28,31
Module_29308,6,2,6,8
Module_25138,12,14,20,62
Module_7858,52,66,55,80
Module_17818,6,7,5,6
Module_31347,54,50,104,117
Module_29309,5,10,6,6
Module_17819,10,6,5,11
Module_5758,26,33,36,32
Module_5759,11,19,24,24
Module_5760,13,9,26,15
Module_25139,16,32,29,44
Module_17820,12,23,46,53
Module_5761,9,9,7,10
Module_29310,58,40,40,31
Module_5762,0,2,0,0
Module_29311,53,33,23,23
Module_17821,4,8,14,18
Module_5763,4,3,23,35
Module_29312,14,8,38,44
Module_17822,10,14,14,21
Module_7859,11,14,6,12
Module_5764,7,10,8,4
Module_25140,6,0,8,9
Module_7860,10,6,3,2
Module_7861,3,3,5,8
Module_29313,16,6,14,24
Module_17823,4,9,8,26
Module_25141,6,15,20,20
Module_19545,46,55,17,24
Module_7862,14,12,30,20
Module_17824,6,10,14,16
Module_25142,10,8,10,10
Module_5765,122,170,168,200
Module_17825,18,18,29,36
Module_31348,29,26,37,41
Module_31349,8,20,26,44
Module_25143,20,32,21,35
Module_31350,12,21,17,26
Module_25144,20,37,24,35
Module_31351,13,22,17,26
Module_25145,19,37,25,35
Module_31352,17,24,13,27
Module_31353,15,6,34,20
Module_31354,14,26,14,26
Module_25146,10,19,18,13
Module_31355,12,4,19,20
Module_31356,16,8,10,16
Module_17826,10,17,53,34
Module_17827,50,54,79,109
Module_16648,0,2,8,10
Module_16649,6,5,32,19
Module_16650,9,11,19,23
Module_17828,6,5,15,15
Module_31357,8,12,16,14
Module_31358,61,76,100,124
Module_31359,38,33,27,49
Module_31360,28,9,37,25
Module_39017,0,0,0,0
Module_19546,4,10,18,20
Module_19547,14,10,32,26
Module_31361,23,26,15,28
Module_22444,4,6,5,7
Module_27758,4,8,8,5
Module_19548,18,24,30,30
Module_19549,7,6,23,16
Module_17829,17,22,46,43
Module_22445,8,12,10,16
Module_352,4,6,12,16
Module_22446,4,0,2,0
Module_39018,7,8,2,2
Module_27759,6,4,6,11
Module_27760,39,67,42,66
Module_17830,57,36,59,93
Module_19550,10,11,2,6
Module_17831,106,97,153,169
Module_19551,0,10,2,8
Module_17832,83,78,151,142
Module_19552,6,4,6,4
Module_19553,11,18,10,26
Module_22447,24,35,28,30
Module_19554,11,18,10,24
Module_22448,21,36,28,29
Module_19555,18,25,30,30
Module_13186,7,22,22,34
Module_39019,12,12,28,18
Module_16651,2,4,2,6
Module_27761,36,55,22,18
Module_17833,19,16,12,20
Module_17834,2,6,5,12
Module_7863,2,2,4,9
Module_39020,2,0,0,0
Module_7864,13,22,22,32
Module_17835,39,48,61,51
Module_7865,13,24,35,39
Module_7866,21,29,12,27
Module_31362,25,30,51,44
Module_31363,18,29,19,32
Module_16652,2,0,0,4
Module_17836,51,80,86,111
Module_17837,23,24,40,46
Module_17838,39,100,149,114
Module_29314,8,10,28,17
Module_17839,17,45,49,54
Module_29315,8,2,16,26
Module_31364,8,0,6,15
Module_19556,32,26,35,35
Module_353,0,4,14,22
Module_29316,62,79,51,86
Module_354,4,8,24,20
Module_31365,8,4,8,9
Module_31366,20,9,8,2
Module_39021,4,2,10,9
Module_31367,10,4,19,19
Module_16653,16,24,32,37
Module_31368,6,5,19,19
Module_16654,15,17,38,26
Module_29317,19,32,26,27
Module_29318,25,8,11,21
Module_31369,6,4,7,2
Module_29319,18,2,7,19
Module_31370,3,2,4,4
Module_355,14,23,27,25
Module_19557,24,36,35,45
Module_31371,5,4,10,8
Module_19558,14,8,24,27
Module_5766,16,15,15,23
Module_31372,44,48,58,56
Module_39022,0,12,23,4
Module_31373,31,28,33,48
Module_31374,31,16,12,16
Module_39023,27,28,36,48
Module_29320,12,6,12,28
Module_31375,45,64,4,23
Module_19559,10,4,14,15
Module_31376,15,14,10,11
Module_19560,6,3,0,6
Module_17840,28,40,18,20
Module_22449,2,4,13,22
Module_17841,27,39,18,19
Module_19561,2,0,0,4
Module_17842,22,26,24,19
Module_19562,9,12,33,48
Module_22450,30,42,87,89
Module_22451,2,4,78,59
Module_17843,33,24,32,26
Module_29321,49,62,80,81
Module_39024,20,8,10,9
Module_17844,7,16,20,20
Module_37185,4,10,3,8
Module_14723,12,21,14,16
Module_22452,14,2,10,14
Module_22453,4,2,14,14
Module_29322,32,67,26,17
Module_22454,4,5,11,8
Module_14724,4,7,1,7
Module_39025,9,17,29,30
Module_22455,28,29,15,12
Module_22456,2,4,13,14
Module_13187,10,15,24,14
Module_39026,6,12,1,2
Module_22457,6,3,19,15
Module_22458,23,24,31,24
Module_17845,6,16,25,9
Module_22459,24,27,33,29
Module_17846,5,16,23,9
Module_22460,32,33,37,33
Module_14725,32,41,66,58
Module_31377,24,25,57,42
Module_17847,18,18,31,24
Module_22461,6,4,22,26
Module_13188,26,12,27,23
Module_13189,10,44,37,33
Module_17848,14,14,20,25
Module_5767,2,5,23,16
Module_35584,6,8,10,18
Module_13190,2,2,23,18
Module_29323,21,6,20,12
Module_17849,12,22,20,26
Module_13191,6,4,21,20
Module_35585,28,19,59,52
Module_35586,18,22,18,15
Module_13192,16,18,32,33
Module_35587,4,2,20,20
Module_17850,54,81,101,92
Module_13193,22,34,40,20
Module_5768,9,3,14,14
Module_39027,22,11,4,12
Module_39028,21,26,12,4
Module_13194,37,47,123,101
Module_39029,4,11,15,26
Module_5769,8,23,20,24
Module_17851,2,3,8,4
Module_17852,4,18,37,17
Module_5770,44,36,51,49
Module_31378,8,6,12,3
Module_13195,12,4,38,60
Module_7867,8,8,19,16
Module_17853,3,0,8,11
Module_29324,10,18,22,22
Module_5771,4,2,10,13
Module_17854,62,69,129,113
Module_5772,14,29,46,34
Module_5773,3,4,9,10
Module_17855,12,10,11,23
Module_5774,17,5,22,22
Module_3877,17,15,8,6
Module_31379,100,107,152,181
Module_3878,17,19,4,2
Module_3879,20,34,44,25
Module_19563,12,22,35,15
Module_19564,10,6,3,5
Module_29325,50,39,65,86
Module_7868,3,4,17,22
Module_35588,73,96,116,155
Module_7869,57,46,25,49
Module_13196,2,0,8,10
Module_31380,21,24,26,22
Module_19565,4,9,21,19
Module_13197,7,0,16,7
Module_17856,6,22,29,35
Module_33576,63,69,12,10
Module_5775,62,75,82,86
Module_19566,10,11,27,13
Module_5776,42,54,72,75
Module_33577,14,30,16,24
Module_19567,4,6,4,10
Module_19568,40,32,42,35
Module_17857,25,26,52,32
Module_19569,36,53,34,36
Module_17858,65,51,70,65
Module_19570,10,12,56,41
Module_17859,18,26,29,39
Module_33578,6,4,4,9
Module_17860,4,2,4,3
Module_17861,6,21,19,26
Module_17862,12,0,5,12
Module_17863,46,32,61,43
Module_13198,12,18,37,30
Module_13199,0,5,7,6
Module_356,24,54,51,62
Module_19571,10,14,14,11
Module_17864,6,9,4,11
Module_17865,2,10,8,6
Module_17866,6,3,6,4
Module_19572,6,9,4,11
Module_357,52,70,112,129
Module_13200,16,24,28,30
Module_17867,11,14,16,13
Module_13201,8,14,25,20
Module_19573,18,12,10,10
Module_17868,14,9,18,32
Module_19574,16,14,16,8
Module_35589,41,34,46,46
Module_13202,19,18,20,33
Module_3880,103,107,124,125
Module_19575,25,40,14,4
Module_3881,40,39,49,35
Module_19576,22,5,14,6
Module_31381,0,2,15,0
Module_13203,1,4,11,15
Module_17869,89,118,173,162
Module_17870,10,8,6,8
Module_19577,2,2,4,5
Module_19578,5,6,4,4
Module_31382,8,10,7,10
Module_3882,8,18,7,4
Module_3883,10,16,16,11
Module_17871,0,4,8,5
Module_39030,2,2,3,2
Module_3884,2,8,8,4
Module_3885,0,2,11,12
Module_358,36,50,51,52
Module_31383,0,4,3,8
Module_359,40,44,47,55
Module_35590,16,20,20,28
Module_39031,4,6,12,10
Module_3886,8,8,16,29
Module_16655,19,16,20,21
Module_16656,21,2,11,27
Module_3887,5,8,7,25
Module_16657,36,34,40,39
Module_35591,0,12,8,9
Module_16658,7,13,12,8
Module_39032,8,5,14,4
Module_31384,12,22,8,4
Module_31385,19,14,12,12
Module_17872,81,83,159,130
Module_31386,11,12,20,12
Module_35592,98,61,82,70
Module_3888,16,28,29,34
Module_3889,28,46,58,47
Module_31387,4,4,12,15
Module_31388,8,8,14,8
Module_31389,24,39,27,28
Module_31390,31,24,42,32
Module_17873,41,44,58,74
Module_17874,12,15,16,25
Module_17875,7,5,2,16
Module_17876,18,33,27,16
Module_19579,64,83,104,64
Module_19580,0,0,6,4
Module_13204,11,22,19,20
Module_17877,2,6,2,1
Module_17878,12,18,25,15
Module_17879,71,85,106,99
Module_19581,2,4,11,4
Module_17880,67,84,106,98
Module_19582,6,1,19,11
Module_13205,18,24,32,18
Module_13206,4,2,12,12
Module_13207,14,8,10,11
Module_360,44,34,93,94
Module_13208,11,16,27,30
Module_13209,27,30,30,39
Module_7870,10,11,14,17
Module_17881,60,54,60,75
Module_17882,8,6,14,14
Module_17883,4,0,4,16
Module_17884,2,4,2,10
Module_13210,11,11,10,22
Module_13211,2,27,20,27
Module_17885,34,28,38,45
Module_13212,10,16,13,6
Module_13213,36,63,48,49
Module_13214,14,22,36,26
Module_13215,15,4,6,6
Module_13216,41,58,50,53
Module_13217,4,4,12,13
Module_13218,8,6,5,4
Module_13219,2,6,10,12
Module_13220,15,10,12,22
Module_17886,6,9,4,15
Module_13221,21,20,34,25
Module_17887,69,122,136,145
Module_17888,4,6,14,12
Module_13222,8,22,11,9
Module_13223,2,17,5,6
Module_13224,19,30,36,48
Module_17889,123,192,213,242
Module_17890,32,50,52,50
Module_19583,0,1,8,2
Module_31391,15,15,10,5
Module_14726,17,25,32,32
Module_19584,7,5,22,13
Module_14727,5,4,20,19
Module_14728,5,6,8,16
Module_19585,10,13,12,16
Module_17891,28,30,45,32
Module_19586,11,4,9,9
Module_17892,68,88,34,48
Module_17893,109,138,129,146
Module_361,2,0,9,16
Module_17894,10,4,19,4
Module_362,18,24,17,33
Module_363,4,6,43,31
Module_31392,22,16,12,36
Module_17895,4,17,16,19
Module_364,39,41,108,129
Module_17896,7,8,12,24
Module_17897,4,14,11,12
Module_35593,24,32,34,35
Module_17898,9,14,34,25
Module_19587,6,12,12,20
Module_13225,4,21,29,30
Module_17899,34,81,76,82
Module_17900,54,62,110,107
Module_35594,16,14,24,17
Module_13226,32,37,36,71
Module_17901,4,7,14,9
Module_19588,1,1,3,7
Module_35595,2,6,4,12
Module_13227,18,4,28,28
Module_19589,72,82,90,91
Module_35596,13,12,14,20
Module_19590,69,78,91,87
Module_35597,25,14,14,21
Module_19591,14,16,29,22
Module_25147,26,22,38,37
Module_19592,9,16,40,30
Module_19593,6,6,22,25
Module_17902,24,25,32,46
Module_5777,42,27,30,40
Module_35598,4,6,6,6
Module_17903,35,43,63,62
Module_35599,4,2,10,13
Module_17904,32,44,62,65
Module_5778,16,14,16,21
Module_17905,22,24,40,29
Module_19594,2,3,10,2
Module_13228,5,10,22,16
Module_19595,12,11,62,48
Module_13229,0,3,11,11
Module_17906,8,7,22,28
Module_35600,38,46,84,107
Module_13230,2,2,13,2
Module_13231,8,10,6,6
Module_17907,6,12,14,29
Module_19596,12,5,0,9
Module_13232,9,13,18,6
Module_35601,4,7,9,20
Module_19597,18,25,28,22
Module_19598,16,4,14,13
Module_25148,28,30,31,38
Module_25149,39,32,57,41
Module_17908,2,6,8,9
Module_16659,76,100,149,110
Module_13233,11,8,9,4
Module_13234,7,7,16,4
Module_13235,22,12,44,48
Module_17909,12,10,14,14
Module_19599,2,10,8,4
Module_35602,2,0,0,4
Module_19600,0,2,8,8
Module_22462,25,21,1,11
Module_365,6,10,24,19
Module_13236,12,14,16,17
Module_35603,2,4,13,10
Module_35604,5,4,6,10
Module_366,27,33,38,36
Module_13237,18,37,10,14
Module_367,21,44,46,22
Module_35605,16,12,22,18
Module_5779,27,32,59,80
Module_19601,4,4,16,24
Module_16660,13,12,4,6
Module_35606,4,3,6,12
Module_19602,18,17,29,25
Module_368,19,25,11,24
Module_13238,54,71,36,38
Module_25150,8,10,3,6
Module_13239,7,3,8,4
Module_16661,21,14,26,11
Module_13240,16,14,22,2
Module_13241,13,8,29,24
Module_16662,3,0,6,7
Module_35607,8,16,26,16
Module_369,26,40,37,29
Module_25151,8,11,2,8
Module_370,19,29,33,31
Module_17910,62,79,73,110
Module_371,14,28,15,38
Module_17911,32,53,42,79
Module_372,18,26,30,40
Module_16663,21,42,26,50
Module_13242,10,4,14,27
Module_3890,3,2,7,3
Module_7871,19,26,18,8
Module_373,9,3,18,19
Module_7872,18,23,19,7
Module_13243,2,4,34,42
Module_35608,34,42,45,32
Module_25152,101,130,131,144
Module_374,8,11,4,13
Module_25153,111,128,131,147
Module_375,8,12,5,12
Module_25154,112,147,131,155
Module_16664,2,6,17,14
Module_7873,50,41,42,48
Module_22463,31,25,11,7
Module_376,15,25,34,39
Module_377,7,6,18,8
Module_3891,7,6,10,2
Module_13244,7,6,6,8
Module_7874,8,11,4,4
Module_39033,12,12,23,36
Module_378,20,29,37,33
Module_16665,13,20,20,17
Module_379,10,6,20,4
Module_16666,11,22,23,18
Module_380,2,4,17,16
Module_381,16,24,26,22
Module_3892,5,14,20,18
Module_7875,47,40,46,56
Module_14729,16,12,75,67
Module_17912,8,27,44,38
Module_17913,71,88,81,74
Module_39034,20,28,34,31
Module_17914,73,71,63,56
Module_16667,3,23,8,16
Module_382,20,23,27,14
Module_16668,24,36,27,14
Module_7876,4,5,0,3
Module_25155,48,51,60,46
Module_383,8,3,12,10
Module_35609,5,7,22,19
Module_19603,45,44,10,17
Module_19604,6,6,17,16
Module_7877,5,6,14,12
Module_16669,6,8,14,13
Module_19605,18,24,29,27
Module_3893,8,12,14,14
Module_19606,18,36,23,32
Module_16670,8,13,5,9
Module_19607,6,14,18,16
Module_19608,0,6,14,4
Module_3894,6,7,11,21
Module_19609,9,4,5,6
Module_3895,10,10,39,37
Module_13245,2,0,10,0
Module_17915,2,4,2,6
Module_35610,22,27,29,36
Module_384,35,62,51,54
Module_385,19,39,46,54
Module_17916,5,8,15,16
Module_19610,2,4,16,10
Module_33579,13,2,18,21
Module_16671,2,6,19,10
Module_3896,6,1,11,10
Module_3897,4,8,2,6
Module_16672,10,20,33,28
Module_386,62,56,57,59
Module_5780,35,44,94,98
Module_16673,18,28,0,6
Module_5781,8,8,22,4
Module_22464,80,97,126,119
Module_22465,30,35,74,70
Module_22466,22,3,16,41
Module_33580,2,2,16,10
Module_25156,6,9,6,10
Module_22467,3,0,16,5
Module_5782,6,6,16,13
Module_19611,25,27,20,36
Module_19612,17,22,19,24
Module_13246,2,4,26,24
Module_19613,14,13,17,16
Module_33581,15,13,4,6
Module_16674,28,16,8,12
Module_19614,69,81,88,97
Module_16675,25,17,8,12
Module_19615,70,80,89,98
Module_33582,16,6,9,8
Module_19616,67,74,87,99
Module_13247,14,10,14,25
Module_22468,16,14,18,10
Module_14730,0,4,6,4
Module_14731,12,26,4,14
Module_29326,6,8,18,14
Module_16676,7,10,12,10
Module_16677,3,2,2,2
Module_17917,20,33,27,53
Module_22469,2,0,7,6
Module_3898,5,9,11,18
Module_3899,54,49,64,49
Module_19617,24,21,17,28
Module_3900,9,12,15,16
Module_3901,13,7,8,8
Module_19618,24,44,70,30
Module_13248,10,12,10,4
Module_387,0,0,4,14
Module_388,11,12,20,7
Module_16678,58,58,74,111
Module_22470,18,25,52,37
Module_13249,6,8,10,6
Module_7878,24,37,61,58
Module_389,77,123,126,172
Module_390,40,44,34,44
Module_19619,23,33,22,25
Module_391,31,32,24,37
Module_19620,51,52,47,71
Module_31393,28,25,17,27
Module_5783,10,8,36,42
Module_16679,6,12,18,33
Module_17918,5,14,12,6
Module_22471,24,16,19,24
Module_16680,10,20,20,38
Module_17919,11,2,6,8
Module_17920,2,4,18,19
Module_392,12,18,24,28
Module_31394,28,47,31,35
Module_31395,109,145,175,174
Module_393,10,24,14,12
Module_5784,24,30,20,34
Module_17921,21,20,32,25
Module_25157,14,23,38,15
Module_16681,46,53,63,41
Module_31396,21,18,28,26
Module_13250,20,12,15,23
Module_394,0,4,6,3
Module_5785,18,24,20,9
Module_5786,18,18,19,23
Module_17922,26,16,28,29
Module_13251,6,10,22,16
Module_5787,23,10,25,23
Module_13252,2,2,18,19
Module_5788,26,14,22,25
Module_13253,2,4,18,15
Module_5789,26,12,22,24
Module_395,6,8,6,4
Module_17923,22,30,43,36
Module_17924,22,35,33,56
Module_396,11,6,18,21
Module_397,12,13,14,10
Module_5790,11,10,26,29
Module_5791,13,23,37,46
Module_3902,6,12,6,10
Module_398,0,14,7,13
Module_5792,8,12,0,11
Module_399,32,41,20,22
Module_33583,89,80,50,87
Module_400,84,92,48,57
Module_5793,16,12,21,8
Module_33584,38,60,37,35
Module_17925,17,15,4,2
Module_17926,8,22,30,30
Module_17927,11,30,34,26
Module_25158,13,28,12,14
Module_25159,3,2,0,2
Module_19621,8,10,18,18
Module_17928,14,12,12,30
Module_25160,13,8,20,11
Module_3903,23,16,9,24
Module_19622,56,58,30,29
Module_19623,27,38,22,18
Module_33585,14,8,4,6
Module_17929,14,15,33,20
Module_401,9,18,10,15
Module_33586,8,2,6,2
Module_402,7,8,6,6
Module_5794,36,40,34,40
Module_403,19,32,36,31
Module_16682,36,52,74,57
Module_16683,35,70,57,85
Module_16684,12,30,37,29
Module_31397,10,4,10,10
Module_16685,10,39,41,37
Module_16686,13,30,11,6
Module_404,14,26,14,28
Module_31398,23,25,35,19
Module_16687,6,20,20,12
Module_3904,10,28,38,48
Module_16688,6,21,22,14
Module_16689,11,14,24,9
Module_405,16,10,2,6
Module_31399,3,2,5,4
Module_31400,16,15,46,43
Module_31401,26,27,20,19
Module_16690,8,17,29,24
Module_16691,47,71,60,50
Module_16692,11,14,42,23
Module_31402,6,10,41,47
Module_16693,22,26,49,37
Module_31403,16,9,4,5
Module_33587,39,54,42,42
Module_7879,8,10,22,13
Module_5795,6,4,22,19
Module_3905,22,28,24,30
Module_3906,23,24,18,16
Module_16694,8,8,2,6
Module_16695,8,11,2,6
Module_3907,8,12,23,18
Module_16696,12,8,15,14
Module_5796,2,4,14,8
Module_16697,34,29,38,41
Module_16698,50,43,44,43
Module_33588,8,6,10,12
Module_5797,10,6,28,17
Module_5798,24,31,39,28
Module_7880,2,7,11,24
Module_33589,0,0,0,0
Module_3908,14,18,9,3
Module_7881,10,8,66,54
Module_33590,5,6,9,22
Module_33591,9,11,6,2
Module_33592,76,72,30,24
Module_33593,8,14,20,30
Module_33594,26,20,14,17
Module_7882,3,10,29,23
Module_25161,14,22,30,22
Module_33595,20,8,0,5
Module_25162,0,1,23,23
Module_7883,2,5,11,11
Module_35611,12,16,8,4
Module_35612,2,12,2,12
Module_25163,30,22,51,37
Module_14732,10,11,11,5
Module_7884,21,18,29,38
Module_35613,4,5,2,16
Module_25164,10,2,10,2
Module_25165,18,7,19,16
Module_17930,55,61,93,78
Module_35614,68,62,55,36
Module_16699,0,3,5,11
Module_14733,28,26,47,70
Module_14734,17,16,42,17
Module_16700,4,3,7,12
Module_406,99,112,107,67
Module_31404,2,4,32,13
Module_407,10,35,38,26
Module_17931,12,26,30,30
Module_408,4,8,2,4
Module_409,41,55,82,111
Module_31405,2,0,16,27
Module_410,33,56,63,76
Module_17932,6,12,8,4
Module_411,72,99,116,117
Module_412,18,24,10,20
Module_31406,0,10,2,1
Module_5799,31,61,89,120
Module_25166,19,14,21,35
Module_5800,7,9,8,8
Module_5801,23,24,10,9
Module_7885,10,13,8,12
Module_25167,0,2,3,5
Module_25168,6,4,15,19
Module_5802,4,8,7,14
Module_7886,14,12,31,28
Module_16701,10,23,22,12
Module_5803,19,19,21,10
Module_5804,40,90,42,39
Module_31407,20,16,12,13
Module_31408,99,104,119,129
Module_17933,46,51,27,50
Module_33596,51,48,106,91
Module_17934,30,38,51,32
Module_5805,11,24,46,38
Module_33597,10,10,14,11
Module_7887,0,0,0,0
Module_17935,18,22,50,66
Module_7888,2,2,10,13
Module_17936,12,18,26,21
Module_39035,14,13,6,0
Module_39036,8,17,14,12
Module_35615,41,77,27,31
Module_17937,22,27,81,64
Module_25169,0,9,8,4
Module_19624,17,24,7,4
Module_25170,2,6,6,0
Module_7889,24,20,36,14
Module_17938,9,16,16,22
Module_17939,32,25,33,42
Module_7890,42,80,116,96
Module_19625,14,6,14,6
Module_25171,70,93,92,157
Module_7891,18,10,24,16
Module_19626,26,18,11,10
Module_7892,8,10,16,23
Module_19627,31,29,31,40
Module_19628,40,32,59,74
Module_17940,4,4,42,32
Module_16702,19,32,38,36
Module_17941,10,23,16,22
Module_17942,40,79,92,104
Module_25172,11,12,19,3
Module_25173,8,16,4,7
Module_25174,14,14,27,16
Module_7893,7,22,47,32
Module_14735,29,30,30,14
Module_7894,10,23,50,35
Module_14736,33,32,34,18
Module_7895,11,27,46,31
Module_14737,40,35,45,29
Module_7896,10,26,38,27
Module_14738,46,38,51,39
Module_7897,9,17,30,16
Module_7898,20,28,39,42
Module_7899,18,12,25,6
Module_16703,2,12,18,26
Module_14739,24,42,22,27
Module_17943,34,40,82,54
Module_14740,23,41,22,29
Module_17944,34,40,83,53
Module_14741,23,40,22,28
Module_17945,34,40,82,55
Module_14742,27,39,24,24
Module_5806,12,6,24,29
Module_16704,12,12,20,20
Module_5807,68,48,69,114
Module_31409,42,46,89,67
Module_17946,20,44,50,40
Module_17947,11,7,18,18
Module_14743,28,17,48,34
Module_17948,21,36,39,46
Module_16705,0,4,2,2
Module_19629,40,50,61,52
Module_25175,6,6,18,13
Module_17949,15,24,40,40
Module_17950,70,136,221,202
Module_17951,72,65,94,123
Module_14744,3,7,13,3
Module_17952,32,38,33,56
Module_25176,72,73,113,119
Module_25177,65,62,103,116
Module_14745,17,16,30,34
Module_14746,7,1,20,10
Module_16706,2,1,9,17
Module_14747,12,7,18,9
Module_16707,12,10,12,11
Module_14748,6,4,18,14
Module_5808,69,54,55,48
Module_17953,40,43,65,62
Module_35616,12,27,10,14
Module_17954,12,22,44,31
Module_7900,37,36,48,46
Module_7901,5,14,19,17
Module_17955,24,24,58,78
Module_17956,23,23,35,46
Module_7902,0,4,5,10
Module_17957,24,20,36,45
Module_17958,6,8,32,20
Module_17959,16,31,49,42
Module_17960,62,102,110,120
Module_17961,24,20,41,56
Module_35617,25,22,34,22
Module_39037,18,10,20,17
Module_17962,10,9,5,11
Module_17963,41,52,85,70
Module_35618,20,15,3,12
Module_5809,12,19,16,14
Module_25178,13,12,32,21
Module_39038,11,21,18,9
Module_35619,25,19,39,36
Module_7903,10,12,11,18
Module_13254,2,6,20,12
Module_13255,8,16,19,14
Module_17964,67,112,88,107
Module_39039,12,14,16,4
Module_13256,14,17,12,29
Module_39040,4,6,0,6
Module_25179,2,8,5,12
Module_16708,10,15,9,6
Module_25180,6,11,22,17
Module_25181,6,6,14,12
Module_17965,37,25,36,66
Module_25182,18,34,34,24
Module_39041,5,9,4,0
Module_25183,22,13,32,30
Module_5810,35,67,43,55
Module_25184,64,81,98,64
Module_25185,56,83,59,63
Module_7904,32,25,15,21
Module_39042,13,12,0,9
Module_39043,6,10,28,21
Module_17966,31,19,28,40
Module_39044,6,11,28,21
Module_17967,31,20,29,40
Module_39045,6,11,27,23
Module_17968,35,31,40,51
Module_25186,35,69,70,77
Module_25187,29,18,39,29
Module_17969,4,10,6,10
Module_17970,25,68,77,51
Module_3909,9,26,21,13
Module_35620,78,65,39,32
Module_7905,24,32,20,30
Module_7906,33,22,23,27
Module_39046,10,14,18,8
Module_7907,16,40,53,56
Module_7908,14,8,10,12
Module_3910,2,2,15,31
Module_13257,43,52,96,77
Module_3911,9,14,30,24
Module_22472,8,12,133,141
Module_7909,11,18,29,44
Module_39047,6,18,17,16
Module_3912,4,2,16,7
Module_39048,13,5,14,14
Module_7910,2,8,12,20
Module_22473,23,33,35,39
Module_17971,13,26,42,48
Module_7911,3,6,8,8
Module_17972,19,42,58,75
