Module,6hrs.ATACSeq_REPLICANT.1,6hrs.ATACSeq_REPLICANT.2,12hrs.ATACSeq_REPLICANT.1,12hrs.ATACSeq_REPLICANT.2
Module_19508,0,2,14,23
Module_13179,42,49,36,42
Module_17791,28,46,23,16
Module_13180,53,48,23,19
Module_13181,2,2,8,0
Module_22421,6,9,16,18
Module_13182,5,10,17,12
Module_19509,29,35,52,87
Module_292,3,2,11,9
Module_293,6,6,6,11
Module_25098,16,20,57,40
Module_294,8,2,11,4
Module_22422,2,2,2,2
Module_19510,30,19,44,29
Module_295,20,24,18,15
Module_296,13,25,19,25
Module_297,15,9,4,6
Module_25099,3,13,8,12
Module_17792,18,17,11,20
Module_298,10,6,2,0
Module_5746,18,12,25,28
Module_299,9,24,19,6
Module_300,16,24,13,6
Module_301,20,17,21,14
Module_25100,2,8,16,14
Module_25101,7,2,8,10
Module_25102,0,0,2,5
Module_302,4,3,12,8
Module_19511,43,42,38,37
Module_25103,2,10,10,12
Module_303,9,11,11,8
Module_25104,3,4,7,9
Module_304,2,9,8,12
Module_22423,2,2,8,6
Module_305,3,15,12,2
Module_306,17,30,10,18
Module_38988,22,20,33,21
Module_22424,12,6,18,16
Module_307,21,15,23,32
Module_7844,20,8,22,24
Module_308,35,36,28,27
Module_19512,2,9,14,16
Module_22425,4,8,17,13
Module_309,3,11,10,15
Module_5747,16,16,14,18
Module_310,12,2,3,0
Module_25105,48,41,41,59
Module_19513,19,29,30,36
Module_311,18,16,22,24
Module_22426,9,11,11,14
Module_19514,6,1,10,14
Module_25106,13,14,18,12
Module_19515,9,2,10,16
Module_22427,18,24,18,27
Module_312,14,16,36,62
Module_19516,18,24,42,37
Module_5748,75,96,49,47
Module_22428,13,8,15,10
Module_25107,14,16,17,25
Module_25108,13,21,12,12
Module_5749,10,3,2,10
Module_35572,9,12,7,0
Module_7845,4,6,14,5
Module_38989,19,34,20,44
Module_38990,14,12,4,4
Module_16631,8,12,12,14
Module_38991,6,4,2,0
Module_35573,7,6,8,4
Module_25109,117,169,114,127
Module_25110,10,12,14,19
Module_29300,6,16,39,38
Module_25111,6,14,8,14
Module_7846,15,15,17,20
Module_22429,10,9,17,10
Module_22430,36,30,56,49
Module_16632,6,2,6,6
Module_16633,22,20,8,16
Module_22431,15,9,16,19
Module_16634,8,19,4,0
Module_22432,25,21,36,29
Module_38992,26,18,27,25
Module_22433,18,20,50,34
Module_22434,6,4,8,4
Module_38993,6,3,3,4
Module_38994,0,3,0,0
Module_7847,54,37,46,34
Module_5750,35,36,24,32
Module_7848,12,14,13,16
Module_19517,4,0,5,6
Module_29301,2,1,2,6
Module_19518,10,8,6,4
Module_38995,11,16,26,31
Module_25112,22,23,27,25
Module_19519,6,4,8,10
Module_25113,40,48,46,50
Module_17793,20,16,4,19
Module_7849,2,11,4,5
Module_29302,31,27,42,41
Module_7850,2,12,4,6
Module_29303,37,57,60,54
Module_29304,20,7,19,20
Module_14717,34,25,12,32
Module_22435,38,45,16,40
Module_22436,14,12,21,15
Module_22437,15,14,20,10
Module_313,47,34,62,65
Module_19520,9,12,22,24
Module_5751,37,27,16,10
Module_314,2,8,2,2
Module_25114,35,52,36,44
Module_7851,2,6,0,4
Module_19521,20,8,12,21
Module_19522,6,4,6,4
Module_5752,10,14,10,14
Module_5753,8,14,14,21
Module_5754,78,96,82,85
Module_16635,8,18,10,2
Module_5755,43,43,34,36
Module_315,36,20,14,25
Module_16636,10,12,7,4
Module_316,15,6,10,18
Module_317,44,39,28,44
Module_16637,10,16,6,12
Module_318,3,8,16,20
Module_319,4,8,6,5
Module_17794,16,2,15,16
Module_5756,23,20,35,15
Module_25115,4,6,4,6
Module_19523,6,6,4,1
Module_16638,11,7,8,8
Module_5757,0,11,8,4
Module_320,2,4,0,5
Module_25116,2,4,4,4
Module_321,7,12,0,10
Module_16639,5,11,12,15
Module_16640,11,5,6,6
Module_38996,0,0,0,0
Module_25117,66,61,71,66
Module_322,88,123,100,150
Module_38997,57,82,35,74
Module_35574,7,2,4,16
Module_38998,33,22,20,36
Module_35575,44,48,37,36
Module_25118,6,6,15,17
Module_38999,21,16,20,12
Module_17795,14,18,36,36
Module_323,8,14,8,6
Module_35576,40,47,16,39
Module_35577,8,8,13,19
Module_35578,31,26,45,22
Module_39000,0,2,6,12
Module_25119,38,59,31,37
Module_324,96,130,98,111
Module_39001,6,2,6,5
Module_35579,8,4,2,6
Module_325,22,27,6,16
Module_326,47,50,22,50
Module_19524,4,4,12,10
Module_19525,6,4,8,14
Module_35580,16,31,20,36
Module_39002,2,8,2,6
Module_16641,16,12,38,31
Module_25120,6,10,3,4
Module_22438,15,14,16,16
Module_39003,4,6,14,6
Module_22439,14,14,16,14
Module_39004,4,14,14,6
Module_22440,6,8,8,4
Module_25121,4,2,6,8
Module_7852,10,6,10,2
Module_14718,6,20,10,14
Module_14719,23,14,10,17
Module_16642,21,19,11,16
Module_7853,4,0,5,0
Module_39005,0,10,4,6
Module_25122,0,2,3,10
Module_327,17,25,22,21
Module_39006,6,6,0,0
Module_7854,8,10,21,6
Module_14720,2,5,7,4
Module_7855,8,10,22,6
Module_25123,6,14,8,4
Module_328,6,8,2,13
Module_329,60,97,46,58
Module_330,27,27,27,23
Module_14721,11,9,10,12
Module_331,24,24,18,31
Module_25124,0,0,0,0
Module_332,22,21,18,30
Module_25125,0,0,2,0
Module_17796,21,12,22,12
Module_39007,16,32,14,38
Module_17797,51,85,45,50
Module_16643,4,6,6,8
Module_17798,12,18,20,22
Module_17799,12,20,14,14
Module_333,18,6,7,2
Module_17800,47,46,24,38
Module_25126,28,23,33,54
Module_334,5,16,21,28
Module_35581,22,17,29,29
Module_16644,54,50,24,27
Module_335,6,14,6,28
Module_35582,5,2,2,5
Module_16645,0,5,1,2
Module_336,28,33,33,50
Module_7856,8,8,5,11
Module_337,4,3,6,6
Module_338,9,8,6,7
Module_339,6,12,6,8
Module_16646,18,12,6,16
Module_340,4,0,8,8
Module_19526,16,14,28,22
Module_25127,27,28,44,46
Module_17801,25,22,10,22
Module_17802,10,18,10,14
Module_25128,8,8,4,0
Module_19527,13,12,10,11
Module_341,4,4,6,7
Module_19528,11,11,10,8
Module_19529,7,0,8,4
Module_35583,6,6,10,4
Module_342,3,0,0,0
Module_7857,39,27,49,50
Module_19530,2,8,2,6
Module_25129,57,69,57,56
Module_39008,9,8,6,6
Module_343,8,8,12,2
Module_39009,22,45,16,43
Module_344,10,8,13,11
Module_25130,49,85,60,73
Module_345,4,14,24,21
Module_25131,24,26,53,37
Module_39010,6,7,4,1
Module_39011,16,15,24,10
Module_346,32,44,38,18
Module_39012,12,20,19,20
Module_27749,72,75,28,60
Module_347,11,13,23,18
Module_17803,43,43,26,35
Module_19531,2,4,4,4
Module_17804,56,47,25,52
Module_17805,12,20,6,12
Module_16647,39,63,36,36
Module_17806,20,28,25,12
Module_22441,0,2,8,2
Module_17807,58,66,50,57
Module_25132,16,29,29,36
Module_17808,14,14,10,10
Module_17809,16,6,20,17
Module_27750,17,22,16,22
Module_17810,15,26,24,42
Module_39013,6,6,9,10
Module_14722,69,61,59,66
Module_27751,8,8,9,7
Module_348,9,12,6,6
Module_27752,14,16,6,7
Module_19532,3,1,2,0
Module_17811,13,12,6,14
Module_22442,12,13,26,34
Module_27753,8,14,17,26
Module_27754,9,5,7,8
Module_27755,0,12,7,4
Module_39014,9,10,10,14
Module_13183,34,61,36,49
Module_17812,49,80,48,63
Module_39015,28,36,26,48
Module_27756,26,24,30,18
Module_22443,34,43,42,40
Module_39016,16,16,9,15
Module_27757,13,18,20,34
Module_19533,18,22,12,19
Module_17813,8,16,6,8
Module_19534,12,18,4,28
Module_19535,23,39,20,37
Module_19536,34,45,53,91
Module_19537,4,5,2,4
Module_29305,13,12,8,7
Module_19538,11,8,4,4
Module_17814,117,129,47,92
Module_17815,2,14,10,4
Module_19539,22,27,21,36
Module_17816,27,44,18,36
Module_17817,13,21,14,11
Module_349,17,16,12,16
Module_350,5,4,6,8
Module_19540,48,55,55,82
Module_351,2,0,2,0
Module_25133,18,14,13,17
Module_25134,32,55,47,53
Module_19541,7,18,2,2
Module_19542,14,19,21,16
Module_13184,26,12,11,22
Module_13185,28,48,40,27
Module_29306,9,10,8,4
Module_25135,12,10,14,16
Module_19543,16,10,6,4
Module_25136,4,4,10,10
Module_19544,14,18,4,16
Module_29307,6,10,28,15
Module_25137,27,27,26,10
Module_29308,6,4,6,2
Module_25138,18,32,12,14
Module_7858,52,54,52,66
Module_17818,0,5,6,7
Module_31347,27,21,54,50
Module_29309,12,16,5,10
Module_17819,6,0,10,6
Module_5758,16,37,26,33
Module_5759,15,25,11,19
Module_5760,4,2,13,9
Module_25139,20,22,16,32
Module_17820,22,33,12,23
Module_5761,13,15,9,9
Module_29310,53,11,58,40
Module_5762,8,12,0,2
Module_29311,46,10,53,33
Module_17821,19,20,4,8
Module_5763,6,2,4,3
Module_29312,22,10,14,8
Module_17822,8,15,10,14
Module_7859,4,14,11,14
Module_5764,10,6,7,10
Module_25140,2,0,6,0
Module_7860,0,1,10,6
Module_7861,4,4,3,3
Module_29313,4,6,16,6
Module_17823,19,22,4,9
Module_25141,4,5,6,15
Module_19545,22,28,46,55
Module_7862,32,22,14,12
Module_17824,8,20,6,10
Module_25142,6,2,10,8
Module_5765,164,190,122,170
Module_17825,20,27,18,18
Module_31348,24,18,29,26
Module_31349,11,10,8,20
Module_25143,15,17,20,32
Module_31350,8,6,12,21
Module_25144,15,17,20,37
Module_31351,8,6,13,22
Module_25145,14,17,19,37
Module_31352,5,6,17,24
Module_31353,14,10,15,6
Module_31354,8,4,14,26
Module_25146,6,8,10,19
Module_31355,3,6,12,4
Module_31356,14,6,16,8
Module_17826,35,33,10,17
Module_17827,72,91,50,54
Module_16648,0,0,0,2
Module_16649,6,0,6,5
Module_16650,14,17,9,11
Module_17828,12,7,6,5
Module_31357,10,10,8,12
Module_31358,36,34,61,76
Module_31359,34,28,38,33
Module_31360,19,13,28,9
Module_39017,0,0,0,0
Module_19546,4,3,4,10
Module_19547,34,15,14,10
Module_31361,20,6,23,26
Module_22444,2,1,4,6
Module_27758,6,5,4,8
Module_19548,12,10,18,24
Module_19549,8,4,7,6
Module_17829,39,67,17,22
Module_22445,4,4,8,12
Module_352,12,14,4,6
Module_22446,6,3,4,0
Module_39018,2,0,7,8
Module_27759,2,2,6,4
Module_27760,42,40,39,67
Module_17830,71,73,57,36
Module_19550,2,3,10,11
Module_17831,159,150,106,97
Module_19551,14,8,0,10
Module_17832,140,146,83,78
Module_19552,8,14,6,4
Module_19553,4,2,11,18
Module_22447,14,20,24,35
Module_19554,4,2,11,18
Module_22448,14,19,21,36
Module_19555,10,6,18,25
Module_13186,22,26,7,22
Module_39019,14,12,12,12
Module_16651,3,6,2,4
Module_27761,13,23,36,55
Module_17833,14,18,19,16
Module_17834,13,14,2,6
Module_7863,6,4,2,2
Module_39020,0,1,2,0
Module_7864,23,27,13,22
Module_17835,35,42,39,48
Module_7865,16,29,13,24
Module_7866,33,15,21,29
Module_31362,30,20,25,30
Module_31363,7,8,18,29
Module_16652,6,2,2,0
Module_17836,94,114,51,80
Module_17837,24,21,23,24
Module_17838,98,114,39,100
Module_29314,15,10,8,10
Module_17839,43,31,17,45
Module_29315,4,4,8,2
Module_31364,0,4,8,0
Module_19556,16,23,32,26
Module_353,0,1,0,4
Module_29316,74,71,62,79
Module_354,15,17,4,8
Module_31365,6,0,8,4
Module_31366,7,6,20,9
Module_39021,0,2,4,2
Module_31367,10,7,10,4
Module_16653,21,24,16,24
Module_31368,13,3,6,5
Module_16654,28,25,15,17
Module_29317,20,17,19,32
Module_29318,6,8,25,8
Module_31369,4,4,6,4
Module_29319,9,4,18,2
Module_31370,0,6,3,2
Module_355,14,15,14,23
Module_19557,39,32,24,36
Module_31371,2,2,5,4
Module_19558,28,12,14,8
Module_5766,10,12,16,15
Module_31372,31,37,44,48
Module_39022,8,3,0,12
Module_31373,30,29,31,28
Module_31374,27,16,31,16
Module_39023,17,28,27,28
Module_29320,6,18,12,6
Module_31375,34,15,45,64
Module_19559,4,4,10,4
Module_31376,19,13,15,14
Module_19560,2,0,6,3
Module_17840,40,38,28,40
Module_22449,6,4,2,4
Module_17841,41,38,27,39
Module_19561,2,0,2,0
Module_17842,9,20,22,26
Module_19562,4,6,9,12
Module_22450,12,28,30,42
Module_22451,2,4,2,4
Module_17843,18,35,33,24
Module_29321,43,75,49,62
Module_39024,10,8,20,8
Module_17844,9,7,7,16
Module_37185,0,1,4,10
Module_14723,23,17,12,21
Module_22452,4,4,14,2
Module_22453,2,2,4,2
Module_29322,37,26,32,67
Module_22454,4,5,4,5
Module_14724,8,8,4,7
Module_39025,4,4,9,17
Module_22455,16,23,28,29
Module_22456,8,6,2,4
Module_13187,16,20,10,15
Module_39026,0,0,6,12
Module_22457,4,2,6,3
Module_22458,21,39,23,24
Module_17845,7,22,6,16
Module_22459,23,37,24,27
Module_17846,7,20,5,16
Module_22460,27,38,32,33
Module_14725,29,30,32,41
Module_31377,34,26,24,25
Module_17847,44,38,18,18
Module_22461,4,3,6,4
Module_13188,16,13,26,12
Module_13189,36,41,10,44
Module_17848,24,35,14,14
Module_5767,4,6,2,5
Module_35584,8,8,6,8
Module_13190,4,8,2,2
Module_29323,16,16,21,6
Module_17849,12,40,12,22
Module_13191,6,10,6,4
Module_35585,28,26,28,19
Module_35586,5,12,18,22
Module_13192,8,12,16,18
Module_35587,4,2,4,2
Module_17850,76,107,54,81
Module_13193,13,17,22,34
Module_5768,2,2,9,3
Module_39027,8,14,22,11
Module_39028,10,22,21,26
Module_13194,23,33,37,47
Module_39029,4,4,4,11
Module_5769,22,14,8,23
Module_17851,0,3,2,3
Module_17852,28,20,4,18
Module_5770,47,58,44,36
Module_31378,14,12,8,6
Module_13195,4,6,12,4
Module_7867,9,9,8,8
Module_17853,6,8,3,0
Module_29324,6,4,10,18
Module_5771,4,0,4,2
Module_17854,92,115,62,69
Module_5772,31,56,14,29
Module_5773,9,17,3,4
Module_17855,24,18,12,10
Module_5774,13,28,17,5
Module_3877,5,5,17,15
Module_31379,85,99,100,107
Module_3878,11,12,17,19
Module_3879,15,28,20,34
Module_19563,13,14,12,22
Module_19564,8,8,10,6
Module_29325,23,17,50,39
Module_7868,6,2,3,4
Module_35588,81,84,73,96
Module_7869,55,34,57,46
Module_13196,3,6,2,0
Module_31380,16,8,21,24
Module_19565,2,2,4,9
Module_13197,0,5,7,0
Module_17856,22,30,6,22
Module_33576,62,52,63,69
Module_5775,52,73,62,75
Module_19566,2,4,10,11
Module_5776,46,51,42,54
Module_33577,20,24,14,30
Module_19567,0,2,4,6
Module_19568,28,32,40,32
Module_17857,21,39,25,26
Module_19569,26,18,36,53
Module_17858,63,52,65,51
Module_19570,12,22,10,12
Module_17859,22,26,18,26
Module_33578,2,6,6,4
Module_17860,8,4,4,2
Module_17861,32,24,6,21
Module_17862,3,8,12,0
Module_17863,52,68,46,32
Module_13198,21,12,12,18
Module_13199,2,9,0,5
Module_356,54,41,24,54
Module_19571,7,8,10,14
Module_17864,2,2,6,9
Module_17865,2,12,2,10
Module_17866,8,8,6,3
Module_19572,0,4,6,9
Module_357,57,46,52,70
Module_13200,22,44,16,24
Module_17867,10,8,11,14
Module_13201,20,20,8,14
Module_19573,2,14,18,12
Module_17868,12,19,14,9
Module_19574,2,6,16,14
Module_35589,47,63,41,34
Module_13202,12,26,19,18
Module_3880,91,112,103,107
Module_19575,10,18,25,40
Module_3881,37,29,40,39
Module_19576,10,9,22,5
Module_31381,2,0,0,2
Module_13203,4,6,1,4
Module_17869,158,202,89,118
Module_17870,4,7,10,8
Module_19577,4,0,2,2
Module_19578,6,10,5,6
Module_31382,2,4,8,10
Module_3882,8,6,8,18
Module_3883,4,6,10,16
Module_17871,6,0,0,4
Module_39030,0,1,2,2
Module_3884,2,0,2,8
Module_3885,2,4,0,2
Module_358,24,46,36,50
Module_31383,0,3,0,4
Module_359,38,67,40,44
Module_35590,16,24,16,20
Module_39031,0,0,4,6
Module_3886,5,8,8,8
Module_16655,9,18,19,16
Module_16656,16,12,21,2
Module_3887,2,4,5,8
Module_16657,31,26,36,34
Module_35591,9,15,0,12
Module_16658,9,13,7,13
Module_39032,6,8,8,5
Module_31384,16,10,12,22
Module_31385,6,10,19,14
Module_17872,110,123,81,83
Module_31386,6,9,11,12
Module_35592,63,97,98,61
Module_3888,13,19,16,28
Module_3889,56,62,28,46
Module_31387,4,8,4,4
Module_31388,0,8,8,8
Module_31389,16,30,24,39
Module_31390,8,20,31,24
Module_17873,47,51,41,44
Module_17874,24,30,12,15
Module_17875,17,16,7,5
Module_17876,35,33,18,33
Module_19579,59,44,64,83
Module_19580,2,2,0,0
Module_13204,39,50,11,22
Module_17877,5,13,2,6
Module_17878,31,30,12,18
Module_17879,79,93,71,85
Module_19581,2,0,2,4
Module_17880,82,94,67,84
Module_19582,2,4,6,1
Module_13205,22,17,18,24
Module_13206,4,5,4,2
Module_13207,20,32,14,8
Module_360,25,36,44,34
Module_13208,9,30,11,16
Module_13209,28,36,27,30
Module_7870,4,20,10,11
Module_17881,82,76,60,54
Module_17882,8,12,8,6
Module_17883,18,14,4,0
Module_17884,8,7,2,4
Module_13210,15,14,11,11
Module_13211,4,13,2,27
Module_17885,32,48,34,28
Module_13212,22,30,10,16
Module_13213,54,68,36,63
Module_13214,16,19,14,22
Module_13215,13,17,15,4
Module_13216,77,88,41,58
Module_13217,4,9,4,4
Module_13218,6,5,8,6
Module_13219,8,9,2,6
Module_13220,9,14,15,10
Module_17886,8,8,6,9
Module_13221,12,20,21,20
Module_17887,108,116,69,122
Module_17888,12,17,4,6
Module_13222,2,7,8,22
Module_13223,2,2,2,17
Module_13224,32,19,19,30
Module_17889,200,233,123,192
Module_17890,51,37,32,50
Module_19583,2,6,0,1
Module_31391,10,9,15,15
Module_14726,25,23,17,25
Module_19584,2,2,7,5
Module_14727,4,2,5,4
Module_14728,6,4,5,6
Module_19585,9,8,10,13
Module_17891,34,76,28,30
Module_19586,4,6,11,4
Module_17892,69,86,68,88
Module_17893,143,163,109,138
Module_361,2,4,2,0
Module_17894,32,27,10,4
Module_362,10,24,18,24
Module_363,10,0,4,6
Module_31392,10,8,22,16
Module_17895,16,8,4,17
Module_364,30,36,39,41
Module_17896,14,18,7,8
Module_17897,4,15,4,14
Module_35593,14,14,24,32
Module_17898,12,18,9,14
Module_19587,4,8,6,12
Module_13225,20,21,4,21
Module_17899,72,56,34,81
Module_17900,98,117,54,62
Module_35594,14,28,16,14
Module_13226,35,48,32,37
Module_17901,15,18,4,7
Module_19588,2,0,1,1
Module_35595,8,6,2,6
Module_13227,16,20,18,4
Module_19589,40,44,72,82
Module_35596,22,12,13,12
Module_19590,37,47,69,78
Module_35597,22,14,25,14
Module_19591,6,18,14,16
Module_25147,14,20,26,22
Module_19592,8,16,9,16
Module_19593,2,0,6,6
Module_17902,40,46,24,25
Module_5777,33,31,42,27
Module_35598,4,4,4,6
Module_17903,60,59,35,43
Module_35599,3,4,4,2
Module_17904,63,64,32,44
Module_5778,16,16,16,14
Module_17905,45,63,22,24
Module_19594,2,2,2,3
Module_13228,3,4,5,10
Module_19595,4,8,12,11
Module_13229,2,2,0,3
Module_17906,24,36,8,7
Module_35600,64,72,38,46
Module_13230,16,10,2,2
Module_13231,2,4,8,10
Module_17907,22,14,6,12
Module_19596,12,4,12,5
Module_13232,17,10,9,13
Module_35601,2,3,4,7
Module_19597,16,6,18,25
Module_19598,10,2,16,4
Module_25148,17,24,28,30
Module_25149,24,24,39,32
Module_17908,4,1,2,6
Module_16659,78,88,76,100
Module_13233,2,8,11,8
Module_13234,9,0,7,7
Module_13235,14,22,22,12
Module_17909,10,14,12,10
Module_19599,2,2,2,10
Module_35602,2,1,2,0
Module_19600,2,6,0,2
Module_22462,17,16,25,21
Module_365,18,11,6,10
Module_13236,17,8,12,14
Module_35603,14,12,2,4
Module_35604,0,2,5,4
Module_366,26,26,27,33
Module_13237,44,47,18,37
Module_367,55,58,21,44
Module_35605,21,23,16,12
Module_5779,22,28,27,32
Module_19601,3,3,4,4
Module_16660,18,17,13,12
Module_35606,6,6,4,3
Module_19602,12,25,18,17
Module_368,18,20,19,25
Module_13238,83,88,54,71
Module_25150,6,6,8,10
Module_13239,9,9,7,3
Module_16661,10,22,21,14
Module_13240,9,24,16,14
Module_13241,31,20,13,8
Module_16662,2,0,3,0
Module_35607,6,19,8,16
Module_369,34,21,26,40
Module_25151,4,6,8,11
Module_370,17,33,19,29
Module_17910,101,116,62,79
Module_371,34,37,14,28
Module_17911,63,68,32,53
Module_372,29,51,18,26
Module_16663,24,22,21,42
Module_13242,12,4,10,4
Module_3890,2,0,3,2
Module_7871,6,14,19,26
Module_373,6,8,9,3
Module_7872,6,13,18,23
Module_13243,7,18,2,4
Module_35608,52,23,34,42
Module_25152,83,88,101,130
Module_374,12,6,8,11
Module_25153,99,88,111,128
Module_375,12,8,8,12
Module_25154,112,88,112,147
Module_16664,4,12,2,6
Module_7873,49,62,50,41
Module_22463,16,8,31,25
Module_376,20,8,15,25
Module_377,4,4,7,6
Module_3891,8,6,7,6
Module_13244,10,2,7,6
Module_7874,2,9,8,11
Module_39033,13,10,12,12
Module_378,31,26,20,29
Module_16665,14,13,13,20
Module_379,8,5,10,6
Module_16666,15,17,11,22
Module_380,4,7,2,4
Module_381,12,14,16,24
Module_3892,11,14,5,14
Module_7875,42,59,47,40
Module_14729,15,12,16,12
Module_17912,20,37,8,27
Module_17913,77,96,71,88
Module_39034,20,26,20,28
Module_17914,69,73,73,71
Module_16667,10,13,3,23
Module_382,16,16,20,23
Module_16668,10,9,24,36
Module_7876,4,6,4,5
Module_25155,39,51,48,51
Module_383,0,4,8,3
Module_35609,10,12,5,7
Module_19603,14,17,45,44
Module_19604,2,6,6,6
Module_7877,6,6,5,6
Module_16669,4,2,6,8
Module_19605,22,18,18,24
Module_3893,2,7,8,12
Module_19606,15,19,18,36
Module_16670,12,9,8,13
Module_19607,8,6,6,14
Module_19608,5,8,0,6
Module_3894,10,10,6,7
Module_19609,4,4,9,4
Module_3895,6,6,10,10
Module_13245,4,4,2,0
Module_17915,12,12,2,4
Module_35610,21,26,22,27
Module_384,30,48,35,62
Module_385,32,28,19,39
Module_17916,16,10,5,8
Module_19610,2,0,2,4
Module_33579,2,2,13,2
Module_16671,4,6,2,6
Module_3896,4,0,6,1
Module_3897,6,4,4,8
Module_16672,16,16,10,20
Module_386,45,59,62,56
Module_5780,57,73,35,44
Module_16673,17,12,18,28
Module_5781,11,12,8,8
Module_22464,112,113,80,97
Module_22465,26,42,30,35
Module_22466,14,17,22,3
Module_33580,6,4,2,2
Module_25156,10,12,6,9
Module_22467,2,4,3,0
Module_5782,12,13,6,6
Module_19611,18,25,25,27
Module_19612,6,11,17,22
Module_13246,6,4,2,4
Module_19613,3,6,14,13
Module_33581,5,8,15,13
Module_16674,18,16,28,16
Module_19614,62,92,69,81
Module_16675,18,17,25,17
Module_19615,63,93,70,80
Module_33582,6,4,16,6
Module_19616,66,95,67,74
Module_13247,14,23,14,10
Module_22468,6,8,16,14
Module_14730,2,6,0,4
Module_14731,18,10,12,26
Module_29326,0,4,6,8
Module_16676,10,12,7,10
Module_16677,14,14,3,2
Module_17917,34,26,20,33
Module_22469,4,3,2,0
Module_3898,8,19,5,9
Module_3899,36,61,54,49
Module_19617,8,12,24,21
Module_3900,6,10,9,12
Module_3901,8,15,13,7
Module_19618,18,24,24,44
Module_13248,20,37,10,12
Module_387,4,4,0,0
Module_388,20,4,11,12
Module_16678,54,60,58,58
Module_22470,10,13,18,25
Module_13249,2,10,6,8
Module_7878,22,30,24,37
Module_389,153,158,77,123
Module_390,78,61,40,44
Module_19619,21,18,23,33
Module_391,62,53,31,32
Module_19620,39,48,51,52
Module_31393,23,12,28,25
Module_5783,17,18,10,8
Module_16679,9,6,6,12
Module_17918,18,10,5,14
Module_22471,8,12,24,16
Module_16680,24,17,10,20
Module_17919,10,16,11,2
Module_17920,4,5,2,4
Module_392,15,17,12,18
Module_31394,21,41,28,47
Module_31395,110,148,109,145
Module_393,26,18,10,24
Module_5784,24,42,24,30
Module_17921,33,12,21,20
Module_25157,2,14,14,23
Module_16681,27,49,46,53
Module_31396,12,6,21,18
Module_13250,14,7,20,12
Module_394,12,15,0,4
Module_5785,24,16,18,24
Module_5786,12,20,18,18
Module_17922,22,24,26,16
Module_13251,1,4,6,10
Module_5787,16,13,23,10
Module_13252,4,2,2,2
Module_5788,20,14,26,14
Module_13253,6,2,2,4
Module_5789,20,12,26,12
Module_395,4,10,6,8
Module_17923,16,16,22,30
Module_17924,70,52,22,35
Module_396,10,6,11,6
Module_397,23,28,12,13
Module_5790,12,0,11,10
Module_5791,2,4,13,23
Module_3902,3,2,6,12
Module_398,6,18,0,14
Module_5792,4,4,8,12
Module_399,31,26,32,41
Module_33583,46,60,89,80
Module_400,72,55,84,92
Module_5793,10,12,16,12
Module_33584,26,25,38,60
Module_17925,21,14,17,15
Module_17926,6,14,8,22
Module_17927,16,26,11,30
Module_25158,6,4,13,28
Module_25159,6,8,3,2
Module_19621,2,4,8,10
Module_17928,14,22,14,12
Module_25160,10,13,13,8
Module_3903,28,24,23,16
Module_19622,41,48,56,58
Module_19623,6,28,27,38
Module_33585,2,8,14,8
Module_17929,29,35,14,15
Module_401,6,10,9,18
Module_33586,6,0,8,2
Module_402,6,8,7,8
Module_5794,15,20,36,40
Module_403,18,34,19,32
Module_16682,30,36,36,52
Module_16683,52,52,35,70
Module_16684,24,20,12,30
Module_31397,4,6,10,4
Module_16685,31,48,10,39
Module_16686,15,12,13,30
Module_404,24,35,14,26
Module_31398,10,17,23,25
Module_16687,8,17,6,20
Module_3904,23,8,10,28
Module_16688,12,19,6,21
Module_16689,9,19,11,14
Module_405,2,14,16,10
Module_31399,9,8,3,2
Module_31400,12,19,16,15
Module_31401,15,20,26,27
Module_16690,18,18,8,17
Module_16691,47,46,47,71
Module_16692,26,40,11,14
Module_31402,6,4,6,10
Module_16693,37,41,22,26
Module_31403,12,20,16,9
Module_33587,34,20,39,54
Module_7879,4,9,8,10
Module_5795,8,10,6,4
Module_3905,19,10,22,28
Module_3906,11,16,23,24
Module_16694,4,4,8,8
Module_16695,2,3,8,11
Module_3907,6,2,8,12
Module_16696,4,4,12,8
Module_5796,6,12,2,4
Module_16697,37,48,34,29
Module_16698,39,41,50,43
Module_33588,8,8,8,6
Module_5797,10,9,10,6
Module_5798,30,24,24,31
Module_7880,4,2,2,7
Module_33589,0,2,0,0
Module_3908,3,7,14,18
Module_7881,8,7,10,8
Module_33590,4,0,5,6
Module_33591,3,5,9,11
Module_33592,80,74,76,72
Module_33593,2,6,8,14
Module_33594,12,12,26,20
Module_7882,6,9,3,10
Module_25161,10,6,14,22
Module_33595,0,4,20,8
Module_25162,0,0,0,1
Module_7883,1,6,2,5
Module_35611,6,6,12,16
Module_35612,10,16,2,12
Module_25163,12,22,30,22
Module_14732,8,8,10,11
Module_7884,2,17,21,18
Module_35613,2,8,4,5
Module_25164,8,8,10,2
Module_25165,4,4,18,7
Module_17930,71,86,55,61
Module_35614,62,65,68,62
Module_16699,2,0,0,3
Module_14733,32,50,28,26
Module_14734,36,32,17,16
Module_16700,8,8,4,3
Module_406,100,122,99,112
Module_31404,4,4,2,4
Module_407,28,29,10,35
Module_17931,28,12,12,26
Module_408,2,4,4,8
Module_409,64,60,41,55
Module_31405,2,4,2,0
Module_410,60,51,33,56
Module_17932,2,2,6,12
Module_411,30,30,72,99
Module_412,2,18,18,24
Module_31406,4,2,0,10
Module_5799,61,54,31,61
Module_25166,17,9,19,14
Module_5800,10,2,7,9
Module_5801,39,45,23,24
