Module,6hrs.ATACSeq_REPLICANT.1,6hrs.ATACSeq_REPLICANT.2,48hrs.ATACSeq_REPLICANT.1,48hrs.ATACSeq_REPLICANT.2
Module_7849,2,11,12,19
Module_29302,31,27,35,47
Module_7850,2,12,12,17
Module_29303,37,57,54,65
Module_29304,20,7,27,22
Module_14717,34,25,16,15
Module_22435,38,45,33,36
Module_22436,14,12,17,6
Module_22437,15,14,23,34
Module_313,47,34,84,61
Module_19520,9,12,23,15
Module_5751,37,27,18,32
Module_314,2,8,26,17
Module_25114,35,52,43,62
Module_7851,2,6,8,2
Module_19521,20,8,16,14
Module_19522,6,4,2,6
Module_5752,10,14,10,6
Module_5753,8,14,37,44
Module_5754,78,96,97,100
Module_16635,8,18,2,6
Module_5755,43,43,75,75
Module_315,36,20,82,102
Module_16636,10,12,4,11
Module_316,15,6,22,37
Module_317,44,39,66,49
Module_16637,10,16,2,6
Module_318,3,8,20,22
Module_319,4,8,16,13
Module_17794,16,2,14,10
Module_5756,23,20,31,16
Module_25115,4,6,2,2
Module_19523,6,6,9,0
Module_16638,11,7,16,7
Module_5757,0,11,15,10
Module_320,2,4,11,9
Module_25116,2,4,18,15
Module_321,7,12,10,17
Module_16639,5,11,18,24
Module_16640,11,5,4,4
Module_38996,0,0,12,14
Module_25117,66,61,80,72
Module_322,88,123,153,210
Module_38997,57,82,68,68
Module_35574,7,2,16,10
Module_38998,33,22,23,34
Module_35575,44,48,43,41
Module_25118,6,6,36,34
Module_38999,21,16,14,16
Module_17795,14,18,6,5
Module_323,8,14,11,7
Module_35576,40,47,40,54
Module_35577,8,8,12,30
Module_35578,31,26,54,41
Module_39000,0,2,4,10
Module_25119,38,59,62,65
Module_324,96,130,50,58
Module_39001,6,2,8,4
Module_35579,8,4,12,13
Module_325,22,27,12,13
Module_326,47,50,23,36
Module_19524,4,4,29,24
Module_19525,6,4,6,2
Module_35580,16,31,28,29
Module_39002,2,8,10,6
Module_16641,16,12,46,41
Module_25120,6,10,24,22
Module_22438,15,14,4,12
Module_39003,4,6,14,12
Module_22439,14,14,4,12
Module_39004,4,14,16,18
Module_22440,6,8,3,2
Module_25121,4,2,9,6
Module_7852,10,6,20,13
Module_14718,6,20,33,20
Module_14719,23,14,17,18
Module_16642,21,19,8,13
Module_7853,4,0,4,4
Module_39005,0,10,24,25
Module_25122,0,2,9,15
Module_327,17,25,21,30
Module_39006,6,6,4,4
Module_7854,8,10,7,9
Module_14720,2,5,2,1
Module_7855,8,10,6,8
Module_25123,6,14,10,18
Module_328,6,8,6,12
Module_329,60,97,92,92
Module_330,27,27,37,23
Module_14721,11,9,4,6
Module_331,24,24,42,70
Module_25124,0,0,13,14
Module_332,22,21,41,63
Module_25125,0,0,13,13
Module_17796,21,12,26,36
Module_39007,16,32,42,49
Module_17797,51,85,76,101
Module_16643,4,6,2,8
Module_17798,12,18,26,24
Module_17799,12,20,12,22
Module_333,18,6,30,18
Module_17800,47,46,57,51
Module_25126,28,23,58,38
Module_334,5,16,40,41
Module_35581,22,17,26,27
Module_16644,54,50,36,55
Module_335,6,14,47,48
Module_35582,5,2,11,6
Module_16645,0,5,11,16
Module_336,28,33,44,39
Module_7856,8,8,5,9
Module_337,4,3,16,17
Module_338,9,8,16,6
Module_339,6,12,50,46
Module_16646,18,12,20,17
Module_340,4,0,37,27
Module_19526,16,14,36,36
Module_25127,27,28,53,49
Module_17801,25,22,24,8
Module_17802,10,18,16,31
Module_25128,8,8,3,2
Module_19527,13,12,9,0
Module_341,4,4,2,8
Module_19528,11,11,9,0
Module_19529,7,0,13,10
Module_35583,6,6,29,33
Module_342,3,0,13,14
Module_7857,39,27,57,56
Module_19530,2,8,9,10
Module_25129,57,69,66,67
Module_39008,9,8,11,10
Module_343,8,8,47,20
Module_39009,22,45,28,55
Module_344,10,8,9,8
Module_25130,49,85,142,100
Module_345,4,14,28,33
Module_25131,24,26,8,18
Module_39010,6,7,2,4
Module_39011,16,15,25,18
Module_346,32,44,52,44
Module_39012,12,20,12,17
Module_27749,72,75,38,61
Module_347,11,13,27,52
Module_17803,43,43,38,38
Module_19531,2,4,30,31
Module_17804,56,47,66,33
Module_17805,12,20,20,28
Module_16647,39,63,70,62
Module_17806,20,28,18,18
Module_22441,0,2,24,23
Module_17807,58,66,37,69
Module_25132,16,29,44,56
Module_17808,14,14,22,6
Module_17809,16,6,2,1
Module_27750,17,22,57,76
Module_17810,15,26,19,33
Module_39013,6,6,12,8
Module_14722,69,61,76,96
Module_27751,8,8,16,24
Module_348,9,12,10,7
Module_27752,14,16,7,12
Module_19532,3,1,18,15
Module_17811,13,12,13,17
Module_22442,12,13,48,37
Module_27753,8,14,4,2
Module_27754,9,5,15,20
Module_27755,0,12,4,3
Module_39014,9,10,11,24
Module_13183,34,61,83,56
Module_17812,49,80,29,66
Module_39015,28,36,63,55
Module_27756,26,24,32,36
Module_22443,34,43,38,43
Module_39016,16,16,4,33
Module_27757,13,18,34,32
Module_19533,18,22,36,52
Module_17813,8,16,9,8
Module_19534,12,18,24,28
Module_19535,23,39,33,43
Module_19536,34,45,65,54
Module_19537,4,5,10,6
Module_29305,13,12,26,24
Module_19538,11,8,16,21
Module_17814,117,129,119,75
Module_17815,2,14,22,16
Module_19539,22,27,34,30
Module_17816,27,44,22,23
Module_17817,13,21,14,12
Module_349,17,16,100,81
Module_350,5,4,16,26
Module_19540,48,55,60,68
Module_351,2,0,12,10
Module_25133,18,14,18,18
Module_25134,32,55,26,14
Module_19541,7,18,9,3
Module_19542,14,19,14,26
Module_13184,26,12,27,44
Module_13185,28,48,31,45
Module_29306,9,10,2,6
Module_25135,12,10,20,28
Module_19543,16,10,14,9
Module_25136,4,4,3,6
Module_19544,14,18,19,21
Module_29307,6,10,23,8
Module_25137,27,27,28,31
Module_29308,6,4,6,8
Module_25138,18,32,20,62
Module_7858,52,54,55,80
Module_17818,0,5,5,6
Module_31347,27,21,104,117
Module_29309,12,16,6,6
Module_17819,6,0,5,11
Module_5758,16,37,36,32
Module_5759,15,25,24,24
Module_5760,4,2,26,15
Module_25139,20,22,29,44
Module_17820,22,33,46,53
Module_5761,13,15,7,10
Module_29310,53,11,40,31
Module_5762,8,12,0,0
Module_29311,46,10,23,23
Module_17821,19,20,14,18
Module_5763,6,2,23,35
Module_29312,22,10,38,44
Module_17822,8,15,14,21
Module_7859,4,14,6,12
Module_5764,10,6,8,4
Module_25140,2,0,8,9
Module_7860,0,1,3,2
Module_7861,4,4,5,8
Module_29313,4,6,14,24
Module_17823,19,22,8,26
Module_25141,4,5,20,20
Module_19545,22,28,17,24
Module_7862,32,22,30,20
Module_17824,8,20,14,16
Module_25142,6,2,10,10
Module_5765,164,190,168,200
Module_17825,20,27,29,36
Module_31348,24,18,37,41
Module_31349,11,10,26,44
Module_25143,15,17,21,35
Module_31350,8,6,17,26
Module_25144,15,17,24,35
Module_31351,8,6,17,26
Module_25145,14,17,25,35
Module_31352,5,6,13,27
Module_31353,14,10,34,20
Module_31354,8,4,14,26
Module_25146,6,8,18,13
Module_31355,3,6,19,20
Module_31356,14,6,10,16
Module_17826,35,33,53,34
Module_17827,72,91,79,109
Module_16648,0,0,8,10
Module_16649,6,0,32,19
Module_16650,14,17,19,23
Module_17828,12,7,15,15
Module_31357,10,10,16,14
Module_31358,36,34,100,124
Module_31359,34,28,27,49
Module_31360,19,13,37,25
Module_39017,0,0,0,0
Module_19546,4,3,18,20
Module_19547,34,15,32,26
Module_31361,20,6,15,28
Module_22444,2,1,5,7
Module_27758,6,5,8,5
Module_19548,12,10,30,30
Module_19549,8,4,23,16
Module_17829,39,67,46,43
Module_22445,4,4,10,16
Module_352,12,14,12,16
Module_22446,6,3,2,0
Module_39018,2,0,2,2
Module_27759,2,2,6,11
Module_27760,42,40,42,66
Module_17830,71,73,59,93
Module_19550,2,3,2,6
Module_17831,159,150,153,169
Module_19551,14,8,2,8
Module_17832,140,146,151,142
Module_19552,8,14,6,4
Module_19553,4,2,10,26
Module_22447,14,20,28,30
Module_19554,4,2,10,24
Module_22448,14,19,28,29
Module_19555,10,6,30,30
Module_13186,22,26,22,34
Module_39019,14,12,28,18
Module_16651,3,6,2,6
Module_27761,13,23,22,18
Module_17833,14,18,12,20
Module_17834,13,14,5,12
Module_7863,6,4,4,9
Module_39020,0,1,0,0
Module_7864,23,27,22,32
Module_17835,35,42,61,51
Module_7865,16,29,35,39
Module_7866,33,15,12,27
Module_31362,30,20,51,44
Module_31363,7,8,19,32
Module_16652,6,2,0,4
Module_17836,94,114,86,111
Module_17837,24,21,40,46
Module_17838,98,114,149,114
Module_29314,15,10,28,17
Module_17839,43,31,49,54
Module_29315,4,4,16,26
Module_31364,0,4,6,15
Module_19556,16,23,35,35
Module_353,0,1,14,22
Module_29316,74,71,51,86
Module_354,15,17,24,20
Module_31365,6,0,8,9
Module_31366,7,6,8,2
Module_39021,0,2,10,9
Module_31367,10,7,19,19
Module_16653,21,24,32,37
Module_31368,13,3,19,19
Module_16654,28,25,38,26
Module_29317,20,17,26,27
Module_29318,6,8,11,21
Module_31369,4,4,7,2
Module_29319,9,4,7,19
Module_31370,0,6,4,4
Module_355,14,15,27,25
Module_19557,39,32,35,45
Module_31371,2,2,10,8
Module_19558,28,12,24,27
Module_5766,10,12,15,23
Module_31372,31,37,58,56
Module_39022,8,3,23,4
Module_31373,30,29,33,48
Module_31374,27,16,12,16
Module_39023,17,28,36,48
Module_29320,6,18,12,28
Module_31375,34,15,4,23
Module_19559,4,4,14,15
Module_31376,19,13,10,11
Module_19560,2,0,0,6
Module_17840,40,38,18,20
Module_22449,6,4,13,22
Module_17841,41,38,18,19
Module_19561,2,0,0,4
Module_17842,9,20,24,19
Module_19562,4,6,33,48
Module_22450,12,28,87,89
Module_22451,2,4,78,59
Module_17843,18,35,32,26
Module_29321,43,75,80,81
Module_39024,10,8,10,9
Module_17844,9,7,20,20
Module_37185,0,1,3,8
Module_14723,23,17,14,16
Module_22452,4,4,10,14
Module_22453,2,2,14,14
Module_29322,37,26,26,17
Module_22454,4,5,11,8
Module_14724,8,8,1,7
Module_39025,4,4,29,30
Module_22455,16,23,15,12
Module_22456,8,6,13,14
Module_13187,16,20,24,14
Module_39026,0,0,1,2
Module_22457,4,2,19,15
Module_22458,21,39,31,24
Module_17845,7,22,25,9
Module_22459,23,37,33,29
Module_17846,7,20,23,9
Module_22460,27,38,37,33
Module_14725,29,30,66,58
Module_31377,34,26,57,42
Module_17847,44,38,31,24
Module_22461,4,3,22,26
Module_13188,16,13,27,23
Module_13189,36,41,37,33
Module_17848,24,35,20,25
Module_5767,4,6,23,16
Module_35584,8,8,10,18
Module_13190,4,8,23,18
Module_29323,16,16,20,12
Module_17849,12,40,20,26
Module_13191,6,10,21,20
Module_35585,28,26,59,52
Module_35586,5,12,18,15
Module_13192,8,12,32,33
Module_35587,4,2,20,20
Module_17850,76,107,101,92
Module_13193,13,17,40,20
Module_5768,2,2,14,14
Module_39027,8,14,4,12
Module_39028,10,22,12,4
Module_13194,23,33,123,101
Module_39029,4,4,15,26
Module_5769,22,14,20,24
Module_17851,0,3,8,4
Module_17852,28,20,37,17
Module_5770,47,58,51,49
Module_31378,14,12,12,3
Module_13195,4,6,38,60
Module_7867,9,9,19,16
Module_17853,6,8,8,11
Module_29324,6,4,22,22
Module_5771,4,0,10,13
Module_17854,92,115,129,113
Module_5772,31,56,46,34
Module_5773,9,17,9,10
Module_17855,24,18,11,23
Module_5774,13,28,22,22
Module_3877,5,5,8,6
Module_31379,85,99,152,181
Module_3878,11,12,4,2
Module_3879,15,28,44,25
Module_19563,13,14,35,15
Module_19564,8,8,3,5
Module_29325,23,17,65,86
Module_7868,6,2,17,22
Module_35588,81,84,116,155
Module_7869,55,34,25,49
Module_13196,3,6,8,10
Module_31380,16,8,26,22
Module_19565,2,2,21,19
Module_13197,0,5,16,7
Module_17856,22,30,29,35
Module_33576,62,52,12,10
Module_5775,52,73,82,86
Module_19566,2,4,27,13
Module_5776,46,51,72,75
Module_33577,20,24,16,24
Module_19567,0,2,4,10
Module_19568,28,32,42,35
Module_17857,21,39,52,32
Module_19569,26,18,34,36
Module_17858,63,52,70,65
Module_19570,12,22,56,41
Module_17859,22,26,29,39
Module_33578,2,6,4,9
Module_17860,8,4,4,3
Module_17861,32,24,19,26
Module_17862,3,8,5,12
Module_17863,52,68,61,43
Module_13198,21,12,37,30
Module_13199,2,9,7,6
Module_356,54,41,51,62
Module_19571,7,8,14,11
Module_17864,2,2,4,11
Module_17865,2,12,8,6
Module_17866,8,8,6,4
Module_19572,0,4,4,11
Module_357,57,46,112,129
Module_13200,22,44,28,30
Module_17867,10,8,16,13
Module_13201,20,20,25,20
Module_19573,2,14,10,10
Module_17868,12,19,18,32
Module_19574,2,6,16,8
Module_35589,47,63,46,46
Module_13202,12,26,20,33
Module_3880,91,112,124,125
Module_19575,10,18,14,4
Module_3881,37,29,49,35
Module_19576,10,9,14,6
Module_31381,2,0,15,0
Module_13203,4,6,11,15
Module_17869,158,202,173,162
Module_17870,4,7,6,8
Module_19577,4,0,4,5
Module_19578,6,10,4,4
Module_31382,2,4,7,10
Module_3882,8,6,7,4
Module_3883,4,6,16,11
Module_17871,6,0,8,5
Module_39030,0,1,3,2
Module_3884,2,0,8,4
Module_3885,2,4,11,12
Module_358,24,46,51,52
Module_31383,0,3,3,8
Module_359,38,67,47,55
Module_35590,16,24,20,28
Module_39031,0,0,12,10
Module_3886,5,8,16,29
Module_16655,9,18,20,21
Module_16656,16,12,11,27
Module_3887,2,4,7,25
Module_16657,31,26,40,39
Module_35591,9,15,8,9
Module_16658,9,13,12,8
Module_39032,6,8,14,4
Module_31384,16,10,8,4
Module_31385,6,10,12,12
Module_17872,110,123,159,130
Module_31386,6,9,20,12
Module_35592,63,97,82,70
Module_3888,13,19,29,34
Module_3889,56,62,58,47
Module_31387,4,8,12,15
Module_31388,0,8,14,8
Module_31389,16,30,27,28
Module_31390,8,20,42,32
Module_17873,47,51,58,74
Module_17874,24,30,16,25
Module_17875,17,16,2,16
Module_17876,35,33,27,16
Module_19579,59,44,104,64
Module_19580,2,2,6,4
Module_13204,39,50,19,20
Module_17877,5,13,2,1
Module_17878,31,30,25,15
Module_17879,79,93,106,99
Module_19581,2,0,11,4
Module_17880,82,94,106,98
Module_19582,2,4,19,11
Module_13205,22,17,32,18
Module_13206,4,5,12,12
Module_13207,20,32,10,11
Module_360,25,36,93,94
Module_13208,9,30,27,30
Module_13209,28,36,30,39
Module_7870,4,20,14,17
Module_17881,82,76,60,75
Module_17882,8,12,14,14
Module_17883,18,14,4,16
Module_17884,8,7,2,10
Module_13210,15,14,10,22
Module_13211,4,13,20,27
Module_17885,32,48,38,45
Module_13212,22,30,13,6
Module_13213,54,68,48,49
Module_13214,16,19,36,26
Module_13215,13,17,6,6
Module_13216,77,88,50,53
Module_13217,4,9,12,13
Module_13218,6,5,5,4
Module_13219,8,9,10,12
Module_13220,9,14,12,22
Module_17886,8,8,4,15
Module_13221,12,20,34,25
Module_17887,108,116,136,145
Module_17888,12,17,14,12
Module_13222,2,7,11,9
Module_13223,2,2,5,6
Module_13224,32,19,36,48
Module_17889,200,233,213,242
Module_17890,51,37,52,50
Module_19583,2,6,8,2
Module_31391,10,9,10,5
Module_14726,25,23,32,32
Module_19584,2,2,22,13
Module_14727,4,2,20,19
Module_14728,6,4,8,16
Module_19585,9,8,12,16
Module_17891,34,76,45,32
Module_19586,4,6,9,9
Module_17892,69,86,34,48
Module_17893,143,163,129,146
Module_361,2,4,9,16
Module_17894,32,27,19,4
Module_362,10,24,17,33
Module_363,10,0,43,31
Module_31392,10,8,12,36
Module_17895,16,8,16,19
Module_364,30,36,108,129
Module_17896,14,18,12,24
Module_17897,4,15,11,12
Module_35593,14,14,34,35
Module_17898,12,18,34,25
Module_19587,4,8,12,20
Module_13225,20,21,29,30
Module_17899,72,56,76,82
Module_17900,98,117,110,107
Module_35594,14,28,24,17
Module_13226,35,48,36,71
Module_17901,15,18,14,9
Module_19588,2,0,3,7
Module_35595,8,6,4,12
Module_13227,16,20,28,28
Module_19589,40,44,90,91
Module_35596,22,12,14,20
Module_19590,37,47,91,87
Module_35597,22,14,14,21
Module_19591,6,18,29,22
Module_25147,14,20,38,37
Module_19592,8,16,40,30
Module_19593,2,0,22,25
Module_17902,40,46,32,46
Module_5777,33,31,30,40
Module_35598,4,4,6,6
Module_17903,60,59,63,62
Module_35599,3,4,10,13
Module_17904,63,64,62,65
Module_5778,16,16,16,21
Module_17905,45,63,40,29
Module_19594,2,2,10,2
Module_13228,3,4,22,16
Module_19595,4,8,62,48
Module_13229,2,2,11,11
Module_17906,24,36,22,28
Module_35600,64,72,84,107
Module_13230,16,10,13,2
Module_13231,2,4,6,6
Module_17907,22,14,14,29
Module_19596,12,4,0,9
Module_13232,17,10,18,6
Module_35601,2,3,9,20
Module_19597,16,6,28,22
Module_19598,10,2,14,13
Module_25148,17,24,31,38
Module_25149,24,24,57,41
Module_17908,4,1,8,9
Module_16659,78,88,149,110
Module_13233,2,8,9,4
Module_13234,9,0,16,4
Module_13235,14,22,44,48
Module_17909,10,14,14,14
Module_19599,2,2,8,4
Module_35602,2,1,0,4
Module_19600,2,6,8,8
Module_22462,17,16,1,11
Module_365,18,11,24,19
Module_13236,17,8,16,17
Module_35603,14,12,13,10
Module_35604,0,2,6,10
Module_366,26,26,38,36
Module_13237,44,47,10,14
Module_367,55,58,46,22
Module_35605,21,23,22,18
Module_5779,22,28,59,80
Module_19601,3,3,16,24
Module_16660,18,17,4,6
Module_35606,6,6,6,12
Module_19602,12,25,29,25
Module_368,18,20,11,24
Module_13238,83,88,36,38
Module_25150,6,6,3,6
Module_13239,9,9,8,4
Module_16661,10,22,26,11
Module_13240,9,24,22,2
Module_13241,31,20,29,24
Module_16662,2,0,6,7
Module_35607,6,19,26,16
Module_369,34,21,37,29
Module_25151,4,6,2,8
Module_370,17,33,33,31
Module_17910,101,116,73,110
Module_371,34,37,15,38
Module_17911,63,68,42,79
Module_372,29,51,30,40
Module_16663,24,22,26,50
Module_13242,12,4,14,27
Module_3890,2,0,7,3
Module_7871,6,14,18,8
Module_373,6,8,18,19
Module_7872,6,13,19,7
Module_13243,7,18,34,42
Module_35608,52,23,45,32
Module_25152,83,88,131,144
Module_374,12,6,4,13
Module_25153,99,88,131,147
Module_375,12,8,5,12
Module_25154,112,88,131,155
Module_16664,4,12,17,14
Module_7873,49,62,42,48
Module_22463,16,8,11,7
Module_376,20,8,34,39
Module_377,4,4,18,8
Module_3891,8,6,10,2
Module_13244,10,2,6,8
Module_7874,2,9,4,4
Module_39033,13,10,23,36
Module_378,31,26,37,33
Module_16665,14,13,20,17
Module_379,8,5,20,4
Module_16666,15,17,23,18
Module_380,4,7,17,16
Module_381,12,14,26,22
Module_3892,11,14,20,18
Module_7875,42,59,46,56
Module_14729,15,12,75,67
Module_17912,20,37,44,38
Module_17913,77,96,81,74
Module_39034,20,26,34,31
Module_17914,69,73,63,56
Module_16667,10,13,8,16
Module_382,16,16,27,14
Module_16668,10,9,27,14
Module_7876,4,6,0,3
Module_25155,39,51,60,46
Module_383,0,4,12,10
Module_35609,10,12,22,19
Module_19603,14,17,10,17
Module_19604,2,6,17,16
Module_7877,6,6,14,12
Module_16669,4,2,14,13
Module_19605,22,18,29,27
Module_3893,2,7,14,14
Module_19606,15,19,23,32
Module_16670,12,9,5,9
Module_19607,8,6,18,16
Module_19608,5,8,14,4
Module_3894,10,10,11,21
Module_19609,4,4,5,6
Module_3895,6,6,39,37
Module_13245,4,4,10,0
Module_17915,12,12,2,6
Module_35610,21,26,29,36
Module_384,30,48,51,54
Module_385,32,28,46,54
Module_17916,16,10,15,16
Module_19610,2,0,16,10
Module_33579,2,2,18,21
Module_16671,4,6,19,10
Module_3896,4,0,11,10
Module_3897,6,4,2,6
Module_16672,16,16,33,28
Module_386,45,59,57,59
Module_5780,57,73,94,98
Module_16673,17,12,0,6
Module_5781,11,12,22,4
Module_22464,112,113,126,119
Module_22465,26,42,74,70
Module_22466,14,17,16,41
Module_33580,6,4,16,10
Module_25156,10,12,6,10
Module_22467,2,4,16,5
Module_5782,12,13,16,13
Module_19611,18,25,20,36
Module_19612,6,11,19,24
Module_13246,6,4,26,24
Module_19613,3,6,17,16
Module_33581,5,8,4,6
Module_16674,18,16,8,12
Module_19614,62,92,88,97
Module_16675,18,17,8,12
Module_19615,63,93,89,98
Module_33582,6,4,9,8
Module_19616,66,95,87,99
Module_13247,14,23,14,25
Module_22468,6,8,18,10
Module_14730,2,6,6,4
Module_14731,18,10,4,14
Module_29326,0,4,18,14
Module_16676,10,12,12,10
Module_16677,14,14,2,2
Module_17917,34,26,27,53
Module_22469,4,3,7,6
Module_3898,8,19,11,18
Module_3899,36,61,64,49
Module_19617,8,12,17,28
Module_3900,6,10,15,16
Module_3901,8,15,8,8
Module_19618,18,24,70,30
Module_13248,20,37,10,4
Module_387,4,4,4,14
Module_388,20,4,20,7
Module_16678,54,60,74,111
Module_22470,10,13,52,37
Module_13249,2,10,10,6
Module_7878,22,30,61,58
Module_389,153,158,126,172
Module_390,78,61,34,44
Module_19619,21,18,22,25
Module_391,62,53,24,37
Module_19620,39,48,47,71
Module_31393,23,12,17,27
Module_5783,17,18,36,42
Module_16679,9,6,18,33
Module_17918,18,10,12,6
Module_22471,8,12,19,24
Module_16680,24,17,20,38
Module_17919,10,16,6,8
Module_17920,4,5,18,19
Module_392,15,17,24,28
Module_31394,21,41,31,35
Module_31395,110,148,175,174
Module_393,26,18,14,12
Module_5784,24,42,20,34
Module_17921,33,12,32,25
Module_25157,2,14,38,15
Module_16681,27,49,63,41
Module_31396,12,6,28,26
Module_13250,14,7,15,23
Module_394,12,15,6,3
Module_5785,24,16,20,9
Module_5786,12,20,19,23
Module_17922,22,24,28,29
Module_13251,1,4,22,16
Module_5787,16,13,25,23
Module_13252,4,2,18,19
Module_5788,20,14,22,25
Module_13253,6,2,18,15
Module_5789,20,12,22,24
Module_395,4,10,6,4
Module_17923,16,16,43,36
Module_17924,70,52,33,56
Module_396,10,6,18,21
Module_397,23,28,14,10
Module_5790,12,0,26,29
Module_5791,2,4,37,46
Module_3902,3,2,6,10
Module_398,6,18,7,13
Module_5792,4,4,0,11
Module_399,31,26,20,22
Module_33583,46,60,50,87
Module_400,72,55,48,57
Module_5793,10,12,21,8
Module_33584,26,25,37,35
Module_17925,21,14,4,2
Module_17926,6,14,30,30
Module_17927,16,26,34,26
Module_25158,6,4,12,14
Module_25159,6,8,0,2
Module_19621,2,4,18,18
Module_17928,14,22,12,30
Module_25160,10,13,20,11
Module_3903,28,24,9,24
Module_19622,41,48,30,29
Module_19623,6,28,22,18
Module_33585,2,8,4,6
Module_17929,29,35,33,20
Module_401,6,10,10,15
Module_33586,6,0,6,2
Module_402,6,8,6,6
Module_5794,15,20,34,40
Module_403,18,34,36,31
Module_16682,30,36,74,57
Module_16683,52,52,57,85
Module_16684,24,20,37,29
Module_31397,4,6,10,10
Module_16685,31,48,41,37
Module_16686,15,12,11,6
Module_404,24,35,14,28
Module_31398,10,17,35,19
Module_16687,8,17,20,12
Module_3904,23,8,38,48
Module_16688,12,19,22,14
Module_16689,9,19,24,9
Module_405,2,14,2,6
Module_31399,9,8,5,4
Module_31400,12,19,46,43
Module_31401,15,20,20,19
Module_16690,18,18,29,24
Module_16691,47,46,60,50
Module_16692,26,40,42,23
Module_31402,6,4,41,47
Module_16693,37,41,49,37
Module_31403,12,20,4,5
Module_33587,34,20,42,42
Module_7879,4,9,22,13
Module_5795,8,10,22,19
Module_3905,19,10,24,30
Module_3906,11,16,18,16
Module_16694,4,4,2,6
Module_16695,2,3,2,6
Module_3907,6,2,23,18
Module_16696,4,4,15,14
Module_5796,6,12,14,8
Module_16697,37,48,38,41
Module_16698,39,41,44,43
Module_33588,8,8,10,12
Module_5797,10,9,28,17
Module_5798,30,24,39,28
Module_7880,4,2,11,24
Module_33589,0,2,0,0
Module_3908,3,7,9,3
Module_7881,8,7,66,54
Module_33590,4,0,9,22
Module_33591,3,5,6,2
Module_33592,80,74,30,24
Module_33593,2,6,20,30
Module_33594,12,12,14,17
Module_7882,6,9,29,23
Module_25161,10,6,30,22
Module_33595,0,4,0,5
Module_25162,0,0,23,23
Module_7883,1,6,11,11
Module_35611,6,6,8,4
Module_35612,10,16,2,12
Module_25163,12,22,51,37
Module_14732,8,8,11,5
Module_7884,2,17,29,38
Module_35613,2,8,2,16
Module_25164,8,8,10,2
Module_25165,4,4,19,16
Module_17930,71,86,93,78
Module_35614,62,65,55,36
Module_16699,2,0,5,11
Module_14733,32,50,47,70
Module_14734,36,32,42,17
Module_16700,8,8,7,12
Module_406,100,122,107,67
Module_31404,4,4,32,13
Module_407,28,29,38,26
Module_17931,28,12,30,30
Module_408,2,4,2,4
Module_409,64,60,82,111
Module_31405,2,4,16,27
Module_410,60,51,63,76
Module_17932,2,2,8,4
Module_411,30,30,116,117
Module_412,2,18,10,20
Module_31406,4,2,2,1
Module_5799,61,54,89,120
Module_25166,17,9,21,35
Module_5800,10,2,8,8
Module_5801,39,45,10,9
Module_7885,4,6,8,12
Module_25167,2,0,3,5
Module_25168,7,4,15,19
Module_5802,8,6,7,14
Module_7886,14,16,31,28
Module_16701,11,25,22,12
Module_5803,18,22,21,10
Module_5804,50,48,42,39
Module_31407,20,13,12,13
Module_31408,68,107,119,129
Module_17933,48,53,27,50
Module_33596,38,30,106,91
Module_17934,62,82,51,32
Module_5805,25,32,46,38
Module_33597,4,2,14,11
Module_7887,6,4,0,0
Module_17935,34,52,50,66
Module_7888,3,4,10,13
Module_17936,4,21,26,21
Module_39035,10,0,6,0
Module_39036,2,8,14,12
Module_35615,36,27,27,31
Module_17937,33,44,81,64
Module_25169,18,18,8,4
Module_19624,2,4,7,4
Module_25170,5,8,6,0
Module_7889,14,16,36,14
Module_17938,27,25,16,22
Module_17939,15,24,33,42
Module_7890,52,73,116,96
Module_19625,4,2,14,6
Module_25171,70,114,92,157
Module_7891,6,4,24,16
Module_19626,18,11,11,10
Module_7892,6,8,16,23
Module_19627,20,22,31,40
Module_19628,27,20,59,74
Module_17940,6,10,42,32
Module_16702,28,29,38,36
Module_17941,21,16,16,22
Module_17942,91,78,92,104
Module_25172,20,18,19,3
Module_25173,4,13,4,7
Module_25174,24,23,27,16
Module_7893,20,5,47,32
Module_14735,20,19,30,14
Module_7894,28,8,50,35
Module_14736,19,24,34,18
Module_7895,28,12,46,31
Module_14737,23,28,45,29
Module_7896,25,15,38,27
Module_14738,29,35,51,39
Module_7897,26,18,30,16
Module_7898,22,34,39,42
Module_7899,16,16,25,6
Module_16703,4,6,18,26
Module_14739,30,20,22,27
Module_17943,56,44,82,54
Module_14740,28,20,22,29
Module_17944,56,43,83,53
Module_14741,25,21,22,28
Module_17945,56,42,82,55
Module_14742,23,19,24,24
Module_5806,10,6,24,29
Module_16704,18,9,20,20
Module_5807,97,67,69,114
Module_31409,22,16,89,67
Module_17946,37,38,50,40
Module_17947,19,11,18,18
Module_14743,8,14,48,34
Module_17948,52,53,39,46
Module_16705,3,6,2,2
Module_19629,16,4,61,52
Module_25175,4,6,18,13
Module_17949,14,20,40,40
Module_17950,140,170,221,202
Module_17951,97,87,94,123
Module_14744,10,17,13,3
Module_17952,38,40,33,56
Module_25176,95,68,113,119
Module_25177,68,84,103,116
Module_14745,22,36,30,34
Module_14746,0,0,20,10
Module_16706,8,3,9,17
Module_14747,2,6,18,9
Module_16707,10,12,12,11
Module_14748,6,4,18,14
Module_5808,65,82,55,48
Module_17953,70,83,65,62
Module_35616,31,23,10,14
Module_17954,20,28,44,31
Module_7900,32,34,48,46
Module_7901,4,7,19,17
Module_17955,38,46,58,78
