"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Module_19415",53.4937105596466,-1.79187958072837,0.393915204940106,-4.54889671243033,5.39279021912398e-06,0.0037477474434104
"Module_16498",21.9523602497438,2.72484579032993,0.633779484023393,4.29935941288588,1.71292492978752e-05,0.00732159258640598
"Module_16499",20.8888324591091,2.38827721139331,0.630022612536985,3.79078014640802,0.000150174841610097,0.0265506896968734
"Module_16500",20.8780676055142,2.27078955772329,0.626382714952118,3.62524300801767,0.000288689858541942,0.0376485539051462
"Module_16501",21.9402263768814,2.14240598917525,0.612449531143953,3.49809393301941,0.000468596060979248,0.0479481907934305
"Module_22231",132.647414950439,-0.815991686310008,0.231481843260149,-3.52507857557089,0.000423357195022216,0.0459089462623819
"Module_17308",25.0181730333219,-2.33794047574213,0.608542176092137,-3.84187089669879,0.000122100058107939,0.0245174583330536
"Module_17309",19.8605907361794,-2.47775119629777,0.684383478488786,-3.62041351694958,0.000294132554361122,0.0381092653062823
"Module_14421",37.0042577762653,-1.88026717880821,0.46845104102558,-4.01379656386662,5.97498484698609e-05,0.016416751408273
"Module_17367",28.5478291475952,-2.29078075063401,0.545424541066738,-4.19999574304764,2.66919998719613e-05,0.0098626939526897
"Module_33400",37.4875824173265,1.65683568180942,0.439949648201889,3.76596660227153,0.000165905969961949,0.0275860151554231
"Module_17481",44.1997977458708,-1.97513848410922,0.454784697461321,-4.34301878478926,1.40538112224529e-05,0.00673621894817475
"Module_37104",17.2832550746229,4.24274623550216,0.926427705944617,4.57968410085071,4.65678735785345e-06,0.00357372608274038
"Module_17512",32.047278170723,-2.59175646089916,0.534374364065489,-4.85007634195105,1.23413965286612e-06,0.00128013834953249
"Module_27582",44.0070912423164,1.60060753194271,0.422051061107544,3.79244996504074,0.000149168312253829,0.0265506896968734
"Module_17604",30.1567494907811,-3.03730622385535,0.594448310384786,-5.10945387646792,3.23091350359655e-07,0.00064466417137262
"Module_13070",107.75251574113,-0.987203388569221,0.256798502149363,-3.84427237817388,0.000120910653017648,0.0245174583330536
"Module_14573",72.1785907883104,-1.2946509969377,0.343149217634442,-3.77285137312159,0.000161392438827851,0.0272642546328781
"Module_7744",38.4463063946714,-2.18590396446461,0.472924625145274,-4.622098000909,3.79878466195048e-06,0.00303188601439592
"Module_22412",47.8715740881648,1.44573261883464,0.39872603704382,3.62587963794237,0.000287979474875834,0.0376485539051462
"Module_14632",35.8099600016768,-2.06429354548078,0.485998621176837,-4.24752963389511,2.16140583105206e-05,0.00829356356672725
"Module_14650",53.9531923368339,-1.37545105988934,0.373703567754582,-3.68059386789859,0.000232691377585387,0.0338092603156408
"Module_16604",16.2778158827218,3.22523084351002,0.797801148243913,4.04265003956094,5.28504722078012e-05,0.0150646495994608
"Module_17725",46.8290113670986,-2.12479794320068,0.433991623804305,-4.89594228703085,9.7835778609006e-07,0.00119583403430936
"Module_35544",31.7982494127542,1.7304893848989,0.488083879161037,3.54547539630569,0.000391905571971657,0.0444300674860823
"Module_25088",61.8318926166338,1.1830765718434,0.338114720442216,3.49903893653629,0.000466938389050652,0.0479481907934305
"Module_411",57.0041542699358,2.01331667906299,0.383279165959502,5.25287273056662,1.49745014044002e-07,0.000497977044203329
