"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Module_19420",34.6983796566173,-1.91400081282405,0.478466437932472,-4.00028227913905,6.32669713445558e-05,0.00529368145601796
"Module_17287",58.839240348656,-1.42978056173295,0.380815203019986,-3.75452594957956,0.000173669852943923,0.01007475993067
"Module_17288",58.4475065031886,-1.28900247595178,0.379128902274278,-3.39990559469206,0.000674091224756245,0.0251190181799168
"Module_12872",44.8553814699902,-2.04508350298297,0.437811236049888,-4.67115353510466,2.99512953088873e-06,0.000585603288650431
"Module_35474",57.2543619322723,-1.31584013424834,0.377718511580503,-3.48365275702908,0.000494620767563675,0.0208888242557491
"Module_22242",24.7747932252773,-1.86971890584586,0.547082927770941,-3.41761515656124,0.00063172363152855,0.024136567316086
"Module_5502",105.58710924139,1.51215218206273,0.322164527773746,4.69372650214521,2.6827264776844e-06,0.000541086221803383
"Module_5503",81.1396441834684,1.27019860720051,0.36017150618675,3.52664934727487,0.000420853734974371,0.018827854804489
"Module_5504",69.2646008077665,1.18786314484422,0.370621311047669,3.20505893599691,0.00135034827871154,0.0397499362266814
"Module_31186",38.3487732595155,-1.47856342973443,0.443617878401966,-3.33296627958417,0.00085925355785603,0.0298546325702193
"Module_33302",56.36389127108,-1.45009202843001,0.388893404812968,-3.72876477328643,0.000192420662254197,0.0108723398915811
"Module_19434",34.9922081202866,-1.65874571615221,0.46524188099246,-3.56534049044284,0.000363384116484924,0.0171788485157365
"Module_5514",42.7925571865424,-1.63701778539132,0.444096987586486,-3.68617178487956,0.000227652712912038,0.0123894708398211
"Module_5515",33.7403111366682,-1.50283242842377,0.479217298629299,-3.13601456525527,0.00171260697890925,0.0459374413108906
"Module_5516",35.3249875886059,-1.63268497474659,0.481557455754995,-3.39042611683136,0.000697840618039112,0.0258822057795912
"Module_12908",61.0048850466376,1.32073833530889,0.3778357284929,3.49553585251721,0.00047311088840598,0.0201145158112363
"Module_5532",26.0336602247425,1.92804018694964,0.557978023857432,3.45540523911793,0.000549466298613184,0.0221765552471105
"Module_4",64.5556974114937,1.19648064829355,0.369762502736389,3.23580849718163,0.00121298732732426,0.0372288377961904
"Module_19444",19.2669252187313,-2.07171996096139,0.638177789984457,-3.24630532976061,0.00116913375621263,0.0362694834419969
"Module_19445",35.1874129905448,-2.63374224048276,0.503849087551321,-5.22724423950552,1.72055156022702e-07,8.25708335130765e-05
"Module_12927",47.8628945203159,1.54627445472385,0.42337982934043,3.65221568805661,0.000259987370723085,0.0133682467212386
"Module_17405",47.5969295944333,1.43646678470294,0.41779088659477,3.4382434629222,0.000585501021202676,0.0230374650255572
"Module_14450",42.158734711377,-1.76045747098691,0.438067209795706,-4.01869263807237,5.85219521542194e-05,0.00505074744559331
"Module_17451",38.7017452679514,1.65097121145162,0.46882426754383,3.52151397815018,0.000429090044876216,0.0189289666871995
"Module_14468",29.363820530673,2.44366454061734,0.55717010792951,4.38585004083976,1.15533699129743e-05,0.00155059931620147
"Module_14470",50.8089994632431,1.39884834103814,0.405248919824285,3.45182497129093,0.000556808793772502,0.0222681335024624
"Module_142",41.9516665427294,1.53347225382708,0.452954625375867,3.38548756965357,0.000710519274461816,0.0261880527679275
"Module_150",36.4998773630498,1.701671965576,0.491132993327309,3.46478853731162,0.000530648554476847,0.0217717128426161
