"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Module_19420",34.4458493799884,-1.88453428824639,0.474791378799403,-3.96918388242806,7.21192133319005e-05,0.00430849874677115
"Module_17287",56.2475655773768,-1.31087083246185,0.358921363302044,-3.65225078942629,0.000259951825695913,0.0105975542287415
"Module_17288",58.0198097923923,-1.24560301635279,0.353686095265418,-3.5217754755613,0.000428667034143713,0.0149513556629459
"Module_12872",51.2836226494575,-2.26115647860863,0.402804059204138,-5.61353945408653,1.98229377543968e-08,7.55150952142493e-06
"Module_35474",60.0159830905036,-1.37720419336121,0.350542487479725,-3.92877965596357,8.5378023659349e-05,0.00482542113294737
"Module_14408",16.6576385585057,2.19607926723026,0.696711135931052,3.15206568974318,0.00162119796902084,0.0364124043072651
"Module_7594",63.8499143553232,1.17864765237691,0.345554207097919,3.41089076088986,0.000647510278120291,0.0196213006075439
"Module_5502",102.350658844302,1.79695224466415,0.298966447918009,6.01054819755881,1.84897027727312e-09,1.02331783289156e-06
"Module_5503",75.0544805108691,1.75546306073076,0.356321164944015,4.9266314590282,8.36593342548328e-07,0.000156304410936115
"Module_5504",62.4982064961346,1.81672731798713,0.377028005672138,4.81854740405397,1.44607170506507e-06,0.000246614077469033
"Module_31180",48.4311736270851,-1.25071107342054,0.394290273237743,-3.1720566250601,0.00151363490527781,0.0347958093076129
"Module_33302",56.1733798624646,-1.41013406960269,0.365107532526054,-3.86224315846471,0.000112350657559785,0.00586402462313377
"Module_5514",40.2257703482699,-1.48874808984351,0.420013589480875,-3.54452362287505,0.000393323257079867,0.0142670687243395
"Module_12908",59.1713934716322,1.55043739540311,0.368372563926683,4.20888401371742,2.5663507531887e-05,0.00199150176304984
"Module_19444",21.0464900460398,-2.21199560308808,0.610276850549234,-3.62457727357238,0.000289434474241928,0.0115040398820305
"Module_19445",26.0401839379963,-2.08187363857175,0.536062618373889,-3.883638901901,0.000102904700530916,0.00550821821290758
"Module_33334",132.148374337893,0.856056649351117,0.27618195489478,3.09961108674626,0.00193774897721082,0.0408333266871588
"Module_12927",52.2503266145381,1.17584697523718,0.375290487699154,3.13316487834826,0.00172932270037401,0.0378783929406287
"Module_17405",50.6828004546783,1.20377743894872,0.38170740656975,3.15366539456644,0.0016123383528424,0.0362689577484095
"Module_17417",42.9423527785999,1.54088216471327,0.423969538106993,3.63441716023573,0.000278609756428286,0.0111366319841809
"Module_14450",49.4541003827156,-2.02759716952203,0.400474984530139,-5.06298082987863,4.12751371731291e-07,8.74624015200627e-05
"Module_29213",91.0288695473282,-1.00741442823642,0.308904100212,-3.26125301524011,0.00110921016951923,0.0279763214982869
"Module_7621",23.4067789967858,1.8108155404463,0.583039885808947,3.10581760274233,0.00189753722375627,0.0403044600901105
"Module_33391",78.252176705261,1.04506114528026,0.327912121645636,3.18701589936836,0.00143748872610395,0.0337256324440281
"Module_35494",29.9458941308602,-1.51267967632398,0.482380530082426,-3.13586387092677,0.00171348718846923,0.0376774510490014
"Module_35497",103.773747899043,-1.21837786921009,0.28716828656488,-4.24273127017046,2.20815792911649e-05,0.00179921934818817
"Module_17451",38.5565248134282,1.78755848139048,0.451264588992066,3.9612203682614,7.45676733495913e-05,0.00440099308322648
"Module_14468",33.0115811722426,1.69391357312694,0.477593156645521,3.5467710321155,0.000389983370059367,0.0142280873059097
"Module_27528",31.4821501039777,-2.38746576875726,0.512966013380228,-4.65423772039961,3.2518146669209e-06,0.000456389854664071
"Module_141",41.3311245102421,1.40088726552379,0.424037229822144,3.30368931546735,0.000954215171537341,0.0252162104745088
"Module_142",44.2850402148553,1.32336639347918,0.407850454556885,3.24473438411874,0.00117560224878077,0.0292484654482497
"Module_27537",43.0984775204762,-1.46187092056137,0.413205625772849,-3.53787758292767,0.000403357017915482,0.0144778793069784
"Module_150",36.0895059873073,1.89428319947637,0.487074250240434,3.88910561077966,0.000100614330021724,0.00541526631656372
"Module_33422",63.6376216029959,1.44874816551323,0.350766820460588,4.13023148429743,3.62398148314167e-05,0.00253704651181371
"Module_33423",58.3130970005275,1.65741999965938,0.381445879883284,4.34509870749297,1.3921304952729e-05,0.00126817900055404
"Module_33424",118.539975809458,0.897640937989777,0.266196023402548,3.37210498682899,0.000745960070261177,0.0216860720921418
"Module_33426",46.3181100642203,1.43816143858631,0.427773749199843,3.36196749163876,0.000773892339265773,0.0222039662665364
"Module_27551",36.8869588866812,-1.77001851607571,0.444205977186839,-3.98467964633267,6.75712217994409e-05,0.00411217147104357
"Module_27552",31.117905109241,-1.800288908298,0.482456344445948,-3.73150634046578,0.000190338218565471,0.0084838275504571
"Module_33445",54.4420448499804,-1.63358236014029,0.373177564319384,-4.37749349460406,1.20051943224013e-05,0.00114706307836806
"Module_38939",35.2090703278048,-2.2499068212474,0.478443516593865,-4.70255472843469,2.56926321182595e-06,0.000384511213226993
"Module_29246",69.3113460993473,1.62129949271824,0.374039544368285,4.33456707219674,1.46047255512821e-05,0.0013100930109962
"Module_29247",24.382874792235,2.66652679739726,0.621615133257931,4.28967484015679,1.78934900607586e-05,0.00153470685366149
"Module_27560",30.9542773097753,-2.72342658472847,0.532423869809104,-5.11514742136737,3.13496013350912e-07,6.81168782194245e-05
"Module_27561",26.3546095922213,-2.55627606210666,0.568112143353578,-4.49959764460746,6.80822018922334e-06,0.000792482233374954
"Module_31215",36.4901485265123,-1.91164942537526,0.4610907287537,-4.1459290030453,3.38438690039849e-05,0.00240921902807641
"Module_33452",81.4103000093068,-1.3708983568741,0.312030761540247,-4.39347181703198,1.11554656910384e-05,0.00111045242218116
"Module_31218",41.6591283345898,-1.87535425194174,0.451153710659672,-4.15679669175194,3.22740958584534e-05,0.00234270028182154
"Module_5614",31.8293795888548,1.5167678397377,0.484371068167079,3.13141708788955,0.00173964900040131,0.0379901045952883
"Module_31225",29.7451669410952,-1.55557185810491,0.484892321874401,-3.20807690270634,0.0013362576229206,0.0319189290334934
"Module_7646",22.4051346619362,2.18584905635322,0.612718929441486,3.5674580159384,0.000360461110635986,0.0134010212399054
"Module_13016",40.4489648525532,-1.55111041148478,0.428424412675934,-3.62049959244049,0.000294034714134231,0.0116552976617559
"Module_7661",54.1660570460597,-1.58759734495638,0.371299988129834,-4.27578075871425,1.90468595656133e-05,0.00161009086927417
"Module_7675",40.4565476890079,1.46087681573776,0.436792851259939,3.34455294202692,0.000824152984510732,0.0230236947568127
"Module_31266",28.0155107090467,-1.52631463148642,0.497347515123577,-3.06890973629812,0.00214841492890927,0.0437491859930535
"Module_31268",23.4224282692906,-1.66352526490291,0.546478501349128,-3.04408180888371,0.00233391663790226,0.0463198760078396
"Module_31269",33.6853388305361,-2.15376615645699,0.476198230793953,-4.52283527569196,6.10167259688933e-06,0.00074021804475206
"Module_31270",36.5529151709064,-1.59228401742891,0.441817759977449,-3.60393845985318,0.000313431298738911,0.0121291296647869
"Module_173",46.9096417029244,1.40039266486602,0.41341716390226,3.38735975944409,0.000705687848791463,0.0208039614759799
