"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Module_19651",84.057895773091,-1.47892925457756,0.302928547098773,-4.88210592478543,1.04958846474779e-06,0.00346184263915671
"Module_33686",44.6160223118677,-1.72238305685289,0.406201396594662,-4.24021943620153,2.23301382900008e-05,0.0423971491525754
"Module_33750",120.162838777336,-1.14588822984845,0.255315187620465,-4.48813186762651,7.18504515804486e-06,0.0184320358454378
"Module_23629",65.8573900523844,-1.83081251642686,0.344053353274517,-5.32130409136302,1.03026019902052e-07,0.00118933237374929
"Module_15427",34.1675863076162,-2.10113269264577,0.480451680489256,-4.37324454876739,1.22413465736463e-05,0.025693473608395
"Module_15428",24.9149076736205,-2.44350174946912,0.578315461889518,-4.2252056368777,2.38722686669907e-05,0.0423971491525754
"Module_19993",68.6121855696532,-1.37190660753532,0.328738972951668,-4.17323992715952,3.00298411313377e-05,0.0474241584716485
"Module_1484",129.396627491292,-1.03624950970507,0.24953943946623,-4.15264822234767,3.28649746858271e-05,0.0474241584716485
"Module_29686",46.2140492952283,-1.91868135350836,0.407040787599169,-4.71373241199054,2.4322002076475e-06,0.00701932979927067
"Module_10951",29.5857199885214,2.1727090398282,0.522690528535778,4.15677905225228,3.22765868028294e-05,0.0474241584716485
"Module_12593",50.6412452596865,-1.72909537420391,0.393985047087117,-4.38873349886697,1.14012679252151e-05,0.025693473608395
"Module_8778",75.1464392762438,-1.62873316978383,0.320584041118926,-5.08051855637948,3.76405962631857e-07,0.00289682028841477
"Module_8801",73.3435103644019,-1.64296021334614,0.331460877786727,-4.95672437820332,7.16915643394019e-07,0.003081585212198
"Module_8802",71.3895571906448,-1.66425054015391,0.331684875849749,-5.01756534991304,5.23304038174127e-07,0.00302051090834106
"Module_36837",85.8951843508141,-1.73580588437771,0.310057807063982,-5.59832987536908,2.16426641092637e-08,0.00049968582895468
"Module_27197",50.9582303080184,-1.97496471431677,0.400182054419798,-4.93516561401075,8.00827757847714e-07,0.003081585212198
