"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Module_12872",55.7305584357992,-1.38640435215693,0.363460352612257,-3.81445828188022,0.000136481989492734,0.0179214673164922
"Module_5502",84.0294514072964,1.51161655307148,0.304976566505857,4.95650065967428,7.17741238211897e-07,0.00041363826303284
"Module_5503",63.5504826544039,1.53267332382859,0.367058083698911,4.17556074064235,2.97252922569926e-05,0.00582589484452408
"Module_5504",53.0073917789158,1.59543282793513,0.385818162450622,4.13519368243664,3.54655392414093e-05,0.00681299576519924
"Module_22278",41.5244300535189,1.47845196707183,0.416381240118759,3.55071704635433,0.000384183211029222,0.0351230771115549
"Module_27528",29.3895425951174,-2.53178661612487,0.526970932221074,-4.80441417414412,1.5520525759389e-06,0.000722116818873902
"Module_33422",58.9029778741722,1.3924844998801,0.355118886714109,3.9211783770913,8.81170019726771e-05,0.0133442586855995
"Module_27551",35.3362105718321,-1.72661705504947,0.447927197110141,-3.85468233719443,0.000115879992444237,0.0161353168002724
"Module_29246",59.5033004305334,1.4226317145946,0.385610949801819,3.68929283601969,0.000224878258575782,0.0240954393267951
"Module_29247",23.4395125329697,2.67367046100029,0.614024445331076,4.35433879111876,1.33469157091668e-05,0.00314668704793277
"Module_31269",33.4806059245713,-1.84567661522839,0.463508903911925,-3.98196582557798,6.83476089278601e-05,0.0109923088560179
"Module_173",49.7581801088977,1.61844164071397,0.396768492038908,4.07905787175071,4.52185803283634e-05,0.00822938496554873
"Module_22348",69.4118315164942,-1.10826093026691,0.324664958044475,-3.41355265730615,0.000641217658990806,0.0498252538242781
"Module_17615",37.3428743819591,-2.1674244234694,0.458077031775509,-4.73157192594542,2.22787848909687e-06,0.000858825311229332
"Module_13128",33.1783883796974,1.7331713066344,0.469846366324731,3.68880432170147,0.000225310417380742,0.0240954393267951
"Module_7705",95.4085620895114,1.32169404956767,0.296441518641083,4.45853217736315,8.25228102816699e-06,0.00228280099321841
"Module_5657",57.5489880812484,1.29323507498545,0.357990256077386,3.61248680105385,0.00030327454801176,0.0301729137843364
"Module_29284",28.538750561983,-1.7904336756324,0.501229735830103,-3.57208191702195,0.000354154588735665,0.0337047947362332
"Module_7800",40.9796525208104,-2.04963817837251,0.431907934770709,-4.74554416199975,2.0794653650294e-06,0.000845934665260096
"Module_16610",46.108598387905,-1.46883145832658,0.395705535181302,-3.7119305335307,0.000205684443522207,0.0226985912221023
"Module_349",67.2725105567469,1.54033618156877,0.345324231658631,4.46055052137629,8.1749383999994e-06,0.00228280099321841
"Module_5765",66.5855396693929,-1.36430303277826,0.339826977245725,-4.01469902076594,5.95217008894073e-05,0.00995884458348817
"Module_17862",48.6336289910995,1.35641862366893,0.384219164276508,3.53032526689056,0.000415049067262585,0.0369571802510595
"Module_5790",31.8108989316661,2.23548596361522,0.509173513160546,4.39042076195028,1.13131535737648e-05,0.00279421425232021
"Module_16691",146.203646003848,1.16978858504542,0.241441810911434,4.84501247165729,1.26603725781579e-06,0.000640645731412295
"Module_410",159.355919346177,0.825629761334708,0.231996537989543,3.55880207734791,0.000372550137884083,0.0343524342696937
"Module_7889",22.1556056816663,2.4310483082654,0.611609546022861,3.97483709022183,7.04274471068986e-05,0.0112335342919996
"Module_7917",53.2200530041492,2.68146521972031,0.419011968854294,6.3994955252764,1.55891148876617e-10,4.04284208217897e-07
"Module_25288",53.1041882915885,1.47909169676212,0.376020605288694,3.93353894961828,8.3704267829385e-05,0.0130572364259868
"Module_7948",35.8638512368427,-1.66347042364942,0.452270570393311,-3.67804259782546,0.000235030713987477,0.0248784807300927
"Module_7949",52.0929850928511,-1.95745318070366,0.392784225624072,-4.98353307746403,6.24336348919972e-07,0.000408470089708969
"Module_31460",33.8478815340309,2.04063178726151,0.504543702633551,4.04450947779169,5.2432787358134e-05,0.00899027305222484
"Module_496",28.1771524305938,-2.21806107669645,0.523236450385468,-4.23911804130314,2.24399648091291e-05,0.00475063214178572
"Module_18142",102.46516421909,-0.979922109926841,0.276906616739533,-3.5388179649336,0.000401922910322724,0.0360982451102405
"Module_16721",27.0475965785995,2.63383136862807,0.573010830526523,4.59647746310122,4.29693426546659e-06,0.00135073477584296
