"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Module_17287",67.4996515111758,-1.49339434050795,0.343068622541902,-4.35304846430702,1.34257455706264e-05,0.0113893250757948
"Module_17288",69.1856787647515,-1.41676832451462,0.337836527446822,-4.19365050671625,2.74500801228557e-05,0.0184661835876473
"Module_22278",46.9503887441145,-1.51830816939989,0.396992919937642,-3.82452203338634,0.000131026028644971,0.0433938049021584
"Module_38939",33.782705223296,-2.01783963471448,0.48489044150253,-4.16143413440323,3.16255216931075e-05,0.0200236060437507
"Module_27560",27.3506489539056,-2.35318025851676,0.543079826279467,-4.33302830384611,1.47072193281666e-05,0.0117260114991645
"Module_27561",23.447053953083,-2.18767243252683,0.570525354650852,-3.83448766070289,0.000125826288306112,0.0423228516932137
"Module_180",32.0007196958298,-2.32059014127888,0.512198748867097,-4.53064390807604,5.88041825766529e-06,0.00666251388593477
"Module_5717",194.788939637759,1.29315597499068,0.252009503095527,5.13137782149627,2.87628900206751e-07,0.00103196455579179
"Module_31401",39.2067347578282,-1.64335467154082,0.43730817087421,-3.75788695705281,0.000171354256242236,0.0491093787393219
"Module_29347",29.6137792452833,-1.90527016557937,0.506237565620421,-3.76358906365306,0.000167492035938864,0.0487243386169719
"Module_29348",36.3552922447181,-2.12999925788725,0.464679511560568,-4.58380282516418,4.56594821886983e-06,0.00583872308718091
"Module_3968",72.731396303973,-1.88360593818053,0.370328320228903,-5.08631350963452,3.65090365044383e-07,0.00112275718404435
"Module_3981",59.8139726267572,1.3862084087353,0.369168575633728,3.75494692731007,0.000173378212671922,0.0491093787393219
"Module_37245",72.8753910805214,-1.51844013096217,0.332277787629751,-4.56979126348983,4.88210227013779e-06,0.00583872308718091
"Module_5915",26.0250558774576,2.19951159553492,0.557846958767828,3.94285845062811,8.05161809260629e-05,0.0321730537168755
"Module_5916",52.348754664016,1.52743640725185,0.387095675032107,3.9458885897528,7.95045773238955e-05,0.0321730537168755
"Module_24108",127.31900696824,-1.19630487674184,0.27083830476099,-4.41704461928884,1.00059581113039e-05,0.00961576906734232
"Module_13392",52.4515638413594,-1.76320692156697,0.385726910578611,-4.57112758589249,4.85106799093858e-06,0.00583872308718091
"Module_27840",38.5428099316033,-1.81010950788326,0.448110057270458,-4.03943066778964,5.3581103170998e-05,0.0274628668562398
