Module,24hrs.ATACSeq_REPLICANT.1,24hrs.ATACSeq_REPLICANT.2,48hrs.ATACSeq_REPLICANT.1,48hrs.ATACSeq_REPLICANT.2
Module_5971,106,92,97,81
Module_15095,46,31,55,56
Module_33851,0,6,9,7
Module_15096,51,39,57,59
Module_13526,4,6,18,12
Module_22632,7,6,13,8
Module_15097,23,19,28,23
Module_22633,6,4,13,8
Module_22634,28,19,50,64
Module_25344,10,8,6,12
Module_33852,8,8,13,11
Module_9700,23,12,34,31
Module_13527,12,14,37,30
Module_19836,38,20,50,45
Module_9701,12,10,20,14
Module_24323,7,4,12,13
Module_15098,48,33,122,118
Module_24324,1,8,8,9
Module_24325,12,8,19,16
Module_15099,7,6,18,24
Module_22635,12,4,28,15
Module_19837,16,4,53,32
Module_24326,14,13,38,32
Module_19838,32,10,14,24
Module_13528,28,30,79,77
Module_4102,36,38,54,47
Module_25345,37,23,12,21
Module_4103,36,38,54,46
Module_15100,33,22,68,61
Module_24327,40,26,85,65
Module_24328,14,17,43,30
Module_24329,28,4,43,38
Module_22636,2,4,16,17
Module_4104,8,4,29,43
Module_13529,34,14,52,39
Module_4105,8,6,23,34
Module_23532,3,2,0,5
Module_25346,14,2,4,8
Module_13530,142,97,271,267
Module_25347,24,18,10,21
Module_24330,6,0,5,2
Module_23533,36,28,31,32
Module_4106,10,2,14,18
Module_24331,6,4,24,18
Module_35915,5,8,12,11
Module_22637,46,24,14,19
Module_23534,5,6,9,6
Module_19839,12,18,4,14
Module_22638,10,4,17,8
Module_19840,10,4,6,7
Module_4107,18,8,16,18
Module_33853,18,18,23,28
Module_24332,16,8,34,29
Module_24333,49,31,46,67
Module_23535,12,7,10,10
Module_19841,5,1,10,14
Module_35916,3,2,9,5
Module_19842,8,0,8,9
Module_9702,42,44,78,54
Module_35917,16,8,12,18
Module_24334,6,8,18,10
Module_39173,6,12,2,6
Module_4108,10,14,23,26
Module_27886,14,8,9,1
Module_27887,93,66,88,92
Module_35918,6,4,2,5
Module_27888,74,26,44,53
Module_33854,34,22,42,38
Module_24335,5,6,17,20
Module_27889,45,23,28,17
Module_35919,14,8,6,4
Module_33855,31,6,16,28
Module_33856,10,8,8,2
Module_22639,13,9,16,22
Module_8042,14,15,14,15
Module_24336,19,8,32,12
Module_24337,2,4,10,0
Module_33857,47,37,39,50
Module_22640,2,2,4,6
Module_35920,63,41,54,67
Module_22641,6,10,15,26
Module_33858,12,18,26,28
Module_33859,0,0,6,2
Module_13531,48,27,71,86
Module_24338,15,5,9,14
Module_24339,11,8,56,37
Module_22642,2,0,10,8
Module_24340,1,8,15,15
Module_24341,8,4,20,16
Module_15101,25,19,76,76
Module_4109,30,23,6,6
Module_13532,35,16,55,41
Module_24342,133,85,247,207
Module_15102,0,2,4,6
Module_24343,24,12,35,26
Module_15103,1,0,21,11
Module_13533,38,38,81,80
Module_33860,8,4,8,12
Module_24344,5,0,1,6
Module_24345,17,8,32,46
Module_4110,57,50,46,50
Module_15104,42,30,117,104
Module_15105,4,6,16,23
Module_8043,30,16,31,19
Module_39174,38,39,18,25
Module_9703,7,6,8,16
Module_39175,16,16,6,5
Module_24346,4,10,10,16
Module_39176,6,6,6,12
Module_24347,0,8,4,12
Module_13534,40,22,97,69
Module_13535,12,16,19,39
Module_22643,17,10,44,36
Module_13536,16,9,47,56
Module_24348,24,8,43,42
Module_8044,20,15,0,0
Module_13537,23,18,44,59
Module_8045,27,3,17,13
Module_22644,36,22,77,97
Module_8046,32,42,71,50
Module_13538,20,10,37,57
Module_24349,2,2,6,14
Module_13539,64,43,132,116
Module_8047,10,16,10,22
Module_13540,19,10,19,30
Module_24350,0,2,5,14
Module_13541,28,27,40,60
Module_13542,27,14,42,80
Module_9704,30,14,40,35
Module_13543,9,6,15,24
Module_24351,44,16,58,46
Module_8048,73,38,64,55
Module_33861,99,54,112,77
Module_9705,56,33,86,87
Module_13544,6,2,10,11
Module_24352,4,6,2,15
Module_10545,24,26,18,19
Module_24353,6,4,13,21
Module_13545,52,39,92,75
Module_10546,4,6,3,3
Module_9706,59,67,86,65
Module_19843,30,17,21,23
Module_33862,36,20,44,55
Module_33863,31,20,19,40
Module_33864,31,29,47,61
Module_24354,26,20,30,45
Module_10547,14,7,6,18
Module_9707,8,0,4,7
Module_19844,4,2,12,21
Module_13546,6,6,16,17
Module_9708,25,26,47,45
Module_22645,66,64,144,150
Module_13547,19,10,35,28
Module_8049,4,2,14,15
Module_39177,4,2,6,8
Module_9709,8,8,12,6
Module_22646,6,9,20,17
Module_9710,8,7,10,6
Module_22647,12,13,17,14
Module_13548,46,34,58,82
Module_22648,16,10,28,51
Module_8050,10,12,40,18
Module_33865,22,16,10,9
Module_22649,4,4,6,22
Module_33866,12,7,2,10
Module_22650,25,12,30,24
Module_22651,5,6,19,14
Module_33867,24,15,49,22
Module_13549,18,12,27,26
Module_33868,13,12,23,14
Module_22652,10,4,26,26
Module_22653,21,17,46,24
Module_22654,12,15,25,20
Module_22655,18,4,29,20
Module_4111,94,50,100,111
Module_13550,4,0,2,3
Module_22656,0,2,3,6
Module_8051,37,19,103,67
Module_33869,54,25,104,59
Module_11663,3,6,2,10
Module_33870,6,2,20,20
Module_13551,58,28,111,87
Module_22657,4,2,12,13
Module_33871,18,11,18,5
Module_33872,7,14,18,29
Module_8052,6,5,15,21
Module_33873,31,15,17,26
Module_13552,6,12,16,20
Module_11664,2,10,10,13
Module_13553,26,10,21,33
Module_13554,27,12,4,4
Module_13555,18,14,54,34
Module_13556,12,6,25,33
Module_13557,58,61,128,102
Module_929,70,59,116,99
Module_13558,16,24,39,35
Module_10548,4,4,6,5
Module_11665,0,6,12,8
Module_13559,9,10,12,6
Module_24355,41,42,96,141
Module_11666,46,38,86,85
Module_24356,18,16,24,27
Module_13560,53,56,117,118
Module_8053,10,8,10,19
Module_15106,5,8,18,16
Module_15107,5,6,8,6
Module_15108,10,8,12,9
Module_9711,45,44,76,71
Module_15109,2,2,20,15
Module_13561,14,8,6,4
Module_15110,28,26,53,48
Module_22658,44,28,44,39
Module_8054,18,10,20,16
Module_8055,6,4,17,8
Module_24357,4,8,23,33
Module_24358,18,1,18,18
Module_11667,10,3,8,4
Module_930,73,59,110,113
Module_931,18,8,31,42
Module_11668,2,6,6,4
Module_932,25,15,55,62
Module_22659,6,2,2,4
Module_15111,14,13,29,12
Module_24359,0,2,6,12
Module_22660,16,12,14,10
Module_22661,13,20,33,36
Module_22662,31,29,20,32
Module_24360,0,0,11,18
Module_22663,9,9,5,15
Module_22664,8,18,21,12
Module_22665,26,12,54,34
Module_19845,16,14,21,13
Module_19846,10,10,9,8
Module_19847,13,20,7,16
Module_22666,4,4,4,14
Module_19848,26,31,16,21
Module_933,24,22,26,33
Module_22667,20,8,22,30
Module_22668,11,7,43,42
Module_934,8,9,14,22
Module_22669,26,18,73,66
Module_935,6,6,12,18
Module_22670,24,18,73,67
Module_936,9,6,21,24
Module_22671,30,17,75,72
Module_937,6,8,28,26
Module_11669,8,6,16,4
Module_5972,12,8,2,6
Module_938,2,6,11,7
Module_939,5,4,4,13
Module_940,9,24,28,35
Module_941,31,11,24,39
Module_19849,2,0,21,18
Module_942,0,0,6,2
Module_22672,22,14,41,31
Module_22673,17,16,18,29
Module_9712,4,1,34,22
Module_22674,13,18,10,18
Module_22675,0,0,2,0
Module_943,22,22,37,20
Module_9713,30,20,6,10
Module_19850,23,14,4,9
Module_24361,21,14,8,9
Module_22676,1,2,8,15
Module_4112,78,53,78,92
Module_19851,6,2,15,23
Module_8056,5,2,4,13
Module_19852,14,6,8,4
Module_11670,41,38,59,91
Module_5973,19,8,53,35
Module_5974,18,8,29,18
Module_9714,24,13,16,24
Module_9715,46,26,19,10
Module_22677,11,18,9,20
Module_9716,20,19,21,24
Module_13562,12,0,14,18
Module_13563,12,4,4,15
Module_5975,8,3,22,30
Module_10549,52,40,62,79
Module_13564,11,19,31,29
Module_13565,86,58,173,169
Module_9717,4,2,9,12
Module_19853,12,20,8,16
Module_8057,7,6,15,22
Module_19854,21,8,19,24
Module_24362,43,37,104,107
Module_13566,9,7,12,13
Module_24363,4,0,4,6
Module_13567,33,28,45,40
Module_13568,22,15,34,36
Module_11671,5,19,10,11
Module_19855,4,4,9,3
Module_11672,20,10,25,18
Module_8058,10,3,10,6
Module_5976,6,0,20,19
Module_24364,20,17,39,35
Module_13569,58,38,85,68
Module_24365,34,29,37,44
Module_8059,12,4,22,14
Module_24366,4,2,2,5
Module_8060,29,21,54,46
Module_8061,13,13,31,23
Module_24367,9,3,12,14
Module_11673,4,4,6,6
Module_11674,16,10,10,4
Module_8062,28,13,48,30
Module_24368,12,9,14,24
Module_8063,24,21,47,46
Module_10550,6,14,20,17
Module_29414,4,5,6,3
Module_8064,21,11,9,17
Module_8065,28,15,48,56
Module_13570,34,13,59,44
Module_24369,20,12,30,35
Module_944,4,2,12,8
Module_25348,38,24,10,20
Module_13571,20,16,12,14
Module_9718,8,20,24,26
Module_19856,51,49,21,19
Module_11675,12,4,22,22
Module_24370,3,8,10,16
Module_25349,29,14,24,40
Module_5977,16,10,2,7
Module_9719,12,12,26,20
Module_11676,25,16,28,41
Module_11677,19,2,17,14
Module_11678,78,41,113,150
Module_11679,38,25,17,26
Module_25350,21,35,12,23
Module_11680,6,8,8,3
Module_24371,59,38,99,102
Module_4113,19,10,33,19
Module_4114,14,7,14,26
Module_11681,6,6,3,2
Module_11682,2,1,15,16
Module_11683,25,11,31,49
Module_29415,79,36,44,36
Module_11684,30,24,63,62
Module_11685,10,14,15,26
Module_5978,28,26,53,32
Module_24372,12,12,20,25
Module_945,59,92,156,161
Module_24373,4,7,12,10
Module_24374,7,9,6,14
Module_24375,8,8,8,8
Module_11686,18,6,9,17
Module_11687,27,13,19,35
Module_24376,19,6,24,28
Module_24377,10,6,35,34
Module_8066,14,17,16,22
Module_24378,1,6,13,18
Module_24379,59,43,80,73
Module_946,14,11,20,13
Module_947,17,4,8,18
Module_11688,25,30,73,71
Module_33874,48,24,51,30
Module_10551,40,8,30,34
Module_948,5,0,5,8
Module_33875,18,6,11,14
Module_24380,20,15,35,30
Module_10552,10,8,11,13
Module_8067,4,9,17,20
Module_13572,8,8,24,20
Module_33876,8,2,2,2
Module_33877,7,2,6,0
Module_9720,13,8,22,16
Module_24381,86,58,101,137
Module_24382,16,19,45,42
Module_33878,42,42,77,63
Module_8068,0,4,6,6
Module_33879,4,4,11,10
Module_33880,4,7,13,13
Module_23536,120,74,81,72
Module_9721,4,4,4,8
Module_9722,16,13,43,48
Module_8069,11,4,8,12
Module_23537,25,31,50,41
Module_9723,47,20,41,38
Module_33881,68,35,124,125
Module_18355,18,6,17,16
Module_5979,44,25,63,68
Module_5980,37,14,55,36
Module_5981,47,22,39,57
Module_18356,7,14,20,25
Module_5982,7,6,18,28
Module_5983,32,40,44,36
Module_5984,26,12,29,20
Module_8070,8,8,10,10
Module_5985,48,31,54,74
Module_949,18,0,21,28
Module_5986,25,20,35,29
Module_18357,27,29,45,54
Module_5987,26,32,35,34
Module_18358,14,8,18,23
Module_5988,22,26,32,36
Module_18359,17,14,35,25
Module_18360,23,22,20,6
Module_950,29,14,12,16
Module_951,7,5,21,11
Module_952,20,20,74,82
Module_8071,14,6,14,22
Module_5989,17,12,7,8
Module_953,47,38,50,67
Module_8072,48,32,20,16
Module_24383,35,22,55,34
Module_954,4,4,17,23
Module_13573,6,3,9,2
Module_4115,108,85,133,127
Module_5990,42,46,74,70
Module_955,18,10,22,15
Module_956,14,6,11,20
Module_8073,18,6,12,12
Module_957,22,8,37,22
Module_18361,20,10,6,12
Module_18362,57,35,11,26
Module_18363,11,6,18,20
Module_22678,20,19,38,24
Module_25351,30,17,10,10
Module_25352,26,17,19,21
Module_22679,8,6,17,18
Module_25353,5,7,16,8
Module_10553,11,9,5,5
Module_25354,7,1,12,21
Module_958,91,39,86,78
Module_24384,12,3,25,22
Module_24385,24,14,54,70
Module_25355,66,51,76,55
Module_24386,44,44,85,76
Module_959,12,0,17,6
Module_960,12,6,29,35
Module_961,29,24,13,13
Module_24387,8,2,2,5
Module_25356,10,6,19,20
Module_22680,12,4,22,23
Module_962,26,10,31,20
Module_963,12,6,6,5
Module_22681,8,7,7,6
Module_4116,81,68,104,125
Module_8074,31,18,31,28
Module_10554,4,2,11,13
Module_964,5,4,6,10
Module_965,13,10,28,31
Module_22682,8,4,12,24
Module_966,14,10,26,32
Module_22683,8,4,12,24
Module_967,19,21,38,35
Module_968,20,10,30,32
Module_24388,8,3,6,14
Module_22684,28,22,26,26
Module_22685,29,19,1,6
Module_24389,22,28,40,42
Module_16819,109,99,104,95
Module_22686,50,44,118,140
Module_969,6,11,12,8
Module_5991,32,24,46,67
Module_5992,15,8,4,2
Module_8075,9,11,16,17
Module_5993,19,24,27,10
Module_5994,18,12,47,63
Module_8076,16,11,32,32
Module_22687,0,3,2,3
Module_22688,11,10,18,14
Module_24390,9,16,32,43
Module_970,14,13,24,18
Module_22689,40,36,33,30
Module_971,4,4,5,4
Module_22690,7,11,12,23
Module_29416,2,6,17,22
Module_8077,39,29,42,38
Module_22691,8,0,4,1
Module_8078,18,23,6,12
Module_972,22,30,34,46
Module_29417,4,10,14,14
Module_29418,33,14,32,24
Module_973,112,82,195,254
Module_25357,6,5,8,4
Module_974,14,7,19,35
Module_4117,32,18,19,25
Module_975,8,4,20,16
Module_976,49,25,81,64
Module_16820,20,10,10,13
Module_977,40,31,36,52
Module_978,13,2,6,19
Module_4118,2,10,16,7
Module_19857,27,26,31,26
Module_979,9,12,27,26
Module_16821,4,14,13,10
Module_980,6,8,9,18
Module_16822,70,39,32,37
Module_22692,20,14,43,24
Module_16823,52,22,31,45
Module_22693,6,4,2,7
Module_981,10,16,20,35
Module_982,16,6,24,28
Module_22694,58,20,83,70
Module_983,90,55,166,185
Module_22695,46,26,77,98
Module_11689,32,8,29,34
Module_22696,16,24,52,53
Module_8079,12,8,12,8
Module_29419,34,19,24,26
Module_16824,15,16,6,15
Module_8080,18,12,8,20
Module_22697,18,9,44,46
Module_29420,26,49,32,45
Module_16825,12,4,4,2
Module_25358,24,13,16,6
Module_16826,7,6,2,2
Module_29421,16,14,10,17
Module_16827,16,16,8,7
Module_16828,16,14,6,5
Module_8081,30,28,75,69
Module_4119,12,6,16,14
Module_22698,6,0,0,0
Module_22699,4,8,14,7
Module_16829,8,9,15,18
Module_16830,20,7,14,10
Module_22700,2,0,4,2
Module_29422,12,16,26,30
Module_11690,18,17,30,36
Module_29423,12,3,12,11
Module_29424,12,16,8,20
Module_24391,4,4,12,11
Module_16831,8,6,4,0
Module_4120,6,6,10,2
Module_37309,8,2,9,22
Module_37310,101,86,74,84
Module_35921,19,2,46,62
Module_37311,46,56,42,40
Module_35922,3,4,28,36
Module_37312,11,18,6,12
Module_25359,50,25,40,51
Module_24392,34,24,113,86
Module_37313,4,6,4,2
Module_37314,2,0,2,5
Module_37315,20,14,6,8
Module_22701,6,6,12,12
Module_16832,12,8,13,10
Module_11691,34,38,24,30
Module_22702,15,2,4,8
Module_16833,45,36,6,10
Module_984,6,2,4,13
Module_37316,2,2,4,7
Module_22703,10,4,21,17
Module_985,95,70,174,168
Module_35923,77,58,65,80
Module_986,46,39,82,81
Module_22704,8,12,14,8
Module_25360,14,11,19,28
Module_987,16,11,6,15
Module_988,23,16,40,43
Module_25361,4,2,2,8
Module_25362,4,2,4,7
Module_4121,63,26,38,22
Module_25363,35,29,39,20
Module_25364,16,6,20,8
Module_25365,57,56,61,70
Module_29425,61,50,46,67
Module_25366,2,4,7,4
Module_22705,20,22,41,51
Module_25367,12,4,22,6
Module_25368,26,35,23,26
Module_25369,42,14,26,20
Module_989,16,2,33,16
Module_29426,4,2,7,9
Module_29427,30,16,30,16
Module_990,27,21,49,42
Module_25370,114,58,136,148
Module_37317,14,8,11,12
Module_35924,42,30,82,58
Module_37318,17,4,12,12
Module_25371,49,32,61,52
Module_37319,16,14,14,12
Module_991,10,11,38,32
Module_992,31,10,41,60
Module_993,12,13,33,12
Module_33882,24,31,37,54
Module_37320,4,6,8,4
Module_37321,113,94,139,139
Module_25372,5,8,14,12
Module_8082,77,43,143,138
Module_33883,6,0,6,9
Module_8083,60,30,69,83
Module_4122,45,31,77,79
Module_16834,117,74,73,92
Module_16835,16,0,9,16
Module_15112,6,4,15,17
Module_33884,6,5,22,13
Module_8084,33,10,31,22
Module_37322,23,16,10,17
Module_8085,32,14,33,28
Module_37323,8,16,6,8
Module_19858,15,20,27,16
Module_9724,6,8,10,14
Module_19859,9,6,0,2
Module_5995,20,4,18,19
Module_9725,19,13,14,15
Module_8086,14,8,14,13
Module_9726,4,4,5,6
Module_22706,45,30,44,37
Module_8087,11,13,15,12
Module_9727,64,39,77,72
Module_22707,19,8,20,15
Module_16836,18,14,30,16
Module_8088,11,9,23,26
Module_8089,34,25,42,24
Module_9728,20,10,16,10
Module_8090,6,5,6,10
Module_16837,16,14,16,20
Module_25373,5,2,15,8
Module_25374,31,12,35,36
Module_4123,81,72,97,109
Module_16838,9,4,13,8
Module_33885,34,25,13,10
Module_8091,2,2,15,5
Module_4124,6,2,8,6
Module_8092,7,4,6,18
Module_8093,4,2,4,5
Module_8094,2,0,7,2
Module_4125,2,10,13,8
Module_4126,26,14,32,24
Module_4127,42,25,49,45
Module_10555,52,45,60,46
Module_10556,34,16,33,58
Module_994,6,8,16,17
Module_995,94,74,182,232
Module_996,35,51,65,67
Module_8095,12,4,12,10
Module_997,8,11,11,16
Module_22708,12,6,16,8
Module_8096,27,4,14,15
Module_33886,26,12,38,32
Module_24393,14,10,24,18
Module_24394,8,13,24,18
Module_998,57,41,47,38
Module_24395,10,1,2,4
Module_33887,44,22,48,54
Module_16839,16,13,17,13
Module_24396,6,2,24,15
Module_16840,6,14,6,10
Module_999,25,18,27,33
Module_18364,11,8,10,8
Module_1000,18,17,33,36
Module_33888,11,4,6,16
Module_1001,8,4,14,22
Module_18365,10,8,32,13
Module_8097,11,18,12,6
Module_16841,10,0,7,2
Module_1002,92,52,122,145
Module_25375,194,172,234,217
Module_8098,8,0,13,12
Module_33889,8,8,4,6
Module_18366,16,6,14,8
Module_25376,13,10,19,4
Module_16842,30,18,39,32
Module_19860,7,4,14,19
Module_22709,16,16,4,12
Module_25377,10,8,25,17
Module_25378,90,55,134,109
Module_25379,8,5,19,22
Module_25380,6,2,10,12
Module_1003,14,5,38,35
Module_25381,26,19,24,15
Module_25382,26,21,21,33
Module_25383,7,14,16,21
Module_25384,38,25,79,77
Module_9729,19,10,12,6
Module_25385,151,94,264,248
Module_23538,48,23,34,31
Module_5996,4,15,21,8
Module_18367,8,8,36,34
Module_5997,10,6,26,25
Module_23539,20,10,16,23
Module_16843,0,2,6,4
Module_24397,5,4,27,30
Module_22710,33,22,60,50
Module_22711,30,28,61,70
Module_1004,37,24,60,48
Module_16844,12,18,34,44
Module_5998,9,6,13,16
Module_16845,0,0,10,2
Module_18368,2,6,0,4
Module_5999,4,0,7,0
Module_8099,28,18,37,36
Module_25386,73,55,95,105
Module_16846,8,8,32,32
Module_6000,19,14,23,13
Module_1005,30,32,48,36
Module_6001,37,35,44,44
Module_23540,2,2,10,15
Module_1006,2,1,44,44
Module_23541,8,18,28,30
Module_24398,21,9,32,16
Module_23542,22,40,64,99
Module_22712,30,24,10,6
Module_23543,4,2,6,6
Module_11692,8,4,12,9
Module_33890,26,18,24,28
Module_11693,17,10,11,4
Module_8100,2,2,8,7
Module_1007,44,46,51,59
Module_16847,14,15,14,25
Module_33891,37,30,14,20
Module_9730,40,30,36,34
Module_1008,4,13,20,35
Module_11694,6,8,28,21
Module_8101,20,9,11,18
Module_9731,48,42,54,42
Module_1009,27,23,50,46
Module_37324,16,20,12,28
Module_9732,3,0,9,10
Module_11695,28,19,39,51
Module_23544,18,7,6,6
Module_9733,6,8,11,11
Module_8102,7,8,6,4
Module_16848,4,4,14,10
Module_9734,10,10,8,2
Module_9735,1,3,2,1
Module_23545,12,16,8,19
Module_37325,40,18,42,50
Module_23546,10,16,11,20
Module_37326,40,18,43,50
Module_23547,10,16,11,20
Module_37327,40,18,43,50
Module_8103,8,4,3,9
Module_16849,6,0,19,16
Module_18369,6,2,10,6
Module_6002,2,8,2,10
Module_16850,44,33,42,17
Module_9736,10,9,9,6
Module_16851,20,12,18,11
Module_6003,2,6,16,21
Module_16852,10,10,13,6
Module_8104,18,6,20,19
Module_1010,64,36,88,56
Module_9737,4,3,8,7
Module_37328,5,4,12,10
Module_6004,0,2,5,4
Module_6005,24,8,24,14
Module_16853,0,10,44,63
Module_16854,8,7,10,9
Module_16855,13,8,4,6
Module_1011,4,16,11,8
Module_33892,113,78,160,171
Module_1012,8,0,9,4
Module_33893,108,84,140,157
Module_1013,5,0,12,8
Module_33894,100,92,136,150
Module_23548,73,55,76,82
Module_22713,29,22,42,49
Module_16856,28,2,22,24
Module_37329,12,5,13,19
Module_1014,3,0,12,8
Module_22714,18,15,12,12
Module_37330,11,10,6,8
Module_33895,6,5,11,12
Module_25387,4,5,28,8
Module_23549,20,27,16,16
Module_22715,25,18,29,26
Module_22716,18,11,39,26
Module_6006,3,1,8,4
Module_18370,16,15,24,28
Module_6007,8,13,5,3
Module_18371,2,0,7,10
Module_33896,31,6,8,11
Module_6008,0,0,7,0
Module_33897,2,9,10,10
Module_6009,10,6,6,5
Module_22717,2,0,18,10
Module_25388,7,3,12,14
Module_37331,11,6,5,1
Module_16857,42,40,76,58
Module_37332,12,8,9,1
Module_16858,40,35,57,47
Module_37333,9,2,8,10
Module_16859,10,2,3,16
Module_19861,34,20,16,22
Module_18372,28,9,35,36
Module_6010,10,1,4,6
Module_18373,18,9,31,29
Module_18374,24,14,68,56
Module_19862,148,95,125,132
Module_25389,30,18,10,20
Module_24399,6,1,8,8
Module_33898,18,4,10,8
Module_16860,12,2,9,5
Module_18375,0,0,2,3
Module_24400,5,2,12,10
Module_11696,84,68,117,103
Module_24401,8,4,24,19
Module_24402,55,33,94,85
Module_24403,23,3,18,18
Module_6011,6,8,10,10
Module_9738,14,6,14,19
Module_6012,2,4,1,3
Module_9739,14,6,14,20
Module_1015,42,21,121,147
Module_24404,6,18,10,25
Module_1016,86,82,90,62
Module_6013,26,14,26,20
Module_15113,14,6,62,70
Module_9740,2,6,2,2
Module_6014,20,26,28,30
Module_24405,12,8,11,15
Module_1017,89,60,152,125
Module_1018,32,23,68,68
Module_1019,80,54,48,68
Module_24406,17,8,18,12
Module_1020,32,40,25,28
Module_24407,17,8,11,10
Module_1021,43,42,30,29
Module_4128,4,14,18,12
Module_1022,41,34,38,64
Module_16861,5,2,2,0
Module_4129,18,10,11,26
Module_1023,10,5,17,18
Module_1024,17,11,15,15
Module_23550,22,22,19,30
Module_1025,19,21,20,27
Module_23551,22,21,17,30
Module_1026,18,23,26,35
Module_4130,28,26,28,29
Module_4131,4,3,3,6
Module_16862,12,9,8,18
Module_25390,18,18,32,28
Module_23552,60,42,69,60
Module_4132,16,6,14,10
Module_23553,2,2,7,11
Module_16863,4,0,9,1
Module_23554,9,10,9,9
Module_37334,0,2,0,0
Module_16864,2,0,3,0
Module_25391,29,19,39,34
Module_4133,4,6,16,10
Module_23555,12,6,18,19
Module_37335,11,12,2,6
Module_23556,6,10,6,10
Module_4134,43,26,57,37
Module_19863,6,18,17,12
Module_6015,44,60,78,92
Module_23557,44,26,20,22
Module_23558,35,18,23,46
Module_37336,10,0,8,6
Module_9741,4,6,0,0
Module_4135,34,25,19,25
Module_22718,110,66,185,143
Module_9742,9,0,14,19
Module_19864,6,6,3,11
Module_25392,0,0,2,8
Module_15114,7,10,7,16
Module_16865,12,25,28,12
Module_35925,36,10,18,26
Module_16866,4,0,2,2
Module_19865,4,2,2,12
Module_1027,6,6,4,16
Module_1028,30,33,51,69
Module_19866,12,14,17,13
Module_1029,27,6,18,48
Module_1030,4,8,43,17
Module_1031,51,32,84,74
Module_1032,22,9,37,22
Module_35926,35,28,41,41
Module_37337,48,23,70,56
Module_37338,46,26,39,61
Module_24408,16,13,35,31
Module_24409,7,8,14,11
Module_24410,4,6,6,26
Module_1033,25,12,35,23
Module_19867,15,10,10,1
Module_19868,2,6,6,8
Module_24411,21,10,53,27
Module_6016,26,29,33,56
Module_9743,16,16,10,9
Module_35927,6,2,4,3
Module_29428,23,22,20,10
Module_16867,12,13,8,8
Module_16868,48,28,41,54
Module_18376,8,2,7,8
Module_24412,14,0,19,12
Module_37339,24,22,22,25
Module_15115,77,61,119,128
Module_24413,0,2,2,2
Module_35928,6,0,10,21
Module_35929,7,10,21,22
Module_24414,6,2,11,18
Module_24415,2,4,27,24
Module_1034,16,24,41,65
Module_16869,21,6,16,10
Module_16870,12,24,8,12
Module_35930,3,0,0,0
Module_24416,3,6,30,22
Module_29429,19,14,10,23
Module_1035,48,42,47,40
Module_29430,6,4,22,12
Module_19869,13,10,0,3
Module_37340,2,2,15,27
Module_29431,4,2,24,13
Module_24417,12,14,2,4
Module_29432,12,11,0,8
Module_24418,10,10,24,22
Module_29433,33,30,9,14
Module_24419,13,9,30,24
Module_29434,34,28,10,15
Module_24420,12,10,28,19
Module_35931,20,10,14,11
Module_24421,9,11,25,16
Module_35932,24,10,16,12
Module_1036,22,20,17,44
Module_24422,4,12,5,5
Module_22719,16,7,21,22
Module_37341,33,25,50,53
Module_24423,39,29,92,89
Module_35933,18,29,16,10
Module_35934,45,28,15,25
Module_24424,25,15,15,6
Module_22720,18,19,22,26
Module_37342,6,0,22,12
Module_25393,35,36,45,36
Module_25394,14,10,9,6
Module_25395,6,3,6,8
Module_11697,4,7,7,17
Module_29435,8,16,0,0
Module_31666,14,10,28,34
Module_31667,18,16,22,18
Module_35935,16,19,6,8
Module_25396,40,46,69,89
Module_35936,20,14,19,14
Module_8105,12,5,18,0
Module_25397,13,6,16,21
Module_25398,3,0,3,13
Module_11698,0,6,10,7
Module_18377,56,55,75,102
Module_16871,14,7,17,13
Module_1037,17,12,28,32
Module_18378,26,14,62,49
Module_37343,41,15,34,41
Module_16872,34,28,68,94
Module_31668,3,4,7,10
Module_18379,14,4,8,6
Module_31669,28,23,49,64
Module_1038,52,28,75,86
Module_18380,5,4,12,20
Module_22721,22,8,18,19
Module_18381,4,1,14,14
Module_31670,34,29,44,38
Module_31671,32,20,24,21
Module_31672,25,8,20,12
Module_22722,18,22,46,33
Module_22723,18,10,8,17
Module_22724,98,79,53,58
Module_31673,30,29,76,50
Module_31674,6,2,16,6
Module_31675,28,13,41,46
Module_31676,2,2,10,8
Module_31677,19,0,16,14
Module_22725,16,12,8,18
Module_8106,8,7,12,16
Module_9744,19,8,26,25
Module_1039,74,48,69,94
Module_31678,4,10,9,24
Module_31679,36,16,24,69
Module_31680,14,5,31,19
Module_19870,14,13,27,32
Module_31681,12,10,7,4
Module_1040,20,19,11,8
Module_31682,4,4,14,11
Module_23559,11,11,2,14
Module_1041,16,17,43,55
Module_1042,40,18,28,37
Module_16873,4,6,10,2
Module_31683,17,21,66,52
Module_18382,6,2,9,15
Module_4136,31,15,34,35
Module_1043,29,7,32,30
Module_1044,4,5,4,9
Module_23560,6,4,3,12
Module_1045,16,18,52,42
Module_18383,18,8,19,8
Module_1046,7,9,18,21
Module_15116,48,34,74,63
Module_31684,2,0,15,19
Module_16874,8,5,12,12
Module_1047,43,38,83,139
Module_31685,12,2,17,20
Module_18384,4,0,7,5
Module_18385,80,67,183,170
Module_31686,12,4,9,12
Module_8107,6,5,4,4
Module_18386,10,20,24,32
Module_23561,62,40,86,79
Module_31687,5,2,18,14
Module_31688,2,0,2,6
Module_6017,11,10,4,2
Module_31689,6,5,16,12
Module_18387,8,9,6,7
Module_31690,9,8,7,13
Module_25399,32,32,46,51
Module_23562,2,4,25,44
