"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WASH7P",1580.32232943497,0.305250279639075,0.127435495958794,2.3953316722507,0.0166053368053682,0.0410392774659154
"FGG",2.03220491904663,-4.74549651817251,1.91689281074579,-2.47561913298961,0.0133005379611331,0.0337931389043868
"NPY2R",87.4174238183601,-3.28422521251966,0.31229934295468,-10.5162732058525,7.26922509023691e-26,1.79796941763938e-24
"PRDX1",70378.3413515712,-0.710794567257742,0.156746467934813,-4.53467677213207,5.76917666147708e-06,2.87523941892274e-05
"CTSO_variant1",153.727744017599,1.51831791018037,0.22913109234613,6.62641588548258,3.43935307333041e-11,3.14553584356867e-10
"GLRB",68.1017851193125,0.776776664395782,0.274546396476234,2.82930926927327,0.00466485959871449,0.0133384168822013
"GRIA2",8.69641023266344,-5.82520489239941,1.77722781421499,-3.27769172067141,0.00104659629563776,0.00346816261905835
"AKR1A1",13224.1499309137,0.345666483146858,0.118196757396684,2.92450055957758,0.00345009459425385,0.0101743950180598
"C4orf46",5758.70552113999,0.362565552965056,0.117003810159476,3.09874996780772,0.00194338952720689,0.00605846194964969
"PPID",6766.84682337788,-0.396260662131777,0.116716433732093,-3.39507170893639,0.000686106277629985,0.00236635500754235
"FNIP2",2161.58627084405,-0.450088186882607,0.183364127354853,-2.4546141787678,0.0141035867852489,0.0355849795219773
"RAPGEF2",10089.5398652253,-0.322399266291578,0.0996393679386168,-3.23566149566699,0.0012136121177919,0.00397284290222528
"FSTL5",34.0256782757816,-1.27891454202404,0.378006169345652,-3.38331658511793,0.000716160255742788,0.00245819021334737
"CCDC17",183.253705668209,0.516963477123673,0.219002060378205,2.36054161422456,0.0182482708156759,0.0446122152914153
"GPBP1L1",15405.1821679667,0.343895880147333,0.106211855490974,3.23782951119385,0.00120442761760758,0.0039468940530007
"LOC100506013",10490.1492584125,-1.63086359960123,0.135072652081304,-12.0739733356206,1.44962183053334e-33,4.99214760706988e-32
"KLHL2",1561.25030201814,-0.554813927608954,0.13242336651705,-4.18969810390313,2.79325830323979e-05,0.000124621911680887
"MSMO1",13022.7172984432,-1.40327931504706,0.165096104352916,-8.49977242374751,1.89962744429714e-17,2.84717295457192e-16
"TLL1",54.7352210653435,-1.97749662528055,0.313237225426742,-6.3130958416149,2.73507992532237e-10,2.29953659691329e-09
"DDX60",1452.09209362044,1.59324360627345,0.132382892382617,12.0351170577888,2.32304293460012e-33,7.90243805869053e-32
"DDX60L",335.677218921062,2.54901492474877,0.184057470318668,13.8490163987124,1.28965947513103e-43,6.46245531400487e-42
"IPP",786.423625180233,1.19280451810144,0.246667397878383,4.83567965755061,1.32691466838703e-06,7.21199236844696e-06
"PALLD",7678.85922617175,-0.95959526905325,0.286122447020851,-3.35379233277465,0.000797121628215017,0.00270392358820943
"LOC101928172",59.2860306669448,-1.21721403843686,0.296591043184647,-4.10401482582556,4.06041425310688e-05,0.000175904572604397
"CBR4",3676.28918996446,0.637923448412763,0.156069353808304,4.08743569987678,4.36167509915609e-05,0.000188111756337938
"C4orf27",2696.13844284621,0.677323637515735,0.193607396472198,3.49843885025849,0.000467990391386968,0.00166674688264574
"MFAP3L",933.412399941854,-0.496145506421821,0.15180992021417,-3.26820214200673,0.00108233033699233,0.0035761915122654
"AADAT",729.18897496566,-0.663700440829777,0.168600509304408,-3.93652690355441,8.26693561401365e-05,0.000339397250351288
"LOC101928223",48.6678627668127,1.32248229933859,0.34659164079982,3.81567857864872,0.000135809194568369,0.000535325770079902
"HMGB2",35029.7491160071,0.249308649966665,0.100411346920029,2.48287327691383,0.0130327441776127,0.0331900022904207
"PIK3R3",3645.19960554935,1.40981305308193,0.204697079035505,6.88731397499518,5.68556466207352e-12,5.56910264695106e-11
"FBXO8",952.949486958955,0.37398103542392,0.146618945948923,2.55070061378154,0.0107506631851816,0.0280498232450616
"CEP44",2873.19008301529,0.498870460564842,0.139516676486739,3.57570487720341,0.000349285509846806,0.00127657777328637
"HPGD",62.1210135397745,-1.68032085584616,0.279349851154569,-6.01511276595029,1.79761520223528e-09,1.37128926320622e-08
"GPM6A",348.534630184239,0.63157709244843,0.203111769935964,3.10950513920266,0.00187401024388169,0.00587280329205466
"WDR17",666.078328362446,-0.536612751522179,0.157064447020045,-3.41651316834098,0.000634285960867063,0.00219880544705435
"VEGFC",79.4004506681149,-1.00521198064612,0.252577368984429,-3.97981808381291,6.89680239408149e-05,0.000287424010795843
"NEIL3",1046.62014418392,-0.795150651920632,0.127175596817355,-6.25238388354173,4.04234276255705e-10,3.33277553543497e-09
"AGA",1298.93816770342,-0.460106901373855,0.164711390260422,-2.79341277276811,0.00521550929127281,0.0147300439596584
