Module,0hrs.H3K27ac_REPLICANT.1,0hrs.H3K27ac_REPLICANT.2,12hrs.H3K27ac_REPLICANT.1,12hrs.H3K27ac_REPLICANT.2
Module_897,9,10,7,6
Module_13464,7,7,4,8
Module_9668,11,18,16,18
Module_13465,7,11,15,11
Module_13466,10,27,21,19
Module_33790,20,49,30,44
Module_13467,43,48,41,45
Module_898,10,5,7,3
Module_19821,4,22,22,18
Module_899,18,24,18,26
Module_900,17,17,17,16
Module_15042,66,108,51,87
Module_33791,12,30,21,27
Module_33792,42,55,52,58
Module_33793,19,11,17,9
Module_13468,13,25,16,19
Module_13469,15,29,21,19
Module_13470,20,40,23,28
Module_4087,27,57,38,46
Module_33794,29,40,34,44
Module_33795,18,27,23,21
Module_901,85,129,84,114
Module_4088,10,28,23,16
Module_19822,11,21,19,20
Module_13471,3,4,3,4
Module_13472,3,4,5,3
Module_33796,52,113,80,68
Module_15043,23,30,21,17
Module_33797,27,37,26,28
Module_33798,24,30,14,17
Module_9669,39,35,44,48
Module_4089,31,71,44,40
Module_9670,44,78,67,63
Module_15044,14,20,16,15
Module_33799,22,38,30,28
Module_15045,17,37,13,29
Module_9671,28,40,27,20
Module_24257,23,24,18,27
Module_9672,9,22,26,23
Module_15046,63,109,77,97
Module_15047,66,108,57,103
Module_13473,22,27,33,29
Module_15048,9,20,10,6
Module_15049,20,14,19,15
Module_9673,13,26,25,21
Module_15050,31,71,29,51
Module_9674,14,18,21,19
Module_15051,54,91,38,68
Module_9675,14,19,13,6
Module_902,72,123,85,110
Module_9676,54,74,53,90
Module_9677,18,25,24,13
Module_18314,19,38,28,39
Module_11631,7,11,11,11
Module_9678,10,12,17,17
Module_11632,7,12,11,11
Module_9679,9,15,18,14
Module_35884,7,12,10,10
Module_16796,6,7,11,1
Module_16797,2,11,12,7
Module_9680,18,17,25,19
Module_9681,61,93,74,63
Module_9682,67,107,71,79
Module_11633,13,18,21,15
Module_18315,7,16,15,9
Module_16798,15,15,14,14
Module_10539,16,25,42,41
Module_11634,39,62,36,44
Module_33800,9,20,10,9
Module_11635,61,96,70,91
Module_24258,15,27,16,10
Module_15052,8,10,12,8
Module_35885,21,26,26,27
Module_33801,2,5,9,4
Module_24259,62,83,62,78
Module_11636,12,13,7,10
Module_24260,14,23,17,16
Module_15053,31,44,38,35
Module_9683,12,20,17,14
Module_33802,10,14,14,8
Module_35886,29,49,38,43
Module_33803,4,4,6,3
Module_19823,7,5,3,3
Module_19824,18,23,20,18
Module_19825,4,8,7,8
Module_903,11,16,8,9
Module_35887,13,12,16,18
Module_904,13,8,7,4
Module_35888,50,91,80,88
Module_905,7,23,20,25
Module_35889,36,57,42,51
Module_11637,34,50,47,35
Module_906,37,47,36,28
Module_11638,13,17,16,14
Module_907,33,69,36,34
Module_35890,12,10,7,4
Module_908,18,12,14,10
Module_19826,5,7,8,6
Module_10540,11,6,5,6
Module_11639,11,11,8,10
Module_18316,10,12,14,7
Module_10541,13,10,9,6
Module_33804,15,18,14,8
Module_35891,28,29,35,34
Module_24261,6,12,13,5
Module_19827,13,11,16,8
Module_33805,60,112,67,73
Module_19828,15,22,8,23
Module_10542,21,28,17,30
Module_10543,17,32,19,9
Module_16799,9,10,21,6
Module_909,39,57,44,42
Module_910,56,90,45,60
Module_10544,3,10,7,8
Module_11640,10,19,11,8
Module_15054,8,24,18,16
Module_16800,28,31,32,25
Module_911,16,28,31,25
Module_16801,14,14,14,12
Module_9684,15,9,18,11
Module_16802,13,15,19,8
Module_9685,11,7,18,10
Module_16803,15,22,25,9
Module_16804,35,68,43,37
Module_16805,10,14,12,21
Module_9686,21,26,18,36
Module_11641,11,12,11,12
Module_11642,22,23,32,12
Module_18317,16,16,7,6
Module_11643,13,17,17,11
Module_24262,113,190,140,173
Module_11644,16,13,16,8
Module_16806,28,39,32,16
Module_15055,17,8,16,12
Module_18318,33,52,33,36
Module_15056,16,8,12,12
Module_24263,29,30,26,19
Module_24264,20,22,18,14
Module_24265,11,24,15,7
Module_8029,34,79,49,75
Module_8030,80,153,128,165
Module_8031,18,28,33,20
Module_18319,27,28,33,17
Module_24266,10,5,16,6
Module_24267,18,19,16,16
Module_24268,9,9,11,5
Module_24269,16,24,23,15
Module_18320,18,15,18,13
Module_24270,10,9,5,9
Module_11645,6,9,8,10
Module_15057,16,54,41,44
Module_24271,15,27,31,23
Module_8032,5,3,5,4
Module_8033,43,62,53,55
Module_8034,22,29,11,10
Module_24272,72,116,94,103
Module_9687,13,49,20,26
Module_8035,16,19,17,24
Module_11646,26,36,39,27
Module_24273,46,57,42,60
Module_8036,0,4,7,4
Module_16807,32,57,44,51
Module_11647,37,53,35,40
Module_24274,12,16,28,19
Module_11648,37,48,37,58
Module_15058,48,71,65,59
Module_8037,18,23,28,17
Module_15059,14,14,11,18
Module_11649,23,35,25,26
Module_24275,7,12,13,12
Module_912,52,74,47,50
Module_913,53,64,50,43
Module_24276,15,21,13,16
Module_15060,15,19,20,17
Module_914,21,16,14,15
Module_24277,30,61,44,38
Module_24278,10,32,18,26
Module_33806,7,7,11,5
Module_915,40,29,31,31
Module_916,63,133,85,112
Module_917,21,37,21,26
Module_16808,24,30,33,28
Module_918,8,13,9,12
Module_33807,1,3,8,7
Module_16809,15,34,18,16
Module_24279,20,44,16,24
Module_919,11,12,13,13
Module_11650,3,5,8,5
Module_920,6,10,12,7
Module_921,30,66,33,40
Module_922,29,35,17,23
Module_923,19,28,22,22
Module_924,38,51,12,29
Module_925,26,42,8,19
Module_33808,12,11,14,8
Module_11651,5,3,10,7
Module_8038,14,9,16,11
Module_926,21,37,27,34
Module_16810,10,17,19,18
Module_24280,10,11,18,11
Module_33809,20,30,24,34
Module_24281,12,20,20,22
Module_33810,13,30,8,16
Module_24282,13,17,11,7
Module_33811,37,67,31,46
Module_33812,29,44,36,41
Module_24283,5,16,29,9
Module_33813,36,58,42,54
Module_927,29,30,30,30
Module_33814,14,11,15,19
Module_928,30,53,36,39
Module_11652,16,27,21,17
Module_13474,5,1,7,3
Module_24284,20,26,30,25
Module_24285,10,16,18,15
Module_24286,20,12,11,9
Module_13475,30,69,35,46
Module_13476,19,49,34,22
Module_11653,42,63,52,49
Module_24287,11,10,20,5
Module_33815,10,12,16,12
Module_24288,12,14,17,8
Module_24289,33,45,45,37
Module_16811,8,16,2,8
Module_18321,8,10,10,5
Module_13477,44,74,45,43
Module_13478,17,18,17,12
Module_24290,7,8,8,5
Module_13479,26,22,19,23
Module_24291,16,34,13,24
Module_13480,24,22,18,22
Module_18322,15,11,15,11
Module_24292,5,10,8,4
Module_13481,20,15,19,10
Module_13482,63,87,54,72
Module_13483,67,100,88,97
Module_24293,12,30,17,22
Module_24294,8,23,14,12
Module_18323,18,13,11,13
Module_24295,9,13,18,8
Module_15061,20,27,25,20
Module_13484,7,11,12,4
Module_15062,42,57,49,41
Module_13485,19,18,22,18
Module_15063,36,32,37,23
Module_18324,13,22,15,8
Module_15064,16,18,22,19
Module_24296,5,10,6,6
Module_15065,11,37,34,31
Module_13486,26,54,33,68
Module_15066,12,35,35,29
Module_13487,25,53,31,66
Module_15067,16,34,39,33
Module_13488,16,46,30,54
Module_15068,14,31,39,36
Module_13489,15,37,27,48
Module_15069,18,33,39,39
Module_13490,46,95,57,91
Module_13491,32,49,25,25
Module_13492,43,67,45,46
Module_11654,6,15,8,9
Module_15070,35,57,44,43
Module_33816,6,10,19,6
Module_11655,9,5,6,1
Module_15071,10,14,15,10
Module_13493,29,41,31,29
Module_33817,12,27,17,17
Module_33818,4,2,5,3
Module_24297,14,12,11,8
Module_13494,10,16,9,10
Module_33819,7,10,11,14
Module_24298,25,35,25,32
Module_24299,6,9,12,11
Module_15072,40,64,43,62
Module_24300,6,16,25,14
Module_24301,15,20,29,28
Module_33820,7,9,4,8
Module_15073,18,47,29,33
Module_13495,19,36,14,17
Module_13496,13,17,7,19
Module_35892,36,55,52,45
Module_35893,44,61,32,29
Module_11656,5,12,10,5
Module_11657,16,10,13,11
Module_11658,5,4,12,1
Module_33821,23,27,23,35
Module_33822,33,51,37,36
Module_8039,105,173,139,161
Module_35894,35,59,27,50
Module_35895,44,54,30,48
Module_8040,5,6,26,13
Module_13497,7,11,20,20
Module_4090,14,21,20,14
Module_13498,15,19,25,15
Module_11659,23,35,30,32
Module_24302,65,102,67,76
Module_4091,29,48,51,35
Module_24303,19,15,20,16
Module_4092,21,32,33,29
Module_4093,10,14,11,17
Module_13499,40,54,37,60
Module_13500,21,48,37,40
Module_13501,5,11,11,7
Module_4094,24,30,30,26
Module_33823,1,8,6,5
Module_4095,23,35,27,24
Module_33824,2,7,7,5
Module_18325,14,26,24,22
Module_13502,14,21,17,9
Module_18326,21,53,31,26
Module_13503,15,31,17,24
Module_4096,39,60,49,68
Module_13504,51,74,43,67
Module_8041,11,16,7,7
Module_13505,14,21,22,25
Module_13506,9,21,13,9
Module_16812,7,14,17,6
Module_13507,29,32,31,36
Module_18327,12,7,11,6
Module_35896,21,34,32,27
Module_35897,29,29,31,30
Module_13508,41,84,39,56
Module_13509,13,17,12,16
Module_4097,11,18,16,14
Module_13510,81,125,83,103
Module_18328,9,12,8,11
Module_24304,9,12,16,9
Module_18329,17,30,23,23
Module_24305,14,32,21,16
Module_24306,10,12,15,5
Module_24307,10,18,14,6
Module_24308,16,30,24,16
Module_18330,13,23,14,8
Module_13511,32,46,35,44
Module_22598,7,11,11,6
Module_24309,4,4,6,5
Module_11660,36,73,50,66
Module_18331,21,21,20,20
Module_24310,7,11,14,9
Module_18332,7,9,13,7
Module_13512,7,20,12,9
Module_24311,11,15,16,7
Module_13513,12,34,22,15
Module_24312,14,20,17,14
Module_24313,16,26,26,20
Module_22599,22,27,23,32
Module_11661,9,10,12,9
Module_11662,11,16,10,13
Module_9688,17,17,12,13
Module_22600,20,32,20,19
Module_9689,14,16,9,14
Module_18333,58,96,50,61
Module_9690,11,16,15,14
Module_22601,35,44,36,22
Module_18334,9,9,11,7
Module_9691,63,104,62,100
Module_22602,47,66,40,55
Module_15074,6,12,10,9
Module_22603,22,37,12,11
Module_18335,8,8,16,7
Module_33825,31,53,38,50
Module_22604,42,77,37,41
Module_33826,22,40,22,31
Module_22605,34,73,28,41
Module_33827,25,34,11,23
Module_24314,17,27,21,15
Module_22606,28,30,16,18
Module_18336,25,32,24,19
Module_24315,10,10,14,9
Module_33828,9,4,8,2
Module_18337,5,14,10,11
Module_24316,9,10,20,7
Module_22607,49,50,31,42
Module_22608,41,47,21,33
Module_18338,11,13,18,8
Module_33829,10,11,10,9
Module_33830,19,21,33,17
Module_22609,14,29,10,10
Module_22610,28,51,23,28
Module_22611,39,66,30,40
Module_35898,13,24,22,28
Module_13514,9,14,12,11
Module_22612,13,22,12,21
Module_33831,11,15,12,5
Module_18339,16,21,19,20
Module_33832,11,16,16,12
Module_24317,9,12,8,7
Module_18340,33,44,36,35
Module_33833,4,4,7,4
Module_23524,17,10,16,7
Module_35899,15,14,10,7
Module_15075,7,4,7,11
Module_35900,46,52,38,36
Module_35901,49,97,47,71
Module_18341,12,9,15,10
Module_35902,102,150,105,126
Module_35903,52,82,71,72
Module_35904,60,90,85,88
Module_18342,11,18,12,11
Module_35905,34,52,35,36
Module_18343,14,14,8,10
Module_35906,35,44,32,30
Module_18344,23,35,26,18
Module_24318,19,15,23,16
Module_24319,4,6,8,3
Module_35907,17,29,10,14
Module_22613,33,31,41,42
Module_23525,15,25,9,13
Module_22614,34,30,41,46
Module_18345,6,11,17,7
Module_35908,59,79,59,74
Module_22615,25,20,23,38
Module_22616,17,18,21,26
Module_33834,7,8,4,6
Module_24320,9,17,13,18
Module_22617,56,86,66,82
Module_33835,6,12,14,7
Module_4098,21,17,19,18
Module_33836,58,84,60,87
Module_9692,13,13,8,5
Module_16813,8,10,16,7
Module_18346,17,32,23,20
Module_15076,31,68,35,55
Module_18347,15,28,16,24
Module_15077,48,87,47,68
Module_18348,12,23,12,23
Module_15078,63,105,60,76
Module_16814,17,21,17,25
Module_15079,53,69,50,68
Module_18349,49,64,40,49
Module_16815,8,20,23,16
Module_33837,4,6,14,6
Module_23526,6,4,9,1
Module_4099,14,17,10,14
Module_18350,10,21,20,15
Module_16816,21,44,22,39
Module_16817,39,57,45,61
Module_16818,23,35,37,38
Module_13515,8,10,8,9
Module_33838,26,52,29,42
Module_18351,13,17,13,10
Module_18352,34,47,27,55
Module_19829,65,113,59,83
Module_18353,14,22,14,12
Module_23527,27,76,60,57
Module_9693,16,22,27,19
Module_4100,6,13,15,12
Module_13516,6,8,6,6
Module_19830,8,6,5,6
Module_13517,153,261,176,220
Module_33839,12,14,15,10
Module_35909,29,45,35,45
Module_15080,34,46,26,50
Module_13518,68,87,53,89
Module_15081,20,36,25,25
Module_33840,10,6,4,3
Module_18354,21,21,12,11
Module_13519,20,21,21,12
Module_22618,16,13,19,11
Module_13520,23,46,25,41
Module_22619,23,31,17,12
Module_19831,8,14,9,9
Module_22620,16,21,14,13
Module_4101,11,9,19,11
Module_19832,4,8,9,12
Module_15082,8,12,14,9
Module_22621,62,116,54,99
Module_9694,15,14,15,8
Module_22622,44,72,47,67
Module_33841,12,10,10,5
Module_15083,35,77,44,50
Module_19833,49,87,56,59
Module_9695,12,34,16,15
Module_33842,16,20,13,13
Module_13521,2,3,7,6
Module_19834,8,10,13,6
Module_15084,11,19,11,9
Module_22623,19,43,20,38
Module_23528,13,24,12,9
Module_22624,11,29,11,23
Module_23529,11,22,12,9
Module_33843,29,38,23,36
Module_23530,8,9,5,2
Module_35910,8,16,28,21
Module_35911,4,2,11,7
Module_24321,4,2,6,2
Module_23531,11,11,11,8
Module_35912,8,20,17,15
Module_33844,17,22,13,9
Module_33845,12,19,15,21
Module_9696,27,27,25,27
Module_22625,41,40,29,29
Module_35913,11,12,12,20
Module_33846,16,27,18,16
Module_9697,13,8,11,8
Module_9698,12,16,16,12
Module_22626,12,20,12,9
Module_35914,6,5,9,6
Module_19835,19,13,19,14
Module_9699,35,42,39,36
Module_13522,54,94,64,78
Module_33847,9,9,6,4
Module_13523,26,37,29,30
Module_22627,54,73,41,53
Module_22628,14,18,18,8
Module_13524,15,33,18,22
Module_15085,6,6,6,5
Module_13525,80,118,99,122
Module_22629,21,36,25,18
Module_15086,10,5,8,4
Module_15087,15,27,29,19
Module_33848,9,19,18,14
Module_25341,35,57,22,25
Module_25342,19,21,17,19
Module_15088,8,14,6,6
Module_24322,14,38,27,30
Module_25343,19,32,26,13
Module_15089,18,37,30,21
Module_22630,24,41,34,29
Module_33849,12,10,10,8
Module_15090,16,16,21,16
Module_15091,26,34,41,35
Module_33850,9,19,12,8
Module_15092,12,14,30,11
Module_22631,126,211,127,174
Module_15093,26,39,49,43
Module_5970,53,76,71,73
Module_15094,28,43,46,37
Module_5971,47,99,86,88
Module_15095,30,48,44,46
Module_33851,15,17,17,12
Module_15096,36,43,44,45
Module_13526,14,15,12,8
Module_22632,9,16,6,6
Module_15097,13,43,27,22
Module_22633,10,18,8,11
Module_22634,16,22,25,11
Module_25344,13,17,15,12
Module_33852,7,8,18,6
Module_9700,37,45,33,30
Module_13527,11,12,15,4
Module_19836,36,46,44,45
Module_9701,18,43,34,34
Module_24323,27,21,20,20
Module_15098,122,168,145,123
Module_24324,12,17,15,11
Module_24325,14,12,19,10
Module_15099,23,34,24,25
Module_22635,9,14,19,14
Module_19837,9,13,19,13
Module_24326,58,67,44,62
Module_19838,10,16,17,17
Module_13528,38,62,46,55
Module_4102,14,24,20,24
Module_25345,33,54,27,30
Module_4103,14,24,19,24
Module_15100,53,38,60,50
Module_24327,13,31,29,31
Module_24328,34,35,31,34
Module_24329,22,13,15,12
Module_22636,9,5,13,4
Module_4104,22,27,21,22
Module_13529,33,60,34,43
Module_4105,20,25,24,17
Module_23532,9,5,6,4
Module_25346,9,16,14,12
Module_13530,70,113,60,97
Module_25347,21,21,14,16
Module_24330,4,8,14,14
Module_23533,21,43,28,40
Module_4106,9,13,13,10
Module_24331,12,19,17,12
Module_35915,13,8,10,2
Module_22637,35,32,47,42
Module_23534,4,13,8,14
Module_19839,6,12,17,10
Module_22638,17,30,33,19
Module_19840,14,10,6,8
Module_4107,9,15,22,13
Module_33853,9,13,14,8
Module_24332,5,14,17,6
Module_24333,25,14,13,9
Module_23535,6,8,8,11
Module_19841,18,12,15,4
Module_35916,2,5,3,3
Module_19842,13,10,13,8
Module_9702,32,53,37,54
Module_35917,6,8,13,5
Module_24334,8,22,14,11
Module_39173,19,20,12,10
Module_4108,30,49,49,48
Module_27886,4,3,5,1
Module_27887,63,99,62,83
Module_35918,9,12,8,3
Module_27888,41,48,38,33
Module_33854,8,37,23,17
Module_24335,6,9,9,4
Module_27889,38,47,22,23
Module_35919,2,11,8,3
Module_33855,11,22,16,16
Module_33856,21,22,17,12
Module_22639,14,10,13,15
Module_8042,19,29,25,22
Module_24336,35,43,42,24
Module_24337,10,8,12,12
Module_33857,30,32,30,31
Module_22640,9,2,7,1
Module_35920,37,51,35,55
Module_22641,11,16,13,17
Module_33858,14,13,20,11
Module_33859,5,6,8,8
Module_13531,57,98,62,85
Module_24338,10,13,28,10
Module_24339,58,62,38,46
Module_22642,18,21,14,13
Module_24340,9,22,17,13
Module_24341,17,41,26,31
Module_15101,33,43,35,34
Module_4109,13,9,10,9
Module_13532,56,93,52,77
Module_24342,132,209,125,175
Module_15102,10,21,13,10
Module_24343,18,27,22,18
Module_15103,14,22,12,6
Module_13533,23,35,20,29
Module_33860,8,16,7,5
Module_24344,19,17,10,13
Module_24345,19,26,18,15
Module_4110,74,108,117,130
Module_15104,35,54,29,42
Module_15105,31,43,24,24
Module_8043,15,58,33,37
Module_39174,19,8,27,12
Module_9703,10,13,19,15
Module_39175,3,3,12,10
Module_24346,12,5,10,4
Module_39176,2,2,13,11
Module_24347,9,7,6,3
Module_13534,61,78,58,55
Module_13535,19,19,23,19
Module_22643,15,23,19,20
Module_13536,29,27,22,32
Module_24348,49,80,59,65
Module_8044,21,27,22,23
Module_13537,15,32,31,23
Module_8045,25,35,43,23
Module_22644,9,34,17,18
Module_8046,47,81,61,73
Module_13538,22,35,14,20
Module_24349,44,57,49,21
Module_13539,37,41,30,26
Module_8047,9,20,14,13
Module_13540,27,40,27,50
Module_24350,15,19,7,15
Module_13541,19,17,23,13
Module_13542,62,105,74,88
Module_9704,33,52,44,29
Module_13543,38,78,40,45
Module_24351,22,62,36,41
Module_8048,50,70,42,58
Module_33861,30,29,34,44
Module_9705,12,37,27,34
Module_13544,8,12,12,6
Module_24352,7,9,10,3
Module_10545,22,30,29,24
Module_24353,28,42,38,19
Module_13545,59,103,65,74
Module_10546,8,5,7,9
Module_9706,48,97,62,75
Module_19843,23,26,24,20
Module_33862,27,39,30,26
Module_33863,30,35,33,37
Module_33864,25,40,26,17
Module_24354,13,23,12,12
Module_10547,4,6,0,2
Module_9707,3,6,6,4
Module_19844,2,3,9,7
Module_13546,11,15,18,8
Module_9708,58,141,85,107
Module_22645,79,113,62,72
Module_13547,23,34,25,30
Module_8049,6,7,3,3
Module_39177,3,1,5,4
Module_9709,24,50,28,28
Module_22646,19,23,23,8
Module_9710,23,50,28,31
Module_22647,24,16,19,15
Module_13548,23,42,27,39
Module_22648,37,53,43,36
Module_8050,16,18,24,26
Module_33865,22,24,24,17
Module_22649,21,21,24,19
Module_33866,13,12,10,11
Module_22650,48,69,57,49
Module_22651,21,18,20,15
Module_33867,23,39,26,25
Module_13549,14,23,13,11
Module_33868,16,27,24,21
Module_22652,23,32,24,14
Module_22653,52,99,47,69
Module_22654,89,103,76,89
Module_22655,18,40,27,29
Module_4111,20,46,27,36
Module_13550,8,3,15,2
Module_22656,7,4,4,4
Module_8051,13,36,22,20
Module_33869,23,16,19,12
Module_11663,7,5,7,3
Module_33870,8,7,9,7
Module_13551,81,118,83,109
Module_22657,22,27,24,19
Module_33871,10,11,9,7
Module_33872,11,19,17,14
Module_8052,9,12,15,8
Module_33873,23,16,18,12
Module_13552,15,30,16,19
Module_11664,9,14,15,13
Module_13553,10,17,18,28
Module_13554,25,31,34,51
Module_13555,63,79,46,77
Module_13556,46,66,50,49
Module_13557,17,30,20,24
Module_929,26,45,26,40
Module_13558,34,61,34,41
Module_10548,20,30,25,31
Module_11665,6,12,9,7
Module_13559,44,79,40,53
Module_24355,7,13,14,13
Module_11666,37,42,49,51
Module_24356,26,30,12,32
Module_13560,90,133,82,94
Module_8053,43,56,37,50
Module_15106,12,13,20,23
Module_15107,11,15,17,8
Module_15108,12,18,6,9
Module_9711,17,44,32,34
Module_15109,10,16,12,14
Module_13561,35,35,25,25
Module_15110,27,42,38,33
Module_22658,41,85,38,54
Module_8054,16,24,16,11
Module_8055,22,40,20,29
Module_24357,16,18,24,10
Module_24358,7,1,15,5
Module_11667,7,14,11,11
Module_930,25,25,22,19
Module_931,21,19,18,6
Module_11668,24,26,31,27
Module_932,7,22,13,21
Module_22659,15,26,18,7
Module_15111,3,18,1,5
Module_24359,3,3,5,3
Module_22660,28,34,37,24
Module_22661,49,90,62,76
Module_22662,58,72,68,64
Module_24360,6,6,7,3
Module_22663,35,55,51,39
Module_22664,73,103,77,121
Module_22665,51,82,51,66
Module_19845,15,28,18,17
Module_19846,12,11,19,8
Module_19847,11,25,15,17
Module_22666,15,16,14,16
Module_19848,35,55,38,39
Module_933,35,56,74,62
Module_22667,16,19,10,13
Module_22668,30,42,38,33
Module_934,34,37,34,22
Module_22669,25,24,20,17
Module_935,30,23,29,15
Module_22670,19,21,21,14
Module_936,23,22,33,15
Module_22671,21,22,25,19
Module_937,20,20,24,18
Module_11669,14,14,26,24
Module_5972,7,9,9,3
Module_938,38,46,38,34
Module_939,14,22,17,17
Module_940,14,20,25,13
Module_941,15,15,16,11
Module_19849,3,4,2,1
Module_942,11,11,8,14
Module_22672,15,27,29,16
Module_22673,14,18,13,13
Module_9712,3,5,11,3
Module_22674,5,9,9,7
Module_22675,5,2,6,1
Module_943,9,14,13,13
Module_9713,18,30,18,17
Module_19850,15,23,11,15
Module_24361,10,22,15,9
Module_22676,3,10,18,7
Module_4112,49,68,51,53
Module_19851,10,11,13,9
Module_8056,15,9,10,8
Module_19852,5,13,20,7
Module_11670,41,52,50,42
Module_5973,19,22,22,32
Module_5974,12,14,6,18
Module_9714,18,17,25,19
Module_9715,12,19,17,13
Module_22677,24,33,29,26
Module_9716,22,27,24,24
Module_13562,15,12,13,13
Module_13563,19,19,14,15
Module_5975,11,24,21,16
Module_10549,25,21,11,12
Module_13564,23,29,19,17
Module_13565,41,62,40,44
Module_9717,7,6,13,1
Module_19853,17,36,32,19
Module_8057,92,135,94,116
Module_19854,12,17,18,15
Module_24362,84,131,94,114
Module_13566,34,46,37,63
Module_24363,10,18,17,12
Module_13567,23,39,32,39
Module_13568,28,53,46,36
Module_11671,15,5,15,10
Module_19855,21,24,22,20
Module_11672,11,26,21,21
Module_8058,41,32,23,24
Module_5976,7,6,8,9
Module_24364,28,42,26,26
Module_13569,52,105,64,72
Module_24365,17,28,18,15
Module_8059,20,26,15,15
Module_24366,8,10,11,9
Module_8060,50,58,68,58
Module_8061,27,56,42,48
Module_24367,12,7,9,11
Module_11673,13,20,24,18
Module_11674,10,12,15,13
Module_8062,78,98,79,94
Module_24368,20,30,18,10
Module_8063,84,109,93,98
Module_10550,18,23,25,20
Module_29414,13,28,13,28
Module_8064,61,96,71,77
Module_8065,47,67,58,62
Module_13570,54,105,77,96
Module_24369,17,17,13,16
Module_944,10,7,12,12
Module_25348,39,56,48,43
Module_13571,27,27,30,37
Module_9718,18,22,21,16
Module_19856,11,12,7,11
Module_11675,12,16,18,13
Module_24370,18,16,14,11
Module_25349,72,116,75,99
Module_5977,16,25,24,23
Module_9719,22,29,25,14
Module_11676,13,20,10,18
Module_11677,20,26,24,23
Module_11678,52,75,55,58
Module_11679,32,54,42,28
Module_25350,17,13,20,18
Module_11680,18,12,22,16
Module_24371,39,70,38,50
Module_4113,5,10,8,16
Module_4114,4,9,8,8
Module_11681,10,9,13,12
Module_11682,11,13,26,20
Module_11683,41,81,52,64
Module_29415,16,27,31,26
Module_11684,53,107,65,87
Module_11685,17,34,24,24
Module_5978,14,30,15,14
Module_24372,13,17,15,17
Module_945,128,172,108,135
Module_24373,10,11,8,8
Module_24374,13,16,21,21
Module_24375,18,20,13,13
Module_11686,22,24,26,26
Module_11687,26,39,35,32
Module_24376,35,54,39,23
Module_24377,10,24,19,16
Module_8066,25,45,32,38
Module_24378,20,25,13,13
Module_24379,26,47,20,30
Module_946,8,10,15,7
Module_947,13,19,10,11
Module_11688,20,35,20,23
Module_33874,29,22,20,25
Module_10551,7,12,12,13
Module_948,4,13,9,8
Module_33875,8,14,10,8
Module_24380,16,30,21,14
Module_10552,24,16,31,13
Module_8067,7,19,12,15
Module_13572,17,25,17,26
Module_33876,11,17,9,14
Module_33877,11,16,19,12
Module_9720,41,56,49,61
Module_24381,152,219,148,173
Module_24382,47,76,51,81
Module_33878,8,10,13,13
Module_8068,6,9,12,7
Module_33879,5,5,6,8
Module_33880,13,8,13,11
Module_23536,4,17,13,19
Module_9721,8,12,10,16
Module_9722,18,23,26,23
Module_8069,9,8,8,6
Module_23537,9,23,22,17
Module_9723,24,19,31,21
Module_33881,4,1,1,3
Module_18355,17,18,16,14
Module_5979,43,57,53,52
Module_5980,25,19,27,28
Module_5981,21,25,28,26
Module_18356,9,23,15,11
Module_5982,7,14,8,12
Module_5983,29,36,36,39
Module_5984,21,25,14,17
Module_8070,15,16,27,14
Module_5985,13,16,15,27
Module_949,32,29,18,23
Module_5986,17,17,28,15
Module_18357,51,98,62,81
Module_5987,16,39,30,27
Module_18358,33,43,35,47
Module_5988,29,37,33,35
Module_18359,67,97,59,90
Module_18360,19,27,22,17
Module_950,18,22,28,13
Module_951,12,17,15,9
Module_952,17,30,19,16
Module_8071,20,22,18,23
Module_5989,22,13,26,19
Module_953,20,49,24,33
Module_8072,32,53,61,41
Module_24383,24,24,26,21
Module_954,11,20,20,8
Module_13573,7,2,15,9
Module_4115,31,50,31,39
Module_5990,7,9,25,16
Module_955,23,16,10,22
Module_956,5,13,11,8
Module_8073,35,40,40,32
Module_957,10,16,15,16
Module_18361,66,98,75,103
Module_18362,25,46,38,39
Module_18363,61,94,68,70
Module_22678,16,23,14,20
Module_25351,31,59,28,35
Module_25352,33,53,39,43
Module_22679,7,13,9,7
Module_25353,23,36,20,22
Module_10553,3,4,6,2
Module_25354,17,24,17,12
Module_958,31,45,39,42
Module_24384,15,17,25,28
Module_24385,39,61,42,41
Module_25355,74,97,62,101
Module_24386,49,71,53,74
Module_959,6,8,9,1
Module_960,22,34,29,21
Module_961,22,21,27,33
Module_24387,8,10,16,9
Module_25356,11,10,14,11
Module_22680,3,5,7,8
Module_962,36,51,46,34
Module_963,14,21,14,16
Module_22681,5,16,17,14
Module_4116,30,37,28,34
Module_8074,25,45,24,29
Module_10554,5,3,5,2
Module_964,11,24,16,19
Module_965,18,15,14,8
Module_22682,6,12,17,12
Module_966,16,10,15,9
Module_22683,6,15,18,12
Module_967,36,62,34,38
Module_968,4,11,8,9
Module_24388,4,7,9,4
Module_22684,31,31,31,45
Module_22685,27,33,35,24
Module_24389,9,14,16,10
Module_16819,37,54,43,63
Module_22686,38,60,39,61
Module_969,11,11,12,12
Module_5991,15,17,13,9
Module_5992,15,11,18,6
Module_8075,38,61,35,59
Module_5993,58,78,68,80
Module_5994,9,9,15,7
Module_8076,24,35,35,25
Module_22687,5,10,10,0
Module_22688,11,18,20,14
Module_24390,7,23,14,22
Module_970,21,19,23,15
Module_22689,8,12,11,10
Module_971,17,12,16,9
Module_22690,20,28,20,16
Module_29416,9,9,9,5
Module_8077,33,40,18,26
Module_22691,13,11,11,5
Module_8078,26,28,33,34
